"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"230","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Constraction of waiting shed(colouring corket tin) at Khapur adibasipara","31-Jan-2026","500000","NA"
"231","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Construction of waiting shed (colouring corket tin) at Khapur Adibasipara","31-Jan-2026","500000","NA"
"232","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","CONSTRACTION OF GURD WALL OF SUJAPUR FP SCHOOL AT SUJAPUR VILLAGE","31-Jan-2026","500000","NA"
"233","Normal/Others","NA-Construction of culverts and bridges","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete calvert at Natun Gram Math para","30-Jan-2026","2000000","NA"
"234","Normal/Others","NA-Construction of culverts and bridges","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF A 75 FEET BRIDGE LENGTH  (BREADTH 14 FT) FROM LAXMIPUR TO KAMALNAGAR IN MAJIDA GP.","31-Jan-2026","8250000","NA"
"235","Normal/Others","NA-Lighting of public spaces","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","lnstalation of High Mast Light at Sudpur Jagari Sangha","31-Jan-2026","270000","NA"
"236","Normal/Others","NA-Lighting of public spaces","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","lnstalation of High Mast Light at Pal Para","31-Jan-2026","270000","NA"
"237","Normal/Others","NA-Lighting of public spaces","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Instalation of High mast Light in front of Subhash Das House at Baru jibi Colony","31-Jan-2026","270000","NA"
"238","Normal/Others","NA-Lighting of public spaces","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Instalation of High Mast Light in fronnt of Binod Mondal House at Ekai llat Villege","31-Jan-2026","270000","NA"
"239","Normal/Others","NA-Renovation of ponds and lakes","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","BEAUTIFICATION OF SIDDHESHWARI GATE MAHAPRABHU POND IN WARD NUMBER 7,13,17,6,12","31-Jan-2026","2700000","NA"
"240","Normal/Others","NA-Purchase of non-conventional energy system and devices for community use","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","CONSTRACTION OF SOLAR HIGH MAST LIGHT NEAR ASTANA PARA OF RAOUNDI VILLAGE","31-Jan-2026","279564","NA"
"241","Normal/Others","NA-Purchase of non-conventional energy system and devices for community use","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","CONSTRACTION  OF SOLAR HIGH MAST LIGHT NEAR KETUGRAM HIGH SCHOOL FOOTBALL GROUND OF KETUGRAM VILLAGE","31-Jan-2026","279564","NA"
"242","Normal/Others","WS/MP18382/2025-2026/229484-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","544197","02-Dec-2025"
"243","Normal/Others","WS/MP18382/2025-2026/229485-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","544197","02-Dec-2025"
"244","Normal/Others","WS/MP18382/2025-2026/229486-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","544197","12-Nov-2025"
"245","Normal/Others","WS/MP18382/2025-2026/229487-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","544197","12-Nov-2025"
"246","Normal/Others","WS/MP18382/2025-2026/229488-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","544197","12-Nov-2025"
"247","Normal/Others","WS/MP18382/2024-2025/145147-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of Integrated solar street lights @ 16 nos. from Bibisanpur Bazar to Sankarpur More, JL No. 108, Mouza Bibisanpur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","499734","15-Jan-2025"
"248","Normal/Others","WS/MP18382/2024-2025/145148-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near JaliBishnupur ICDS, JL No. 69, Mouza Jalibishnupur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","378318","15-Jan-2025"
"249","Normal/Others","WS/MP18382/2024-2025/145149-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Nilkantpur Rashmandir, JL No. 67, Mouza Nilkantpur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","378367","15-Jan-2025"
"250","Normal/Others","WS/MP18382/2024-2025/145150-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Majnaberia Grambari, JL No. 27 Mouja Majnaberia under Jalpai GP, Block Chandipur.","02-Oct-2024","378810","15-Jan-2025"
"251","Normal/Others","WS/MP18382/2024-2025/145151-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Korkhali Harji Mandir, JL No. 32, Mouza Korkhali under Jalpai GP, Block Chandipur.","02-Oct-2024","378810","15-Jan-2025"
"252","Normal/Others","WS/MP18382/2024-2025/145152-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Pairachali Kalitala, JL No. 6, Mouza Pairachali under Jalpai GP, Block Chandipur.","02-Oct-2024","378810","15-Jan-2025"
"253","Normal/Others","WS/MP18382/2026-2027/255896-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","17-Jul-2026"
"254","Normal/Others","WS/MP18382/2026-2027/255897-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","17-Jul-2026"
"255","Normal/Others","WS/MP18382/2026-2027/255898-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","17-Jul-2026"
"256","Normal/Others","WS/MP18382/2026-2027/255899-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","17-Jul-2026"
"257","Normal/Others","WS/MP18382/2026-2027/255900-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","20-Aug-2026"
"258","Normal/Others","WS/MP18382/2026-2027/255901-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680520","20-Aug-2026"
"259","Normal/Others","WS/MP18382/2025-2026/255902-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"260","Normal/Others","WS/MP18382/2025-2026/255903-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"261","Normal/Others","WS/MP18382/2025-2026/255904-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"262","Normal/Others","WS/MP18382/2025-2026/255905-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"263","Normal/Others","WS/MP18382/2025-2026/255906-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"264","Normal/Others","WS/MP18382/2025-2026/255907-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","680245","16-Mar-2026"
"265","Normal/Others","WS/MP18382/2025-2026/200745-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos.","19-May-2025","544197","17-Jul-2025"
"266","Normal/Others","WS/MP18382/2025-2026/200746-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos.","19-May-2025","544197","17-Jul-2025"
"267","Normal/Others","WS/MP18382/2025-2026/200747-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","19-May-2025","544197","17-Jul-2025"
"268","Normal/Others","WS/MP18383/2025-2026/240990-Construction of rooms and halls in school and colleges","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Class Rooms for Serkhanchak Amratala Madhyamik Sikhsha Kendra under Serkhanchak gram panchayat ,Khejuri-II, Purba Medinipur District.","09-Oct-2025","1500000","20-Jan-2026"
"269","Normal/Others","WS/MP18383/2025-2026/219853-Construction of rooms and halls in school and colleges","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Class Room at Uttampur MSK , Vill-Uttampur, J.L. no-172, Plot no- 1401,1402,1404","18-Jul-2025","400000","14-Jan-2026"
"270","Normal/Others","NA-Construction of rooms and halls in school and colleges","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Two Class Rooms at Dakshin Khejuri Banimancha High School (H.S), P.O- Shilyaberia block Khejuri-II, PS- Talapati Ghat Coastal, Dist -Purba Medinipur, West Bengal- 721431.","10-Jul-2026","980000","NA"
"271","Normal/Others","WS/MP18383/2025-2026/177013-Construction of rooms and halls in school and colleges","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Gymnasium Hall for various indoor games and physical training in CONTAI TOWN R.C. VIDYAPITH at Purba Medinipur,Block-Contai-I,PO-Contai,West Bengal-721401","22-Feb-2025","2412150","23-May-2025"
"272","Normal/Others","WS/MP18383/2024-2025/164708-Construction of rooms and halls in school and colleges","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Three ACR s for Pankhai B.M Institution,Village-Khejuri,under Khejuri Development block","10-Jan-2025","2000000","11-Mar-2025"
"273","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Concrete Road with Road Protection Wall from Dilip Chakraborti house to Susanta Chakraborti house at Bansda Paschim Under Santipur 2 Gram Panchayat, Under Sahid Matangi Panchayat Samiti.","27-Aug-2025","589606","NA"
"274","Normal/Others","WS/MP18383/2026-2027/219844-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of CC Road From Motilal Jana Baroj to Culvert at Masumchak J.L no- 226 Plot-1518 Under Moyna-II G.P. Moyna Block,Purba Medinipur District, West Bengal.","18-Jul-2025","400000","14-Jul-2026"
"275","Normal/Others","WS/MP18383/2026-2027/219847-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of CC Road From Krishna Prasad Barman to Sentu Das House at Harkuli Bhandarchak J.L no- 215 Plot-362 Under Moyna-I G.P. Moyna Block,Purba Medinipur District, West Bengal.","18-Jul-2025","400000","25-May-2026"
"276","Normal/Others","WS/MP18383/2026-2027/219850-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of CC Road From Mahadeb Patra House to Chandra Sekhar Patra House J.L no- 184 Plot-1904,1905 Under Tilkhoja G.P. Moyna Block,Purba Medinipur District, West Bengal","18-Jul-2025","400000","14-Jul-2026"
"277","Normal/Others","WS/MP18299/2026-2027/262895-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of PCC road 1KM long road from Futiyari Dam to Rangadi Village under Kalabani GP and 1KM long road from Hura Main Road to Dhanera village under Simla-Dhanara GP","29-Jan-2026","7000000","29-May-2026"
"278","Normal/Others","WS/MP18299/2026-2027/262905-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Contruction of PCC road from C-Type Gate to Belkuda Ashwini Mukherjees house 1.5KM","29-Jan-2026","5000000","29-May-2026"
"279","Repair and Renovation","WS/MP18299/2026-2027/262908-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Repair of 10KM long bituminous road from Subhas More to Santuri Block Office","29-Jan-2026","7000000","29-May-2026"
"280","Normal/Others","WS/MP18299/2026-2027/262301-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of 1KM long 18ft wide PCC road at Chaupad village","29-Jan-2026","3250000","29-May-2026"
"281","Normal/Others","WS/MP18299/2026-2027/262382-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Borgora More to Baramisa Pull of 800 metre","29-Jan-2026","3500000","29-May-2026"
"282","Normal/Others","WS/MP18299/2026-2027/262377-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Arsha Road to Hirapuradardih via Keta village and Chatambari High School of 1.5 KM","29-Jan-2026","5250000","29-May-2026"
"283","Normal/Others","WS/MP18299/2026-2027/262352-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Strengthening of road from Baram to Deolghata Prachin Mandir approx 1.5 KM under Arsha Development Block Purulia","29-Jan-2026","5250000","29-May-2026"
"284","Normal/Others","WS/MP18299/2026-2027/262312-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of 1 KM long 20ft wide PCC road with culvert 30ft into 20ft over Bhusudih canal from Bhakuadih Haat to Bhusudih village","29-Jan-2026","6000000","29-May-2026"
"285","Normal/Others","WS/MP18299/2026-2027/262286-Construction of culverts and bridges","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of Harijora culvert - Barabazar Block","29-Jan-2026","2000000","29-May-2026"
"286","Normal/Others","WS/MP18299/2025-2026/262915-Purchase of non-conventional energy system and devices for community use","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Installation of three pumps from Jorobari village Booth No 220 and Golpara Uparpara ICDS centre and Ankro Barakadam Durjoy Para Booth No 243","29-Jan-2026","2000000","27-Feb-2026"
"287","Normal/Others","WS/MP18299/2025-2026/262920-Purchase of non-conventional energy system and devices for community use","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Installation of solar pumps from Rongiladi village 1 unit and Narayangar Majhi Para 1 unit under Kashipur GP and Lohet Kanthalpara 1 unit and Cheliya Kamarpara 1 unit under Kalidaha GP","29-Jan-2026","2000000","27-Feb-2026"
"288","Normal/Others","WS/MP18383/2025-2026/241045-Purchase of non-conventional energy system and devices for community use","West Bengal","Dakshin Dinajpur(DISTRICT MAGISTRATE DINAJPUR DAKSHIN_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Installation of Solar Pump at Tapan Block 2 no Ajmatpur GP Beside Nandi Dham Temple","09-Oct-2025","350000","04-Dec-2025"
"289","Normal/Others","WS/MP18383/2025-2026/241053-Purchase of non-conventional energy system and devices for community use","West Bengal","Dakshin Dinajpur(DISTRICT MAGISTRATE DINAJPUR DAKSHIN_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Installation of Solar Pump at Gangarampur Block, Bhaktipur , Batashkuri Nandanpur GP Beside Durga Temple","09-Oct-2025","350000","04-Dec-2025"
"290","Normal/Others","NA-Development of public parks","West Bengal","South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Development and beautification of Park (Playground)","02-Feb-2026","3000000","NA"
"Grand Total"," "," "," "," "," "," "," "," "," ","81,52,48,020.68"
