"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"96","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195964","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"97","Telangana","Construction of buildings for sports facilities","WS/MP171/2026-2027/197845","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","04-Jul-2026","Srinivas Reddy Boyella","Payment Success","1499999"
"98","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2025-2026/201274","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","12-Mar-2026","G VENKATAIAH","Payment Success","297310"
"99","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2025-2026/201275","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","12-Mar-2026","G VENKATAIAH","Payment Success","242911"
"100","Telangana","Construction of night shelters for homeless","WS/MP171/2025-2026/201775","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","06-Feb-2026","R K Constructions","Payment Success","1000000"
"101","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203546","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","09-Jul-2026","Karupothula Sandhya","Payment Success","498189"
"102","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203547","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","498172"
"103","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203548","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","491445"
"104","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203549","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","09-Jul-2026","Karupothula Sandhya","Payment Success","490143"
"105","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203550","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","09-Jul-2026","Karupothula Sandhya","Payment Success","486255"
"106","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203552","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","491611"
"107","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203553","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","11-Aug-2026","BHOJYA GUGULOTH","Payment Success","497046"
"108","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203554","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","496033"
"109","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203555","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","496592"
"110","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203556","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","09-Jul-2026","Karupothula Sandhya","Payment Success","496633"
"111","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2025-2026/203558","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","23-Jan-2026","NEELAM PRABAKAR","Payment Success","495352"
"112","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203559","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","495108"
"113","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203560","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","481842"
"114","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/203561","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","27-Jul-2026","BHOJYA GUGULOTH","Payment Success","474821"
