"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"2867","Normal/Others","WS/MP849/2024-2025/136172-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","3 high mast light at different public places  Amount 280000 per light","18-Aug-2024","06-Nov-2024","840000","Work partially Completed"
"2868","Normal/Others","WS/MP849/2024-2025/136173-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","2 high mast light at different public places amount 280000 per light","18-Aug-2024","01-Oct-2024","559910","Physical Inspection"
"2869","Normal/Others","WS/MP849/2024-2025/136174-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","2 high mast light at different public places","18-Aug-2024","01-Oct-2024","559913","Physical Inspection"
"2870","Normal/Others","WS/MP849/2024-2025/136175-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","2 high mast light at different public places  Amount 280000 per light","18-Aug-2024","01-Oct-2024","559913","Physical Inspection"
"2871","Normal/Others","WS/MP849/2024-2025/136176-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","2 high mast light at different public places  Amount 280000 per light","18-Aug-2024","01-Oct-2024","559913","Physical Inspection"
"2872","Normal/Others","WS/MP849/2024-2025/136177-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","3 high mast light at different public places  Amount 280000 per light","18-Aug-2024","01-Oct-2024","840000","Physical Inspection"
"2873","Normal/Others","WS/MP849/2024-2025/136178-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","3 high mast light at different public places  Amount 280000 per light","18-Aug-2024","01-Oct-2024","840000","Physical Inspection"
"2874","Normal/Others","WS/MP849/2024-2025/136200-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Construction of high mast tiranga with 30 m pole and different colourful lights","18-Aug-2024","01-Oct-2024","1699272","Physical Inspection"
"2875","Normal/Others","WS/MP849/2024-2025/136201-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","3 high mast lights at different public places with 16 meter pole and 8 lights  Amount 700000 per light","18-Aug-2024","01-Oct-2024","2099585","Physical Inspection"
"2876","Normal/Others","WS/MP203/2024-2025/136216-Lighting of public spaces","Uttar Pradesh","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Smt. Darshana Singh (2022-28) (2022-2028)","Elected MP","Please see the attached documents.","18-Aug-2024","13-Sep-2024","12932000","Physical Inspection"
"2877","Normal/Others","WS/MP847/2025-2026/137393-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9  METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2878","Normal/Others","WS/MP847/2025-2026/137394-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2879","Normal/Others","WS/MP847/2025-2026/137395-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2880","Normal/Others","WS/MP847/2025-2026/137396-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2881","Normal/Others","WS/MP847/2025-2026/137397-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2882","Normal/Others","WS/MP847/2025-2026/137407-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2883","Normal/Others","WS/MP847/2025-2026/137408-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2884","Normal/Others","WS/MP847/2025-2026/137409-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2885","Normal/Others","WS/MP847/2025-2026/137410-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2886","Normal/Others","WS/MP847/2025-2026/137411-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2887","Normal/Others","WS/MP847/2025-2026/137412-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2888","Normal/Others","WS/MP847/2025-2026/137413-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2889","Normal/Others","WS/MP847/2025-2026/137414-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2890","Normal/Others","WS/MP847/2025-2026/137417-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2891","Normal/Others","WS/MP847/2025-2026/137505-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2892","Normal/Others","WS/MP847/2025-2026/137506-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2893","Normal/Others","WS/MP847/2025-2026/137507-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","23-Aug-2025","243000","Work Completed"
"2894","Normal/Others","WS/MP847/2025-2026/137508-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2895","Normal/Others","WS/MP847/2025-2026/137509-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2896","Normal/Others","WS/MP847/2025-2026/137510-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2897","Normal/Others","WS/MP847/2025-2026/137511-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2898","Normal/Others","WS/MP847/2025-2026/137512-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2899","Normal/Others","WS/MP847/2025-2026/137513-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2900","Normal/Others","WS/MP847/2025-2026/137514-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2901","Normal/Others","WS/MP847/2025-2026/137515-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2902","Normal/Others","WS/MP847/2025-2026/137516-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2903","Normal/Others","WS/MP847/2025-2026/137517-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2904","Normal/Others","WS/MP847/2025-2026/137518-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2905","Normal/Others","WS/MP847/2025-2026/137522-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2906","Normal/Others","WS/MP847/2025-2026/137523-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2907","Normal/Others","WS/MP847/2025-2026/137524-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2908","Normal/Others","WS/MP847/2025-2026/137525-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2909","Normal/Others","WS/MP847/2025-2026/137526-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2910","Normal/Others","WS/MP847/2025-2026/137527-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2911","Normal/Others","WS/MP847/2025-2026/137528-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2912","Normal/Others","WS/MP847/2025-2026/137529-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2913","Normal/Others","WS/MP847/2025-2026/137533-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2914","Normal/Others","WS/MP847/2025-2026/137534-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6 LED) WITH 150 WATT, 9 METER POLE","28-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2915","Normal/Others","WS/MP847/2025-2026/137653-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2916","Normal/Others","WS/MP847/2025-2026/137654-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2917","Normal/Others","WS/MP847/2025-2026/137655-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2918","Normal/Others","WS/MP847/2025-2026/137656-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2919","Normal/Others","WS/MP847/2025-2026/137657-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2920","Normal/Others","WS/MP847/2025-2026/137658-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2921","Normal/Others","WS/MP847/2025-2026/137659-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2922","Normal/Others","WS/MP847/2025-2026/137660-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2923","Normal/Others","WS/MP847/2025-2026/137661-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2924","Normal/Others","WS/MP847/2025-2026/137662-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2925","Normal/Others","WS/MP847/2025-2026/137663-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2926","Normal/Others","WS/MP847/2025-2026/137664-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2927","Normal/Others","WS/MP847/2025-2026/137665-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2928","Normal/Others","WS/MP847/2025-2026/137666-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2929","Normal/Others","WS/MP847/2025-2026/137667-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
"2930","Normal/Others","WS/MP847/2025-2026/137671-Lighting of public spaces","Uttar Pradesh","MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED SEMI HIGH MAST LIGHT (6LED) WITH 150WATT, 9.5 METER POLE","29-Aug-2024","25-Jul-2025","241902","Physical Inspection"
