work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount,expenditure_ratio,amount_deviation,sanction_delay_days,payment_duration_days,completion_duration_days,vendor_count_per_work
Normal/Others,WS/MP18226/2024-2025/169853,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way at the intersection near Arif house in Mo. Atal Nagar (Buddhipurwa) of Nagar Panchayat Nighasan.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-12,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,71.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169854,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Gurudwara intersection in Nagar Panchayat Nighasan.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-12,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,71.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169855,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Shani Maharaj Mandir intersection in Mo. Patelnagar Chaudharypurwa Nagar Panchayt Nighasan.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-12,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,71.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169856,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Devhara Baba Mandir intersection in Gram Panchayat Ludhauri village Jokhipurwa.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-12,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,71.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169880,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the masjid intersection in village Bamhanpur.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-12,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,71.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169881,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the masjid intersection in village Dharmapur.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169882,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near village Dwarikapurva Masjid intersection of Gram Panchayat Gangabehar.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169883,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Jama Masjid intersection in village Sahankheda.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169884,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Jama Masjid intersection in village Khamaria Koilar.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169885,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the intersection at Gurudwara Kaudiyala Ghat in village Barsola Kalan,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169886,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Gurudwara Charahe in village Ganganagar.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169887,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Jama Masjid intersection in village Binaura.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169888,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Sidhauna intersection in village Sindhauna.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169889,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Durga Mandir intersection in Gram Panchayat Barautha village Kurminpurwa.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169918,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Syed Farm intersection in village Boudhiya Kalan.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169919,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Kadiya intersection in Gram Panchayat Bhedauri village Belrayon.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169920,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the intersection in village Belaparsua.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169921,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Gurudwara intersection in village Majha.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169922,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the temple intersection near the house of Rajesh Chaturvedi in Atal Nagar of Nagar Panchayat Nighasan.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169923,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near the masjid intersection in village Lalpur of Gram Panchayat Lalpur.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169924,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Devi Mandir intersection in village Pachpedi of Gram Panchayat Mudabujurg.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169925,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near village Tara Nagar Mandir intersection of Gram Panchayat Mudabujurg.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169926,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near village Harisinghpur Masjid intersection of Gram Panchayat Harisinghpur.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP18226/2024-2025/169927,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of a semi high mast light 6 way near Tikona Baba intersection in village Adalabad.,2025-01-29,166033.0,2025-03-12,166033.0,Physical Inspection,2.0,166033.0,83016.5,108338.0,2025-07-13,2025-09-21,Shiv Kumar,True,2026-01-21,166033.0,1.0,0.0,42.0,70.0,315.0,1
Normal/Others,WS/MP233/2025-2026/227934,Nagaland,DIMAPUR,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The music school at Dimapur need to be upgraded by providing musical instruments, as the enrolment is growing. This will help nurture young talents in and around Dimapur and music lovers from across the state.",2025-08-23,500000.0,2025-10-22,500000.0,Physical Inspection,1.0,500000.0,500000.0,500000.0,2025-10-22,2025-10-22,MR KASHITO KIBA,True,2026-02-25,500000.0,1.0,0.0,60.0,0.0,126.0,1
Normal/Others,WS/MP233/2025-2026/230254,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Providing the sports equipments to Mon District Athletics Association will help the young athletes in various field of sports, as the association has 9 trained Technical Official with no support, if the proper equipments are being provided the organisation can guide and mould the youths of Mon District.",2025-08-29,500000.0,2025-10-24,500000.0,Physical Inspection,1.0,500000.0,500000.0,500000.0,2025-10-24,2025-10-24,A RHENAM KONYAK,True,2026-03-02,500000.0,1.0,0.0,56.0,0.0,129.0,1
Normal/Others,WS/MP233/2025-2026/239054,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Organising Sansad Khel Mahotsav under PM Modi in the 17 district of Nagaland at Village level to district level. which will uplift the sport talent across the State to participate in the national and International level as well.,2025-09-29,5304000.0,2025-10-21,5304000.0,Physical Inspection,1.0,5304000.0,5304000.0,5304000.0,2025-10-21,2025-10-21,L Shojila Yimchunger,True,2026-03-02,5304000.0,1.0,0.0,22.0,0.0,132.0,1
Normal/Others,WS/MP233/2025-2026/249157,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Expansion of existing volleyball court into a full football ground in which the community can use for any kind of event such as sports and cultural programme.,2025-11-18,400000.0,2025-12-09,400000.0,Physical Inspection,2.0,400000.0,200000.0,240000.0,2025-12-10,2026-01-20,Tinge N Konyak,True,2026-03-10,400000.0,1.0,0.0,21.0,41.0,91.0,1
Normal/Others,WS/MP233/2025-2026/227941,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Solar power grid at Lower Tiru and Upper Tiru will ensure continuous supply of power to this two villages. it will also help the villagers to continue with their economic activity during night time and access to clean energy,2025-08-23,1000000.0,2025-10-14,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2025-10-14,2025-10-14,ALEM N KONYAK,True,2026-03-10,1000000.0,1.0,0.0,52.0,0.0,147.0,1
Normal/Others,WS/MP233/2025-2026/227942,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Solar power grid at Lower Tiru and Upper Tiru will ensure continuous supply of power to this two villages. it will also help the villagers to continue with their economic activity during night time and access to clean energy,2025-08-23,1000000.0,2025-10-14,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2025-10-14,2025-10-14,ALEM N KONYAK,True,2026-03-10,1000000.0,1.0,0.0,52.0,0.0,147.0,1
Normal/Others,WS/MP233/2025-2026/227312,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,installation of Solar power grid at Oting Village will ensure continuous supply of power to the villages. This will also help the villagers to continue with their economic activity during night time and access to clean energy.,2025-08-23,1000000.0,2025-10-10,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2025-10-10,2025-10-10,ALEM N KONYAK,True,2026-03-10,1000000.0,1.0,0.0,48.0,0.0,151.0,1
Normal/Others,WS/MP233/2025-2026/225200,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Mon migration trail, a youth migration monitoring system developed by Mon District Police. To mitigate the various issues faced by youth who are migrating to various cities in search of livelihood opportunities. This app will assist them in getting access to timely help from law enforcement agencies when the need arises and will also address trafficking issues",2025-08-05,800000.0,2025-09-03,800000.0,Physical Inspection,1.0,800000.0,800000.0,800000.0,2025-09-03,2025-09-03,M SUPDT OF POLICEMON,True,2025-09-03,800000.0,1.0,0.0,29.0,0.0,0.0,1
Normal/Others,WS/MP233/2025-2026/246829,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Shangnyu Village is approximately 18 kilometers from district headquarter Mon, Nagaland and it has a population of around 1850. As describe and witness the village are lack of development which include sports infrastructure, therefore as demanded by the village head and youth leaders, the village will be provided with the construction of Concrete Pavilion at the village local ground which will be very helpful for the community in sports and for various gathering.",2025-11-07,1500000.0,2025-12-09,1500000.0,Physical Inspection,2.0,1500000.0,750000.0,900000.0,2025-12-10,2026-03-02,N Khongwang Konyak,False,2026-03-06,1500000.0,1.0,0.0,32.0,82.0,87.0,1
Normal/Others,WS/MP233/2026-2027/286110,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The road maintenance work includes repair of damaged road portions, filling of potholes, surface improvement, and necessary restoration works to enhance the durability and usability of the road. Proper attention will also be given to maintaining water drainage and preventing further deterioration of the road during adverse weather conditions. The project aims to provide better connectivity, reduce travel difficulties, and improve access to essential services, markets, schools etc...",2026-06-16,520000.0,2026-07-15,520000.0,Work partially Completed,1.0,312000.0,312000.0,312000.0,2026-07-15,2026-07-15,K Pulei Konyak and Merenla K,,,,0.6,0.0,29.0,0.0,,1
Normal/Others,WS/MP233/2025-2026/202323,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Construction of Road from Chingai Ward Junction to DIC Office Mon,2025-05-21,21000000.0,2025-06-20,21000000.0,Physical Inspection,2.0,21000000.0,10500000.0,10500000.0,2025-06-20,2025-10-31,H NYAMTO KONYAK,True,2026-01-20,21000000.0,1.0,0.0,30.0,133.0,214.0,1
Normal/Others,WS/MP233/2023-2024/56829,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Repair of approach road to Shantham Ward.,2023-12-05,1000000.0,2023-12-21,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,500000.0,2023-12-23,2024-03-09,T N NAIWANG KONYAK,True,2024-08-14,1000000.0,1.0,0.0,16.0,77.0,237.0,1
Normal/Others,WS/MP233/2023-2024/56800,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Repair of approach road to Chingai ward,2023-12-05,1500000.0,2023-12-21,1500000.0,Physical Inspection,2.0,1500000.0,750000.0,750000.0,2023-12-22,2024-03-10,YAPHO KONYAK,True,2024-08-14,1500000.0,1.0,0.0,16.0,79.0,237.0,1
Normal/Others,WS/MP233/2024-2025/133826,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Construction of Approach Road,2024-07-20,1200000.0,2024-11-09,1200000.0,Physical Inspection,2.0,1200000.0,600000.0,600000.0,2024-11-09,2025-12-17,N AMSHA KONYAK,True,2026-01-30,1200000.0,1.0,0.0,112.0,403.0,447.0,1
Normal/Others,WS/MP233/2025-2026/225208,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The connecting road of the lower lane caters to hundreds of households and is the only road link has not been repaired for more than a decade. The construction of this road at Daily market will help the people, especially students of the locality in their daily commute",2025-08-05,10000000.0,2025-09-05,10000000.0,Physical Inspection,2.0,10000000.0,5000000.0,6000000.0,2025-09-10,2025-11-01,H L Tongwang,True,2026-02-27,10000000.0,1.0,0.0,31.0,52.0,175.0,1
Normal/Others,WS/MP233/2025-2026/239079,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of proper footpath,  at Tanlao ward, Mon Town will benefit over 300 house hold living in the area and its adjacent Douglas colony for better accessibility and connection to the rest of the town.",2025-09-29,1000000.0,2025-10-27,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2025-10-27,2025-10-27,Peter N Konyak,True,2026-03-11,1000000.0,1.0,0.0,28.0,0.0,135.0,1
Normal/Others,WS/MP233/2025-2026/266721,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of footpath over drainage at sonari road NH below DC hill will be convenient for all the public as being a busiest traffic road the footpath will also served as safety for the people on foot. Modern footpaths benefit vulnerable groups like the elderly, children, people with disabilities using ramps, smooth surfaces, adequate width. This supports equitable. Drainage systems rarely provide such direct social inclusion",2026-02-06,1000000.0,2026-02-20,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2026-02-23,2026-02-23,Wanglam Konyak,True,2026-03-10,1000000.0,1.0,0.0,14.0,0.0,18.0,1
Normal/Others,WS/MP233/2025-2026/249163,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Shantham ward located in Mon Town, Mon District with the population of around 1800, the construction of Drainage cum Footsteps 300 meter length in order to control float from rain water and wastewater as well as for the convenient shortcut footsteps  from ADC road to Govt. Higher Secondary School, Mon Town -C, which will be much help and convenient for the students",2025-11-18,1000000.0,2025-12-09,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,600000.0,2025-12-10,2026-01-20,Yanga Y Konyak,True,2026-02-27,1000000.0,1.0,0.0,21.0,41.0,80.0,1
Normal/Others,WS/MP233/2026-2027/280805,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of Footpaths in Hill and Rural Areas  The construction of footpaths in hill and rural areas is very important for improving daily life, safety, and connectivity of villages. In many hilly regions, roads are limited and people mostly travel on foot to reach schools, farms, markets, water sources, and health centres. Proper footpaths help villagers move safely and easily, especially during rainy seasons when the terrain becomes slippery and dangerous.",2026-05-15,2600000.0,2026-05-19,2600000.0,Work partially Completed,2.0,2600000.0,1300000.0,1820000.0,2026-05-19,2026-07-15,Naiwang Konyak,,,,1.0,0.0,4.0,57.0,,1
Normal/Others,WS/MP233/2025,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of a Footsteps pathway measuring approximately 220 to 250 meters in length. The proposed pathway will connect the Circular Road near SIB office, located adjacent to the Assam Rifle Camp, to the Old Government Quarters of the Agriculture Department. The work includes. Site clearing and levelling, Construction of concrete footsteps steps along the identified gradient. Installation of side drainage necessary. Providing proper finishing for safe pedestrian movement.",2025-11-18,600000.0,2025-12-09,600000.0,Physical Inspection,,,,,,,,True,2026-02-20,1000000.0,,0.0,21.0,,73.0,0
Normal/Others,WS/MP233/2026-2027/280806,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Plantation of tree and fruits tree offer a wild range advantages that go far beyond just getting fruits. they combine general benefits of tree plantation with specific food producing and economic perks, some of the benefits are, carbon Claustration and climate action, Air and water purification, soil conservation, biodiversity support, free or low cost food, low maintenance, specific advantage in region like in Nagaland, India high rainfall and suitable climate for many tropical fruits tree.",2026-05-15,3000000.0,2026-06-22,3000000.0,Work partially Completed,2.0,3000000.0,1500000.0,2220000.0,2026-06-22,2026-08-04,N Phamlih Friday,,,,1.0,0.0,38.0,43.0,,1
Normal/Others,WS/MP233/2026-2027/286222,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The project involves the plantation of various suitable tree species, including indigenous, fruit-bearing, and shade-providing trees, along with necessary activities such as site preparation, sapling procurement, plantation, and initial maintenance. The initiative will contribute towards improving air quality, reducing soil erosion, supporting biodiversity, and creating a greener landscape for future generations. The project reflects the commitment towards sustainable development and environment",2026-06-16,520000.0,2026-08-06,520000.0,Work partially Completed,1.0,320000.0,320000.0,320000.0,2026-08-10,2026-08-10,Phowang,,,,0.6153846153846154,0.0,51.0,0.0,,1
Normal/Others,WS/MP233/2025-2026/248293,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Tree and crops plantation on a degraded mining land.,2025-11-14,1000000.0,2026-02-06,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,500000.0,2026-02-07,2026-03-11,TEMWANG,True,2026-03-26,1000000.0,1.0,0.0,84.0,32.0,48.0,1
Normal/Others,WS/MP233/2023-2024/56813,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of boundary wall near DC’s Residence, Mon.",2023-12-05,1000000.0,2023-12-22,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,500000.0,2023-12-24,2024-04-29,PHANWANG KONYAK,True,2024-08-14,1000000.0,1.0,0.0,17.0,127.0,236.0,1
Normal/Others,WS/MP233/2024-2025/133823,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Construction of Heritage Site at Mon,2024-07-20,6000000.0,2024-08-05,6000000.0,Physical Inspection,2.0,6000000.0,3000000.0,3000000.0,2024-08-05,2025-03-31,PHANWANG KONYAK,False,2024-08-14,6000000.0,1.0,0.0,16.0,238.0,9.0,1
Normal/Others,WS/MP233/2026-2027/285838,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The Heritage Hall will stand as a symbol of cultural identity and community development, contributing to the preservation of heritage while meeting the growing needs of the people. The additional financial support will ensure that the project achieves its intended objectives and is to complete successfully for the long-term benefit of the community. The fund will be utilized for completing the remaining construction works, including structural finishing, electrical installations, interior works.",2026-06-16,3000000.0,2026-07-15,3000000.0,Work partially Completed,1.0,3000000.0,3000000.0,3000000.0,2026-07-15,2026-07-15,YAPHO KONYAK,,,,1.0,0.0,29.0,0.0,,1
Normal/Others,WS/MP233/2026-2027/285812,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The construction of a Traditional Hall at Shangnyu Village is undertaken to provide a common community space for cultural activities, traditional gatherings, meetings, and social events. The project aims to preserve and promote local traditions while providing a suitable facility for the villagers. The work includes site preparation, foundation construction, erection of the hall structure, roofing, flooring, electrical installation. Traditional Hall will serve as an important community asset.",2026-06-16,3000000.0,2026-07-15,3000000.0,Work partially Completed,1.0,1800000.0,1800000.0,1800000.0,2026-07-15,2026-07-15,N Khongwang Konyak,,,,0.6,0.0,29.0,0.0,,1
Normal/Others,WS/MP233/2026-2027/280801,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Construction of waiting or bus sheds will provide Significant practical benefits in rural hilly village especially in region like Nagaland India where roads are winding, public transport is infrequent, weather is unpredictable and villages are often remote benefits protection from harsh weather, shelter from rain, wind extreme heat. this waiting shed will be as multipurpose use and low cost community asset.",2026-05-15,3500000.0,2026-05-19,3500000.0,Work partially Completed,2.0,3500000.0,1750000.0,2450000.0,2026-05-19,2026-07-15,Tingyu Konyak,,,,1.0,0.0,4.0,57.0,,1
Normal/Others,WS/MP233/2025-2026/248292,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Mobile Libraries for Mon District in order to upliftment and development of Konyak dialect.,2025-11-14,1000000.0,2026-01-17,1000000.0,Physical Inspection,1.0,1000000.0,1000000.0,1000000.0,2026-01-17,2026-01-17,S Manlip Konyak,True,2026-01-17,1000000.0,1.0,0.0,64.0,0.0,0.0,1
Normal/Others,WS/MP233/2024-2025/133828,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,Upgradation of Weaving Infrastructure,2024-07-20,300000.0,2024-10-06,300000.0,Physical Inspection,2.0,300000.0,150000.0,200000.0,2024-10-06,2024-10-16,P NGINJAI KONYAK,True,2024-10-16,300000.0,1.0,0.0,78.0,10.0,10.0,1
Normal/Others,WS/MP233/2025-2026/225203,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"Wangkhao College, the only government college in the district catering to approximately six hundred students has acute shortage of water supply in the campus. Hence, the construction of bore well and installation of a filtration system will help facilitate the supply of proper drinking water to the faculty and students",2025-08-05,2000000.0,2025-09-03,2000000.0,Physical Inspection,2.0,2000000.0,1000000.0,1200000.0,2025-09-10,2026-03-02,Pangom Konyak,False,2026-03-11,2000000.0,1.0,0.0,29.0,173.0,189.0,1
Normal/Others,WS/MP233/2026-2027/285801,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The completed water tank will enhance water availability and storage capacity for around 500 households in Shantham Ward, supporting improved sanitation, hygiene, and community welfare.. Construction of tank structure using suitable materials to ensure strength, durability, and water-tightness. Installation of inlet, outlet, overflow, and distribution arrangements. Plastering, waterproofing, and finishing works to maintain water quality and reduce leakage. Necessary pipeline connections.",2026-06-16,312000.0,2026-07-15,312000.0,Work partially Completed,1.0,187200.0,187200.0,187200.0,2026-07-15,2026-07-15,Jacob S Konyak,,,,0.6,0.0,29.0,0.0,,1
Normal/Others,WS/MP233/2025-2026/249134,Nagaland,MON,Smt. S. Phangnon Konyak (2022-28) (2022-2028),Elected MP,"The construction of this CRSM drain will greatly benefit the locality as it serves as the primary outlet for stormwater and wastewater from the main bazaar, improving drainage and reducing flooding risks.",2025-11-18,1040000.0,2025-12-09,1040000.0,Physical Inspection,2.0,1040000.0,520000.0,520000.0,2025-12-09,2026-03-02,Nguphon Konyak,True,2026-03-13,1040000.0,1.0,0.0,21.0,83.0,94.0,1
