work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount,expenditure_ratio,amount_deviation,sanction_delay_days,payment_duration_days,completion_duration_days,vendor_count_per_work
Normal/Others,WS/MP019/2025-2026/194968,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Work of installation of deep boring submersible pump and pipe line up to the roof and three water coolers along with filter near 100-bedded maternal and child health unit, District Joint Hospital, Sonbhadra.",2025-04-28,969864.0,2025-06-17,969864.0,Physical Inspection,2.0,969864.0,484932.0,704665.0,2025-08-05,2025-11-15,SHIVRAMA TRADERS,,,,1.0,0.0,50.0,102.0,,1
Normal/Others,WS/MP019/2025-2026/194971,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of public solar drinking water pump near the house of Thakur Prasad Patel in village Kusi Daur of Gram Panchayat Kusi of development block Robertsganj,2025-04-28,492796.0,2025-06-17,492796.0,Physical Inspection,2.0,492796.0,246398.0,308882.0,2025-08-05,2025-11-06,Vimal Enterprises,,,,1.0,0.0,50.0,93.0,,1
Normal/Others,WS/MP019/2025-2026/194972,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of public solar drinking water pump near Sardar Patel Public School Vaini development block Nagwan,2025-04-28,489848.0,2025-06-17,489848.0,Physical Inspection,2.0,489848.0,244924.0,305934.0,2025-08-05,2025-11-06,Vimal Enterprises,,,,1.0,0.0,50.0,93.0,,1
Normal/Others,WS/MP019/2025-2026/249272,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the passenger shed near the public pond in Panikap Kala village panchayat of Nagwan development block.,2025-11-21,489487.0,2026-01-12,489487.0,Physical Inspection,2.0,489487.0,244743.5,352625.0,2026-05-20,2026-06-22,RAGHUBANSI CONSTRUCTION COMPANY,,,,1.0,0.0,52.0,33.0,,1
Normal/Others,WS/MP019/2025-2026/248778,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Rantola Composite School in Myairpur development block,2025-11-21,490832.0,2026-01-12,490832.0,Physical Inspection,3.0,490832.0,163610.66666666666,218288.0,2026-02-25,2026-05-20,ANJALI ENTERPRISES,,,,1.0,0.0,52.0,84.0,,1
Normal/Others,WS/MP019/2025-2026/248779,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Composite School Gulalidih in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,489363.0,163121.0,216819.0,2026-02-25,2026-05-20,ANJALI ENTERPRISES,,,,0.9926227180527384,0.0,52.0,84.0,,1
Normal/Others,WS/MP019/2025-2026/248780,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Installation of a solar water pump at the Jogendra Primary School, in the Myorpur development block",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,487900.0,162633.33333333334,215350.0,2026-02-25,2026-05-20,ANJALI ENTERPRISES,,,,0.9896551724137931,0.0,52.0,84.0,,1
Normal/Others,WS/MP019/2025-2026/248781,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Baigani Tola Pati Primary School in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,489369.0,163123.0,216819.0,2026-02-25,2026-05-20,ANJALI ENTERPRISES,,,,0.9926348884381339,0.0,52.0,84.0,,1
Normal/Others,WS/MP019/2025-2026/248782,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump at the Bairpan Composite School in the Myorpur development block,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,490838.0,163612.66666666666,218288.0,2026-02-25,2026-05-20,ANJALI ENTERPRISES,,,,0.9956146044624746,0.0,52.0,84.0,,1
Normal/Others,WS/MP019/2025-2026/248814,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place near the house of Munna Lal Chero in Tola Dhanrava Tola of Piparkhaad Gram Panchayat of Development Block Kon,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,155.0,,1
Normal/Others,WS/MP019/2025-2026/248815,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place at the intersection of the house of Bihari Chero in Tola Cherwani Tola of Mitihinia Gram Sabha of Development Block Kon.,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,155.0,,1
Normal/Others,WS/MP019/2025-2026/248816,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump for drinking water at a public place in Tola Dharna Basti of Padraksh Gram Panchayat of Development Block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,180.0,,1
Normal/Others,WS/MP019/2025-2026/248828,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near Amarsota Kharwar Basti of village Panchayat Panari Tola of development block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,168.0,,1
Normal/Others,WS/MP019/2025-2026/249204,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near the girls hostel premises of Vanvasi Seva Ashram Govindpur Hospital of Development Block Myorpur,2025-11-21,489048.0,2026-01-12,489048.0,Physical Inspection,3.0,489048.0,163016.0,216527.0,2026-02-25,2026-06-23,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,52.0,118.0,,1
Normal/Others,WS/MP019/2025-2026/249205,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near Bhagwandas Keshari house in Gram Panchayat Belkap of Development Block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,491982.0,163994.0,219461.0,2026-02-25,2026-06-22,Vimal Enterprises,,,,0.9979350912778905,0.0,52.0,117.0,,1
Normal/Others,WS/MP019/2025-2026/249206,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near Vimlesh Choubey house in Village Ghoriya of Development Block Ghorawal,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,3.0,491982.0,163994.0,219461.0,2026-02-25,2026-06-22,Vimal Enterprises,,,,0.9979350912778905,0.0,52.0,117.0,,1
Normal/Others,WS/MP019/2025-2026/249207,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Lalkesh Kushwaha in Asanhar village of Block Babhani,2025-11-21,490515.0,2026-01-12,490515.0,Physical Inspection,3.0,490515.0,163505.0,217994.0,2026-02-25,2026-06-23,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,52.0,118.0,,1
Normal/Others,WS/MP019/2025-2026/249208,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Rambali Maurya in Patehra village of Block Karma,2025-11-21,489487.0,2026-01-12,489487.0,Physical Inspection,3.0,489487.0,163162.33333333334,216937.0,2026-02-25,2026-06-23,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,52.0,118.0,,1
Normal/Others,WS/MP019/2025-2026/249209,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Installation of a solar water pump near the house of Vijay Chauhan, son of late Lalita Prasad in Kutulpur Gram Panchayat Baghori Block Karma",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,180.0,,1
Normal/Others,WS/MP019/2025-2026/249210,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Maheshwar Chandravanshi in Ranidih village of Block Kon,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,155.0,,1
Normal/Others,WS/MP019/2025-2026/249211,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Ramlal Chero in Piparkhaad village of Block Kon,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,155.0,,1
Normal/Others,WS/MP019/2025-2026/249239,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Moharlal Kharwar son of late Ramkisun in Jampani village of Block Myorpur,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,168.0,,1
Normal/Others,WS/MP019/2025-2026/249240,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of a solar water pump near the house of Virendra Chaudhary in Fulwar village of Block Duddhi,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,168.0,,1
Normal/Others,WS/MP019/2025-2026/249241,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Work of installing a solar water pump in Vanvasi Seva Ashram Hostel, Degree College Road Duddhi Development Block Duddhi",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,168.0,,1
Normal/Others,WS/MP019/2025-2026/249242,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near Santosh Shukla house in village Raki Development Block Chatra,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,180.0,,1
Normal/Others,WS/MP019/2025-2026/249243,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Work of installing a solar water pump near Yogendra Bind house in village Jagdishpur, Development Block, Chatra.",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,180.0,,1
Normal/Others,WS/MP019/2025-2026/249244,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Work of installing a solar water pump near the house of Kamlesh Choubey, son of Shri Kunjbihari Choubey, in village Belgai, Development Block, Chatra",2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-20,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,181.0,,1
Normal/Others,WS/MP019/2025-2026/249201,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing a solar water pump near Agori Bijora Lampus of Gram Panchayat of Development Block Chopan,2025-11-21,493000.0,2026-01-12,493000.0,Physical Inspection,2.0,493000.0,246500.0,370000.0,2026-01-21,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,,,,1.0,0.0,52.0,168.0,,1
Normal/Others,WS/MP019/2025-2026/249248,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing solar drinking water pump near Bhaurao Deoras Vanvasi Seva Kendra village Bari Dala in development Chopan,2025-11-21,490515.0,2026-01-12,490515.0,Physical Inspection,3.0,490515.0,163505.0,217994.0,2026-02-25,2026-06-22,Vimal Enterprises,,,,1.0,0.0,52.0,117.0,,1
Normal/Others,WS/MP019/2025-2026/249249,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing solar drinking water pump near Shyam Bihari house at Nagwan turn in village Sohadwal of development block Nagwan.,2025-11-21,490515.0,2026-01-12,490515.0,Physical Inspection,3.0,490515.0,163505.0,217994.0,2026-02-25,2026-06-22,Vimal Enterprises,,,,1.0,0.0,52.0,117.0,,1
Normal/Others,WS/MP019/2025-2026/249251,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Work of installing solar water pump for drinking water near Durgabhushan Upvan in village Nako of Vidhansabha Chatra.,2025-11-21,493000.0,2026-01-18,493000.0,Vendor Identification,1.0,234310.0,234310.0,234310.0,2026-06-18,2026-06-18,DURGA BHUSHAN ENTERPRISE,,,,0.4752738336713996,0.0,58.0,0.0,,1
Normal/Others,WS/MP019/2023-2024/46973,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of public solar drinking water pump near BC Bank near Rajkali School in Dhuter.,2023-11-07,492189.6,2024-02-23,492189.6,Physical Inspection,4.0,492189.6,123047.4,220129.0,2024-04-04,2024-08-02,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,108.0,120.0,,1
Normal/Others,WS/MP019/2023-2024/48516,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar pump from Dayashankar Gupta's farm towards east on the south side of the house of Bhagwandas son late Ram Prasad in Gram Panchayat Kudari of development block Mayorpur.,2023-11-10,500000.0,2024-02-23,500000.0,Work Completed,2.0,483590.0,241795.0,279498.0,2024-05-08,2025-06-10,Ms AWANISH ENTERPRISES,,,,0.96718,0.0,105.0,398.0,,1
Normal/Others,WS/MP019/2023-2024/48512,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump near Lakhan Baba Baburha in village Kohratha of development block Ghoraval.,2023-11-10,492189.6,2024-02-22,492189.6,Physical Inspection,3.0,492189.6,164063.19999999998,220129.0,2024-04-04,2024-08-02,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,104.0,120.0,,1
Normal/Others,WS/MP019/2023-2024/49054,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump (with bore) for public drinking water at Government Girls High School (Joint) Dighul Duddhi.,2023-11-13,492190.0,2024-02-22,492190.0,Physical Inspection,3.0,492190.0,164063.33333333334,220129.0,2024-05-13,2024-08-02,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,101.0,81.0,,1
Normal/Others,WS/MP019/2023-2024/49055,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump (with bore) for public drinking water on the east side next to the house of Gram Panchayat Teraha Ram Prasad.,2023-11-13,492190.0,2024-02-22,492190.0,Physical Inspection,3.0,492190.0,164063.33333333334,220129.0,2024-04-04,2024-08-02,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,101.0,120.0,,1
Normal/Others,WS/MP019/2023-2024/49056,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump (with bore) for public drinking water near Shobhnath's house in Gram Panchayat Mahuli.,2023-11-13,492190.0,2024-02-22,492190.0,Physical Inspection,3.0,492190.0,164063.33333333334,220129.0,2024-05-13,2024-08-02,MAA VINDHYAVASINI GREEN SOLAR ENERGY,,,,1.0,0.0,101.0,81.0,,1
Normal/Others,WS/MP019/2023-2024/47530,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump near the house of Gram Panchayat Cati Markundi Tola-Badi Ramkumar and Shivkumar Gond.,2023-11-08,488490.56,2024-02-23,488490.56,Physical Inspection,3.0,488490.56,162830.18666666668,215928.0,2024-04-12,2024-07-11,S F ASSOCIATES,,,,1.0,0.0,107.0,90.0,,1
Normal/Others,WS/MP019/2023-2024/47531,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar water pump near the house of Gram Panchayat Catti Markundi Tola-Badi Pappu Vaiga.,2023-11-08,485545.46,2024-02-23,485545.46,Physical Inspection,3.0,485545.46,161848.48666666666,212982.9,2024-04-12,2024-07-11,S F ASSOCIATES,,,,1.0,0.0,107.0,90.0,,1
Normal/Others,WS/MP019/2023-2024/47532,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of one solar high mast light near the house of Deepak Kumar son of Bechu Lal Gond in Gram Panchayat Ikdiri (Piprakhad).,2023-11-08,119001.0,2024-02-23,119001.0,Physical Inspection,2.0,119001.0,59500.5,81983.0,2024-05-06,2025-01-28,EKAANSHA CORPORATION,,,,1.0,0.0,107.0,267.0,,1
Normal/Others,WS/MP019/2023-2024/47560,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Installation of solar drinking water pump near the house of Ramdev son of Mahipal Gond in Gauhan Tola in Anujan caste colony in Gram Panchayat Raspahari.,2023-11-08,491389.0,2024-02-23,491389.0,Physical Inspection,2.0,491389.0,245694.5,266070.0,2025-02-21,2025-03-31,S F ASSOCIATES,,,,1.0,0.0,107.0,38.0,,1
Normal/Others,WS/MP019/2025-2026/249254,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction work of interlinking from Basti Pakka Road to Ramjag Kol house via Lalchand Kol house in Kolani of Gram Panchayat Tilauli Kala. Length approx- 200m,2025-11-21,800000.0,2026-01-12,800000.0,Vendor Identification,2.0,784899.0,392449.5,589637.0,2026-03-23,2026-06-19,Ms Maa Vindhya Contruction Co,,,,0.98112375,0.0,52.0,88.0,,1
Normal/Others,WS/MP019/2023-2024/49268,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of CC road from Sushil Jaiswal's house to Panchayat building in Gram Sabha corner of which development block. Length-170m.,2023-11-14,1000000.0,2024-02-22,1000000.0,Work Completed,3.0,999469.0,333156.3333333333,743654.0,2024-04-16,2024-09-11,Ms R K TIWARI,,,,0.999469,0.0,100.0,148.0,,1
Normal/Others,WS/MP019/2023-2024/47559,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Culvert construction work near the house of Rajesh Kumar, son of Shri Nageshwar in Mahuli Tola Lakhar.",2023-11-08,1000000.0,2024-02-23,1000000.0,Work partially Completed,3.0,896258.0,298752.6666666667,529778.0,2024-05-08,2026-06-18,RAJESH KUMAR MEHTA | Ms RAJESH MEHTA,,,,0.896258,0.0,107.0,771.0,,2
Normal/Others,WS/MP019/2023-2024/47032,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction work of inter locking road from village lashra link road to temple of development block Robertsganj.,2023-11-07,1000000.0,2024-02-23,1000000.0,Vendor Identification,5.0,998756.0,199751.2,594673.0,2024-05-06,2025-01-30,MANISH ENTERPRISES,,,,0.998756,0.0,108.0,269.0,,1
Normal/Others,WS/MP019/2023-2024/48505,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of CC road from Gram Panchayat Barganwa main road to Avadhlal Gond's house. 180m,2023-11-10,997046.0,2024-02-22,997046.0,Physical Inspection,2.0,997046.0,498523.0,699428.0,2024-05-18,2025-03-10,SHIV SHAKTI COSTRUCTION COMPANY,,,,1.0,0.0,104.0,296.0,,1
Normal/Others,WS/MP019/2023-2024/48122,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Interlocking from Katwariya road to primary school in village Kushai. 200m,2023-11-09,996214.0,2024-02-23,996214.0,Physical Inspection,5.0,996214.0,199242.8,506814.0,2024-04-29,2024-11-27,RAGHUBANSI CONSTRUCTION COMPANY,,,,1.0,0.0,106.0,212.0,,1
Normal/Others,WS/MP019/2023-2024/47597,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of road 500 meters from main road to THR building in village Rampur of development block Nagwan.,2023-11-08,2000000.0,2024-02-22,2000000.0,Vendor Identification,3.0,1998907.0,666302.3333333334,987806.0,2024-05-15,2024-08-30,Mesars Sanyam Contruction ward No 20 ghuwash RBJ,,,,0.9994535,0.0,106.0,107.0,,1
Normal/Others,WS/MP019/2023-2024/48353,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of CC road from Kaithi Kamoji link road to Yadavendra Nath's house. 170m.,2023-11-10,1000000.0,2024-02-22,1000000.0,Vendor Identification,6.0,990182.0,165030.33333333334,399983.0,2024-07-23,2026-04-27,TIRUPATI CONSTRUCTION,,,,0.990182,0.0,104.0,643.0,,1
Normal/Others,WS/MP019/2023-2024/49038,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Inter-linking work from Ramnivas house to Harijan Basti in village Sihaval.,2023-11-13,1000000.0,2024-02-22,1000000.0,Work Completed,2.0,999641.0,499820.5,598105.0,2024-04-16,2024-07-04,MAHENDRA PRATAP SINGH,,,,0.999641,0.0,101.0,79.0,,1
Normal/Others,WS/MP019/2023-2024/49041,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Inter-linking work from Lale Pal's house in Bhatihwa to the main road in village Hinauti.,2023-11-13,1000000.0,2024-02-22,1000000.0,Work Completed,2.0,999317.0,499658.5,599756.0,2024-04-16,2024-07-04,MAHENDRA PRATAP SINGH,,,,0.999317,0.0,101.0,79.0,,1
Normal/Others,WS/MP019/2023-2024/49058,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,CC road construction work in Kharwar Basti of Tola Harshadadh village in Gram Panchayat Bharari.,2023-11-13,997189.0,2024-02-22,997189.0,Physical Inspection,2.0,997189.0,498594.5,700151.0,2024-08-02,2024-11-22,VIBHUTI NARAYAN MISHRA,,,,1.0,0.0,101.0,112.0,,1
Normal/Others,WS/MP019/2023-2024/49053,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,CC road 210 meters from Sehagu Gupta's house to Jawahir's farm in Kurhul.,2023-11-13,964310.0,2024-02-22,964310.0,Physical Inspection,6.0,964310.0,160718.33333333334,407193.0,2024-06-06,2024-11-09,RAJESH KUMAR MEHTA,,,,1.0,0.0,101.0,156.0,,1
Normal/Others,WS/MP019/2023-2024/49101,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction work of CC road from Primary School to Benkat Chandra's house in development block Chatra Gram Panchayat Bagahi.,2023-11-13,996642.69,2024-02-22,996642.69,Physical Inspection,3.0,996642.69,332214.23,496300.0,2024-04-01,2025-02-06,VIBHUTI NARAYAN MISHRA,,,,1.0,0.0,101.0,311.0,,1
Normal/Others,WS/MP019/2023-2024/46974,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,"Construction of culvert near Pidaria Tilauli main road, New Basti Belwa pond of development block Ghoraval.",2023-11-07,1500000.0,2024-02-23,1500000.0,Work Completed,2.0,1499349.0,749674.5,1086775.0,2024-05-20,2024-08-20,MS J P CONSTRUCTION,,,,0.999566,0.0,108.0,92.0,,1
Normal/Others,WS/MP019/2023-2024/47561,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of culvert near Ghaghiya in Amiya Tola of Gram Panchayat Kudri.,2023-11-08,1000000.0,2024-02-23,1000000.0,Work partially Completed,2.0,750000.0,375000.0,501283.0,2024-06-12,2025-11-23,MS BABA KAMTA NATH CONSTRUCTION,,,,0.75,0.0,107.0,529.0,,1
Normal/Others,WS/MP019/2023-2024/48120,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction work of culvert near primary school in village Ramapur of development block Nagwan.,2023-11-09,2000000.0,2024-02-23,2000000.0,Vendor Identification,3.0,1998829.0,666276.3333333334,1032458.0,2024-05-16,2024-09-20,Mesars Sanyam Contruction ward No 20 ghuwash RBJ,,,,0.9994145,0.0,106.0,127.0,,1
Normal/Others,WS/MP019/2023-2024/49267,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of culvert near Kusrat pond in Gram Panchayat Odoli.,2023-11-14,999557.0,2024-02-22,999557.0,Physical Inspection,4.0,999557.0,249889.25,586078.0,2024-07-29,2024-09-18,SHRI KRISHNA BUILDING MATERIAL AND SUPPLIER,,,,1.0,0.0,100.0,51.0,,1
Normal/Others,WS/MP019/2023-2024/49102,Uttar Pradesh,SONBHADRA,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,Construction of culvert on Chakroad near Pokhara in Gram Panchayat Tekuria.,2023-11-13,993123.35,2024-02-22,993123.35,Physical Inspection,3.0,993123.35,331041.1166666667,484571.53,2024-06-07,2025-02-06,VIBHUTI NARAYAN MISHRA,,,,1.0,0.0,101.0,244.0,,1
