"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"179","Normal/Others","WS/MP850/2023-2024/69468-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of CCROAD FROM MAIN ROAD TO SHRI RAJENDRA KUMAR HOUSE IN VILLAGE KUNJA BAHADURPUR,BLOCK-BAGWANPUR IA( KARYADAI SANTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","659551","Physical Inspection"
"180","Normal/Others","WS/MP850/2023-2024/69470-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM MANAK MAZRA MEIN SHRI TELLURAM KI DUKAN SE SHRI SATYAPAL SAINI KE MAKAN TAK CC ROAD KA NIRMAN. VILLAGE - MANAK MAZRA BLOCK - BHAGWANPUR IA(KARYADAI SANTATHA) - NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","753059","Physical Inspection"
"181","Normal/Others","WS/MP850/2023-2024/69471-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM MUNDLANA MEIN MANGLAUR MUNDLANA MARG PAR SHRI VIJAYPAL PUTR SHRI AMUL SINGH KE MAKAN SE DEVENDRA PUTR SHRI SATPAL KE MAKAN TAK INTERLOCKING TILES SARAK KA NIRMAN IA(KARAYADAI SANTATHA) - NAGAR PANCHACHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","983853","Physical Inspection"
"182","Normal/Others","WS/MP850/2023-2024/69505-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK ROORKEE KE GRAM RAMPUR MEIN RANA COLONY MEIN SHRI ASHOK SAINI KE MAKAN SE SHRI RAJENDRA SAINI KE MAKAN TAK CC ROAD KA NIRMAN IA( KARYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","592227","Physical Inspection"
"183","Normal/Others","WS/MP850/2023-2024/69506-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK -ROORKEE KE GRAM- RAMPUR MEIN MAIN ROAD SE NARESH VALMIKI KE MAKAN KI AUR CC ROAD KA NIRMAN  SC KHETR  IA( KARAYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","424245","Physical Inspection"
"184","Normal/Others","WS/MP850/2023-2024/69507-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK -ROORKEE KE GRAM DHANAURI MEIN MAIN GATE SE RAVIDAS MANDIR TAK CC ROAD EVAM NALI KA NIRMAN  IA(KARYADAI SANSTATHA)-NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","10-Jan-2024","664125","Physical Inspection"
"185","Normal/Others","WS/MP204/2023-2024/74103-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road and Broomstick/Chamfer,  in Kankhal (haridar) Ganpati dham Phase-3 to Sangam Vihar (Jamalpur)","03-Jan-2024","15-Feb-2024","1879934","Work Completed"
"186","Normal/Others","WS/MP850/2023-2024/84690-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","VILLAGE DARIYAPUR MEIN MAIN ROAD SE PANCHAYAT BHAWAN KI AUR CC ROAD KA NIRMAN IA(NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","27-Jan-2024","573051","Physical Inspection"
"187","Normal/Others","WS/MP850/2023-2024/84691-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","RAJENDRA NAGAAR SAFIPUR MEIN MAIN ROAD DINESH SINGH RAWAT KE MAKAN SE SANJEEV KE MAKAN TAK CC ROAD EVAM NALI NIRMAN.. IA(KARYADAI SANTATHA - NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","27-Jan-2024","243116","Physical Inspection"
"188","Normal/Others","WS/MP850/2023-2024/84692-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI PAPPU KE MAKAN SE SHRI MAHENDRA KE MAKAN TAK CC ROAD KA NIRAM .. IA(KARYADAI SANTATHA- NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","27-Jan-2024","591230","Physical Inspection"
"189","Normal/Others","WS/MP850/2023-2024/84726-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","MAIN ROAD SE RAMKISHAN KE MAKAN KI AUR INTERLOCKING TILES SE SARAK  NIRMAN .. IA(KARYADAI SANSTATHA)-PAGAR PALIKA PRAISHAD ,SHIVALIK NAGAR","19-Jan-2024","27-Jan-2024","760061","Physical Inspection"
"190","Normal/Others","WS/MP850/2023-2024/84768-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM- AKODHA MUKHARMATPUR MEIN MAIN ROAD SE BALBIR KE MAKAN KI AUR CC ROAD KA NIRMAN.. IA(KARYADAI SANSTATHA ) -NAGAR PANCHAYAT SULTANPUR","19-Jan-2024","06-Feb-2024","838601","Physical Inspection"
"191","Normal/Others","WS/MP850/2023-2024/85456-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM UMEDPUR THAKURPUR MEIN SUMIT PANWAR KE GHAR SE BHAGWATI NAUTIYAL KE GHAR TAK SARAK NIRMAN. IA(KARYADAI SANTATHA) -   NAGAR PALIKA PARISHAD HERBURTPUR","20-Jan-2024","28-Feb-2024","500000","Physical Inspection"
"192","Normal/Others","WS/MP850/2023-2024/85457-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM THAKURPUR (UMEDPUR) MEIN VISHNU VIHAR COLONY MEIN SHRI LAKHAN SINGH RANA KE MAKAN SE SHRI SUSHIL RANA KE MAKAN TAK SARAK NIRMAN.. IA(KARYADAI SANASTATHA) - NAGAR PALIKA PRAISHAD, HERBURTBUR","20-Jan-2024","28-Feb-2024","500000","Physical Inspection"
"193","Normal/Others","WS/MP850/2024-2025/85582-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT KOTI KE PAIHAR MUKYE SARAK SE DARSHAN SINGH ,CHETRAM,JOGENDRA SINGH ADI KE GHARO TAK CC ROAD NIRMAN ..SC/ST KHETR IA(KARYADAI SANSTATHA ) - BLOCK KALSI","20-Jan-2024","24-Jun-2024","2000000","Work Completed"
"194","Normal/Others","WS/MP850/2023-2024/87159-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT PONDHA MEIN LAXMAN GARG KE MAKAN SE MOHAN POKHRIYAL KE MAKAN TAK CC TILES  SARAK NIRMAN KARYA.. IA( KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","23-Jan-2024","28-Feb-2024","1000000","Physical Inspection"
"195","Normal/Others","WS/MP850/2023-2024/87161-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","RAJKIYE INTER COLLEGE ,PATEL NAGAR MEIN CC TILES KA NIRMAN KARYA .. IA ( KARYADAI SANTATHA)- NAGAR PALIKA PARISHAD HERBURTPUR","23-Jan-2024","28-Feb-2024","1300000","Physical Inspection"
"196","Normal/Others","WS/MP204/2023-2024/92143-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of CC road with railing from old building to Dyuka in village Kimana (block Ukhimath).","30-Jan-2024","20-Feb-2024","250000","Sanction"
"197","Normal/Others","WS/MP850/2023-2024/97008-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM HALLU MAJRA MEIN SUSHIL KE MAKAN SE HANUMAN MANDIR CHOWK TAK CC ROAD KA NIRMAN IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","08-Mar-2024","640157","Physical Inspection"
"198","Normal/Others","WS/MP850/2023-2024/97009-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM BADHERI MEIN MAIN ROAD ISRAR KE MAKAN SE INTZAR KE MAKAN TAK CC ROAD EVAM NALI KA NIRMAN KARYA ..  IA ( KARYADAI SANTATHA ) NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","08-Mar-2024","621051","Physical Inspection"
"199","Normal/Others","WS/MP850/2023-2024/97010-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM - BOODPUR MEIN MANJU CHAUDHARY KE FARM HOUSE SE GATTA FACTORY TAK INTERLOCKING TILES ROAD EVAM NALI NIRMAN KARYA ..  IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","08-Mar-2024","992563","Physical Inspection"
"200","Normal/Others","WS/MP850/2023-2024/97011-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM BHARAMPURI KI SAHAJPURAM SOCIETY MEIN GALI NO - 6 MEIN CC ROAD NIRMAN. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","08-Mar-2024","662978","Physical Inspection"
"201","Normal/Others","WS/MP850/2024-2025/99992-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN MEIN WARD NO- 13 MEIN NAVNEET GAUR KE MAKAN SE RAMA KRISHNA KE MAKAN TAK CC TILES ROAD NIRMAN . IA(KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD,HERBURTPUR","08-Feb-2024","29-Aug-2024","500000","Physical Inspection"
"202","Normal/Others","WS/MP850/2024-2025/99993-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN MEIN WARD NO - 13 MEIN SHIV RUDRA DHAM SE BHISHM PRATAP SINGH KE MAKAN TAK CC TILES ROAD NIRMAN IA(KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","29-Aug-2024","500000","Physical Inspection"
"203","Normal/Others","WS/MP850/2023-2024/99994-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN WARD NO- 14 MEIN SAPNA KE MAKAN SE DWEDI JI KE MAKAN TAK CC TILES ROAD NIRMAN.. IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","15-Mar-2024","550000","Physical Inspection"
"204","Normal/Others","WS/MP850/2023-2024/99995-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN WARD NO- 15 MEIN HARIOM KE MAKAN SE KRISHNA SHESH KE MAKAN TAK CC TILES ROAD NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","15-Mar-2024","1000000","Physical Inspection"
"205","Normal/Others","WS/MP850/2023-2024/99996-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PAMCHAYAT HARIPUR KALAN WARD NO - 8 MEIN RAJESHWARI KE MAKAN SE MANOJ KE MAKAN TAK CC TILES ROAD NIRMAN KARYA .. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","15-Mar-2024","460000","Physical Inspection"
"206","Normal/Others","WS/MP850/2023-2024/99997-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT JHAJRA MEIN WARD NO - 12 BANSIWALA MEIN NIRMALA BISHT KE MAKAN SE CHAKRATA MARG TAK CC TILES ROAD NIRMAN .. IA(KARYADAI SANSTATHA )- NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","15-Mar-2024","1500000","Physical Inspection"
"207","Normal/Others","WS/MP850/2023-2024/100851-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD NO -9 AZAD NAGAR GANGA VIHAR COLONY MEIN SATISH KUMAR KE GHAR SE RAJIV KAUSHIK KE GHAR TAK CC ROAD NIRMAN.. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT SULTANPUR","08-Feb-2024","27-Feb-2024","791602","Physical Inspection"
"208","Normal/Others","WS/MP850/2023-2024/105494-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD - 54 MEIN PETROL PUMP SE VISHNU ANAND KE MAKAN TAK CC TILES ROAD NIRMAN ... IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","15-Feb-2024","15-Mar-2024","300000","Physical Inspection"
"209","Normal/Others","WS/MP850/2024-2025/118046-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM - BHAURI MEIN KAWAR SINGH KE MAKAN SE BHARACHNAR KI AUR INTERLOCKING TILES ROAD NIRMAN... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","26-Jul-2024","993514","Physical Inspection"
"210","Normal/Others","WS/MP850/2024-2025/118047-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","MANNAKEDHI MEIN MAIN ROAD SE AMIT KUMAR KE MAKAN KI AUR CC ROAD NIRMAN.. IA(KARYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","26-Jul-2024","287000","Work Completed"
"211","Normal/Others","WS/MP850/2024-2025/118048-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GURUKUL MEIN MAIN ROAD SE SUBHASH KE MAKAN TAK ROAD NIRMAN ... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","26-Jul-2024","570847","Physical Inspection"
"212","Normal/Others","WS/MP204/2024-2025/119143-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","In Ward No. 9 Mohanpura Roorkee, Construction of road from Aryan Hotel to Baleshwar's house via Pradeep Pal's house","02-Mar-2024","26-Jul-2024","1800000","Work Completed"
"213","Normal/Others","WS/MP850/2024-2025/134498-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram saur kr motor road se gadaka tok tak cc road evam nali nirman. IA (karyadai sanstatha) block mori","01-Aug-2024","21-Oct-2024","798000","Physical Inspection"
"214","Normal/Others","WS/MP850/2024-2025/136211-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI MEGH SINGH KAI MAKAN SE SHRI SWAR ETC KE GHAR SE AGE KI AUR INTERLOCKING TILES SADAK NIRMAN,DHAKRANI WARD NO-9 IA KARYADAI SANSTATHA NAGAR PALIKA PARISHAD HERBURTPUR","18-Aug-2024","07-Oct-2024","999000","Physical Inspection"
"215","Normal/Others","WS/MP850/2024-2025/136795-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SH.khemanand shah kai makan se SH PL dhobhal ke makan ki aur cc tiles road nirman. IA karyadai sanstatha nagar palika parishad herburtpur","23-Aug-2024","07-Oct-2024","1071000","Physical Inspection"
"216","Normal/Others","WS/MP850/2024-2025/137753-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of sampark marg and safety wall in kotigaad to kyarda namtok at grampanchayat badkot ia karyadai sanstatha block chinyalisaur","30-Aug-2024","18-Mar-2025","249000","Work Completed"
"217","Normal/Others","WS/MP850/2024-2025/137754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of sampark marg in Pattarpani dwaari nalagaad nametok at gram panchayat bharkot ia karyadai sanstatha block chinyalisaur","30-Aug-2024","18-Mar-2025","248000","Work Completed"
"218","Normal/Others","WS/MP850/2024-2025/139680-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","saliyar mein manish saini,janeshwar saini ke makan ke pass se akhlakh ke makan ki aur interlocking tiles sadak nirman IA karyadai sanstatha - nagar panchayat Imli Khera","07-Sep-2024","09-Oct-2024","2000000","Work Completed"
"219","Normal/Others","WS/MP204/2025-2026/144176-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of railing and PCC on the road leading to primary school in village Raturisera","28-Sep-2024","18-Apr-2025","199848","Physical Inspection"
"220","Normal/Others","WS/MP204/2025-2026/149786-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","in Secror 40, village Matlabpur  Interlocking Tiles Road Construction  from sector road, transformer to shri anuj saini's home","29-Oct-2024","08-Apr-2025","1000000","Work Completed"
