"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"671","Normal/Others","WS/MP18285/2025-2026/236177-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Construction of CC road with culvert from Nala to Moliphala Karamdia","23-Sep-2025","18-Dec-2025","1000000","Work partially Completed"
"672","Normal/Others","WS/MP148/2025-2026/236491-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of CC Interlocking Tiles Road from Mohan Singh house to Amar Singh house onwards at Thairawar Village","22-Sep-2025","05-Jan-2026","1499000","Vendor Identification"
"673","Normal/Others","WS/MP148/2025-2026/236499-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of CC Interlocking Tiles Road from Bangan Ka Nagla to Samunchi Village onwards at Bangan Ka Nagla Village","22-Sep-2025","14-Nov-2025","995296","Physical Inspection"
"674","Normal/Others","WS/MP145/2025-2026/239783-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC Block Kharanja Nirman Kary, Bhagova Main Road to Mularam son of Manaram House Village Bhagowa","03-Oct-2025","17-Nov-2025","499637","Work partially Completed"
"675","Normal/Others","WS/MP145/2025-2026/239784-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Shankar lal son of mularam ke ghar se shivdayal ke ghar tak CC Block Kharanja Nirman Karya Banadiya Ki dhani Sakrai","03-Oct-2025","17-Nov-2025","499229","Work partially Completed"
"676","Normal/Others","WS/MP145/2025-2026/241080-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Radheshyam Kumawat ke ghar se Chomukhi bawadi ki or CC block nirman kary Raiwasa","09-Oct-2025","27-Nov-2025","600000","Work partially Completed"
"677","Normal/Others","WS/MP145/2025-2026/241081-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gaushala se Sarvajanik Shamshan Bhumi ki or CC block nirman kary Raiwasa","09-Oct-2025","27-Nov-2025","600000","Work partially Completed"
"678","Normal/Others","WS/MP147/2025-2026/242887-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of CC road from main AAbadi Rani Bhatiyani temple to Thakurji and Gogji temple in Gram Panchayat Nimbau.","17-Oct-2025","31-Dec-2025","1000000","Vendor Identification"
"679","Normal/Others","WS/MP145/2025-2026/248583-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC Road Drainage and Pipe Development work in Talotiya Basti of Gram Datooli","17-Nov-2025","01-Dec-2025","1500000","Work Completed"
"680","Normal/Others","WS/MP147/2025-2026/252378-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of CC interlocking","06-Dec-2025","16-Jan-2026","500000","Physical Inspection"
"681","Normal/Others","WS/MP145/2025-2026/252686-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Jerthi Stand se Shri Krishna Gaushala Tak Road Nirman Kary","08-Dec-2025","11-Feb-2026","2000000","Work partially Completed"
"682","Normal/Others","WS/MP18285/2025-2026/252824-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","TONK(DISTRICT COLLECTOR TONK_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Construction work of CC road in SC ST colony  Gram Panchayat Anwa","08-Dec-2025","02-Feb-2026","1000000","Sanction"
"683","Normal/Others","WS/MP148/2025-2026/254714-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Kharanja Road at Ketoo Kalan Village","18-Dec-2025","21-Feb-2026","1000000","Sanction"
"684","Normal/Others","WS/MP147/2025-2026/254798-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of CC interlocking","19-Dec-2025","16-Jan-2026","500000","Physical Inspection"
"685","Normal/Others","WS/MP146/2025-2026/254928-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from Main Road to Main Gate of Rajiv Gandhi Bhawan in Ward No.22, Jalore Zila Parishad, Jalore","20-Dec-2025","05-Feb-2026","200000","Physical Inspection"
"686","Normal/Others","WS/MP146/2025-2026/254929-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of CC Road cum Interlocking block from Main Road towards Vitthaldev Temple in Borkhedi, Gram Panchayat Sagrod, P.S. Talwada, Dist. Banswara","20-Dec-2025","06-Jan-2026","1500000","Work partially Completed"
"687","Normal/Others","WS/MP146/2025-2026/254930-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.D. Road from the residence of Kamlesh Wagzi towards Barwala Machhar boarder in Gram Panchayat Barwala Rajiya, P.S. Banswada, Dist. Banswara","20-Dec-2025","06-Jan-2026","1500000","Work partially Completed"
"688","Normal/Others","WS/MP18298/2025-2026/254938-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction work of CC block at Govt. Senior Secondary School Sundelav","20-Dec-2025","13-Jan-2026","660924","Physical Inspection"
"689","Normal/Others","WS/MP146/2025-2026/258498-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","C.C. Road cum sever (drain) from the house of Chhote Lal Jogi towards Bairwa Mohalla, Gram Pundarpura, P.S. Baijupara, Dist. Dausa","10-Jan-2026","09-Feb-2026","1500000","Work partially Completed"
"690","Normal/Others","WS/MP146/2025-2026/258557-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Kharanja Road in Dhani Meena, Gram Panchayat Dayal ki Nangal, P.S. Neemkathana, Dist. Sikar","10-Jan-2026","27-Mar-2026","675516","Work partially Completed"
"691","Normal/Others","WS/MP146/2025-2026/258592-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road from Rajput ki Dhani to Cremenation Ground Sultanpur in Gram Panchayat Theekariya, P.S. Sikrai, Dist. Dausa","10-Jan-2026","09-Feb-2026","599817","Work Completed"
"692","Normal/Others","WS/MP146/2025-2026/258594-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road towards the house of Hansa in Kheda Paharpur in Gram Panchayat Theekariya, P.S. Sikrai, Dist. Dausa","10-Jan-2026","09-Feb-2026","299941","Work Completed"
"693","Normal/Others","WS/MP146/2025-2026/258779-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Grewal Road Main Road (Sampark Sarak) to Ghamandaram Patel farm (4 km) in Gram Panchayat Lunawas, Panchayat Samiti Dhawa, Dist. Jodhpur","12-Jan-2026","21-Feb-2026","1000000","Vendor Identification"
"694","Normal/Others","WS/MP146/2025-2026/258780-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Grewal Road from Connecting Road (Sampark Sarak) Bewata to Main Road Pariharo ki Dhani (4 km) in Gram Panchayat Lunawas, Panchayat Samiti Dhawa, Dist. Jodhpur","12-Jan-2026","21-Feb-2026","1000000","Vendor Identification"
"695","Normal/Others","WS/MP148/2025-2026/259388-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","GANGANAGAR(Zilla GANGANAGAR)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Brick Soiling Road from 89 GB to Gurnam Singh House (90 GB) at 89 GB","16-Jan-2026","12-Feb-2026","1199939","Work partially Completed"
"696","Normal/Others","WS/MP148/2025-2026/259391-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of bricks cum CC Road from Hurpal House to Khatu Revla House Onwards at Kevdiya Village","16-Jan-2026","11-Feb-2026","1000000","Work partially Completed"
"697","Normal/Others","WS/MP145/2026-2027/261484-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Maliyon Ki Dhani se Bhavriyon Ki Dhani tak CC Road Nirman Kary","24-Jan-2026","24-Aug-2026","1000000","Sanction"
"698","Normal/Others","WS/MP147/2026-2027/265703-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of interlocking drains along with Kharanja in various lanes of the main road around the temple in village Dhamari of Gram Panchayat Dhamari.","04-Feb-2026","26-May-2026","499969","Vendor Identification"
"699","Normal/Others","WS/MP147/2026-2027/265704-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of interlocking drain with Kharanja from the main road towards house of Gopal in village Dhamari of Gram Panchayat Dhamari.","04-Feb-2026","26-May-2026","499675","Vendor Identification"
"700","Normal/Others","WS/MP147/2026-2027/267497-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of interlocking drain with Kharanja from Hukum Sahu house towards Jatav Mohalla in village Jurhara of Gram Panchayat Jurhara.","10-Feb-2026","08-Apr-2026","999910","Work partially Completed"
"701","Normal/Others","WS/MP146/2025-2026/268870-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Interlocking Road from Dabalya Mahadar house towards Shyana Mahavar house, Village Anantwara, Bandiqui, Dist. Dausa","17-Feb-2026","13-Mar-2026","500000","Work Completed"
"702","Normal/Others","WS/MP146/2025-2026/268871-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Interlocking Road from Ganga Mata Temple towards the house of Jeevan Prajapat, Village Anantwara, Bandiqui, Dist. Dausa","17-Feb-2026","13-Mar-2026","500000","Work Completed"
"703","Normal/Others","WS/MP146/2025-2026/268922-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Kharanja cum Drain from the house of Manoj towards Pond in Gram and Gram Panchayat Thairawar, P.S. Kumher, Dist. Deeg, Bharatpur","17-Feb-2026","25-Mar-2026","499335","Vendor Identification"
"704","Normal/Others","WS/MP146/2025-2026/268923-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Kharanja Road cum Drain from the house of Satish to Cremenation Ground (Shamshan) in Gram and Gram Panchayat Sikrori, P.S. Kumher, Dist. Deeg","17-Feb-2026","25-Mar-2026","500000","Work partially Completed"
"705","Normal/Others","WS/MP146/2026-2027/268924-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Interlocking  cum Drain from the house of Narayan towards Ratanlal Room in Gram and Gram Panchayat Pichoona, P.S. Uchhain, Dist. Bharatpur","17-Feb-2026","20-Aug-2026","499834","Work partially Completed"
"706","Normal/Others","WS/MP148/2026-2027/270906-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Block Road from Ishwar Gupta House to Dr Ashwani Sharma House at Ward No 4 Gokuldham Kaithal","25-Feb-2026","18-Jun-2026","1000000","Sanction"
"707","Normal/Others","WS/MP148/2026-2027/274611-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction work of CC Road from Ishwar Koli home to Basanti Lal Koli home onwards at Gaonli Village","16-Mar-2026","20-Aug-2026","500000","Sanction"
"708","Normal/Others","WS/MP148/2026-2027/274612-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of CC Road from Pappu Khumar home to Padam Singh home onwars at Gaonli Village","16-Mar-2026","20-Aug-2026","500000","Sanction"
"709","Normal/Others","WS/MP147/2026-2027/275911-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of gravel road from Pohra village to Hariyak Ji temple in Gram Panchayat Hada.","25-Mar-2026","11-Jul-2026","1500000","Vendor Identification"
"710","Normal/Others","WS/MP145/2026-2027/278114-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Ward No 8 Paschim Rajpoot Mohalla Gram Sewa me Interlock Sadak and Pani Nikasi Kary","13-Apr-2026","08-Jul-2026","499909","Vendor Identification"
"711","Normal/Others","WS/MP148/2026-2027/280033-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road from Balaji Jatka Mandir to Bijli Power House at Shimla Village","09-May-2026","19-Jun-2026","1000000","Sanction"
"712","Normal/Others","WS/MP148/2026-2027/280034-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road cum Drainage from Jay Singh Hariram Home to Mahehedra Buddhram Home at Shimla Village","09-May-2026","19-Jun-2026","1000000","Sanction"
"713","Normal/Others","WS/MP148/2026-2027/280040-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road cum Drainage from Sanwal Master ji home to Sajjan Singh Principal Nohre at Shimla village","09-May-2026","19-Jun-2026","500000","Sanction"
"714","Normal/Others","WS/MP145/2026-2027/281499-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","KALWAR ROAD STHIT GOVINDPURA MEN MANGLAM CITY KE PRAVESH DWAR SE LEFT SE UTTAR DISHA SE HOTE HUE AG HEIGHTS BUILIDING SE HOTE HUE VIA KANAK VATIKA SE GUJARTE HUE SHIVALAY KIRANA GENRAL STORE TAK SADAK NIRMAN KARY","18-May-2026","07-Aug-2026","2000000","Sanction"
"715","Normal/Others","WS/MP18295/2026-2027/283139-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of CC Road from CC Road towards Shamshan Ghat, Mooli. Gram Panchayat - Nimbau, Panchayat Samiti - Chithalwana, District Jalore","23-May-2026","09-Jul-2026","1000000","Vendor Identification"
"716","Normal/Others","WS/MP18295/2026-2027/283140-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Nimbau towards Jodhavaas Vajesingh ki Kotri. Gram Panchayat - Nimbau, Panchayat Samiti, Chithalwana, District Jalore","23-May-2026","09-Jul-2026","1000000","Vendor Identification"
"717","Normal/Others","WS/MP18295/2026-2027/283172-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Gravel Road from Pohda Village towards Kabir Ji Temple. Gram Panchayat - Baramrasar, Panchayat Samiti - Jaisalmer, District - Jaisalmer","23-May-2026","04-Aug-2026","1500000","Sanction"
"718","Normal/Others","WS/MP18295/2026-2027/283173-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Common Interlocking Road at Bhagoo ka Gaon. Gram Panchayat - Bhagoo ka Gaon, Panchayat Samiti and Block - Jaisalmer, District Jaisalmer","23-May-2026","04-Aug-2026","1000000","Sanction"
"719","Normal/Others","WS/MP146/2026-2027/283312-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SAWAI MADHOPUR(DISTRICT COLLECTOR SAWAI MADHOPUR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of CC Road from MDR 111 to Nayapura, Gram Panchayat Himmatpur, Panchayat Samiti and District Sawai Madhopur","25-May-2026","27-Aug-2026","1000000","Sanction"
"720","Normal/Others","WS/MP18298/2026-2027/285119-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of CC road and drains at Kothari ka Baas, Village GundoJ","18-Jun-2026","06-Aug-2026","250000","Sanction"
"721","Normal/Others","WS/MP146/2026-2027/285161-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Tiles Road from Gothwal Dhani towards Purane Kuen (Old well) in Vill. Dharanwas, Gram Panchayat Dharanwas, P.S. Nangal Rajawatan, Dist. Dausa","13-Jun-2026","30-Jul-2026","1499853","Sanction"
"722","Normal/Others","WS/MP146/2026-2027/285162-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Block in Sports Ground of Govt. Higher Secondary School in Gram Panchayat Bandhra, P.S. Panchu, V.S. Nokha, Dist. Bikaner","13-Jun-2026","01-Aug-2026","1500000","Sanction"
"723","Normal/Others","WS/MP146/2026-2027/285164-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","KARAULI(DISTRICT COLLECTOR KARAULI_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from Gaurav Path towards the house of Khiladi in Gram Panchayat Azizpur, P.S. Todabhim, Dist. Karauli","13-Jun-2026","30-Jun-2026","1000000","Work partially Completed"
"724","Normal/Others","WS/MP146/2026-2027/285214-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","KARAULI(DISTRICT COLLECTOR KARAULI_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Road in Govt. Higher Secondary School, Kotri in Gram Panchayat Kotri, P.S. Shrimahaveer ji, District Karauli","13-Jun-2026","30-Jun-2026","1000000","Sanction"
"725","Normal/Others","WS/MP18285/2026-2027/287049-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","CC interlocking block construction work, Patidar settlement Vanori","19-Jun-2026","30-Jul-2026","1000000","Sanction"
"726","Normal/Others","WS/MP18285/2026-2027/287051-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","CC road construction work, from Vira/Vesat's house to Manilal/Badji's house on Piyola","19-Jun-2026","27-Aug-2026","1000000","Sanction"
"727","Normal/Others","WS/MP18285/2026-2027/287052-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Gravel road with culvert construction work from the main road to Gautam/Rusu Pargi's house","19-Jun-2026","24-Aug-2026","1200000","Sanction"
"728","Normal/Others","WS/MP18285/2026-2027/287053-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Gravel road with culvert construction work from the main road at Bhatoda Phala to Shankar/Ranga's house in Kesarapura","19-Jun-2026","24-Aug-2026","1200000","Sanction"
"729","Normal/Others","WS/MP18285/2026-2027/287096-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","The CC road construction work extended from Kaluram's house through the public well up to Polra Mahuda.","30-Jun-2026","17-Aug-2026","875000","Sanction"
"730","Normal/Others","WS/MP18285/2026-2027/287098-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","CC road construction work, on the road from Metwala Valley to the cremation ground","30-Jun-2026","17-Aug-2026","850000","Sanction"
"731","Normal/Others","WS/MP18285/2026-2027/287100-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","CC road construction work, on the path from Harilal's house to the cremation ground","30-Jun-2026","17-Aug-2026","859000","Sanction"
"732","Normal/Others","WS/MP18285/2026-2027/287101-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","CC road construction work, on the way from Holi Phala Metwala to Cremation Ghat","30-Jun-2026","17-Aug-2026","856000","Sanction"
"733","Normal/Others","WS/MP148/2026-2027/289215-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of CC Interlocking Tiles Road From Sarafddin House to Manid House Onwards at Udaka Village","25-Jun-2026","14-Aug-2026","499998","Time Estimation"
"734","Normal/Others","WS/MP145/2026-2027/294900-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Subhash son of guljhari ke Ghar se Tarachand Son of Prabhatilal ke Ghar ki or interlock road Nirman Kary","14-Jul-2026","10-Aug-2026","600000","Sanction"
"735","Normal/Others","WS/MP145/2026-2027/294902-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Roopchand Meghwal se Virendra son of Ramswaroop ke ghar ki or interlock sadak ke adhure kary ko purn karne ka kary","14-Jul-2026","10-Aug-2026","250000","Sanction"
"736","Normal/Others","WS/MP145/2026-2027/294903-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Netram son of Maniram ke ghar se shyamsundar son of khemaram ke ghar ki or interlock nirman kary","14-Jul-2026","10-Aug-2026","250000","Sanction"
"737","Normal/Others","WS/MP18295/2026-2027/294907-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Gravel Road from Choudhariya Phanta to Gopsingh Ki Daani, Pohra, at Gram Panchayat Hadda, Panchayat Samiti Mohangarh, District Jaisalmer","14-Jul-2026","04-Aug-2026","1500000","Sanction"
