"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"80","Normal/Others","WS/MP141/2025-2026/213622-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street and dain","30-Jun-2025","200000","30-Jul-2025"
"81","Normal/Others","WS/MP141/2025-2026/213625-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street and drain","30-Jun-2025","200000","30-Jul-2025"
"82","Trust and Society","WS/MP141/2026-2027/277765-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","school for disabled persons ( work executed through society)","08-Apr-2026","2000000","30-Jun-2026"
"83","Normal/Others","WS/MP140/2025-2026/255046-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For the Renovation and repair of Dharamshala in village","22-Dec-2025","500000","30-Dec-2025"
"84","Normal/Others","WS/MP140/2025-2026/255047-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For the Renovation and repair of Dharamshala in village","22-Dec-2025","500000","30-Dec-2025"
"85","Normal/Others","WS/MP141/2025-2026/261058-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","dharamshala at village bala kulia","22-Jan-2026","300000","25-Feb-2026"
"86","Normal/Others","WS/MP141/2025-2026/213244-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","graveyard construction","28-Jun-2025","200000","14-Jul-2025"
"87","Normal/Others","WS/MP141/2025-2026/213245-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","const of shamshanghat","28-Jun-2025","200000","14-Jul-2025"
"88","Normal/Others","WS/MP141/2025-2026/213252-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of SC shamshanghat","28-Jun-2025","200000","14-Jul-2025"
"89","Normal/Others","WS/MP141/2024-2025/141798-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","for renovation of cremation ground","19-Sep-2024","200000","23-Sep-2024"
"90","Normal/Others","WS/MP141/2024-2025/141802-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","renovation of cremation ground","19-Sep-2024","300000","25-Sep-2024"
"91","Normal/Others","NA-Construction of rooms and halls in school and colleges","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","custruction of rooms at govt school  at village chak pandian distt talwara","16-Jul-2026","2000000","NA"
"92","Normal/Others","WS/MP235/2025-2026/241416-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Cremation Ground at Village Ram Nagar","10-Oct-2025","100000","18-Nov-2025"
"93","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","SHAMSHAN GHAT , SHED , BATHROOM","27-Aug-2026","200000","NA"
"94","Normal/Others","WS/MP141/2025-2026/213624-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","solar lights","30-Jun-2025","200000","30-Jul-2025"
"95","Normal/Others","WS/MP140/2025-2026/247932-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For installing solar lights in village Ghagowal.","13-Nov-2025","200000","24-Nov-2025"
"96","Normal/Others","WS/MP141/2025-2026/261053-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street lights at village Gilzian","22-Jan-2026","200000","25-Feb-2026"
"97","Normal/Others","WS/MP141/2025-2026/261055-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street lights at saso neknama","22-Jan-2026","200000","25-Feb-2026"
"98","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS SOLAR LIGHTS at depur","27-Aug-2026","200000","NA"
"99","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at bari","27-Aug-2026","100000","NA"
"100","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at Bhatoli","27-Aug-2026","100000","NA"
"101","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at Jharera","27-Aug-2026","100000","NA"
"102","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Street lights","27-Aug-2026","100000","NA"
"103","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS AT DHAR","27-Aug-2026","200000","NA"
"104","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS","27-Aug-2026","100000","NA"
"105","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at Bhabnaur","27-Aug-2026","100000","NA"
"106","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at  DAMOWALL","27-Aug-2026","100000","NA"
"107","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREET LIGHTS at BHAMBOT PATTI","27-Aug-2026","100000","NA"
"108","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS AND GYM EQUIPMENT at fatehpur","27-Aug-2026","200000","NA"
"109","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS AND GYM EQUIPMENT at RERU PATI","27-Aug-2026","200000","NA"
"110","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS AND GYM EQUIPMENT","27-Aug-2026","200000","NA"
"111","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS","27-Aug-2026","100000","NA"
"112","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS","27-Aug-2026","100000","NA"
"113","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at  UPPAR RAJWAL","27-Aug-2026","100000","NA"
"114","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at  GHAGWAL HAAR","27-Aug-2026","200000","NA"
"115","Normal/Others","NA-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","STREETS LIGHTS at SADHANI","27-Aug-2026","100000","NA"
"116","Normal/Others","WS/MP141/2023-2024/80692-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street lights","12-Jan-2024","490200","07-Mar-2024"
"117","Normal/Others","WS/MP141/2023-2024/80693-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street lights","12-Jan-2024","258000","29-Feb-2024"
"118","Normal/Others","WS/MP141/2025-2026/213621-Lighting of public spaces","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","solar lights","30-Jun-2025","200000","09-Jul-2025"
"119","Normal/Others","WS/MP844/2025-2026/241771-Lighting of public spaces","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 5 lakh 16 thousands for installation of 40 Solar Lights in Village Chamuhi","13-Oct-2025","516000","12-Nov-2025"
"120","Normal/Others","WS/MP141/2025-2026/261054-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","for playing ground at ghogra","22-Jan-2026","200000","25-Feb-2026"
"121","Normal/Others","WS/MP141/2025-2026/213251-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","const of sports park","28-Jun-2025","300000","14-Jul-2025"
"122","Normal/Others","WS/MP140/2025-2026/247934-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For development works of the sports park","13-Nov-2025","200000","24-Nov-2025"
"123","Normal/Others","NA-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Development of playfields and sports grounds at village Beh Chuhar","27-Aug-2026","200000","NA"
"124","Normal/Others","NA-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","PLAY GROUND RIDES (OUT DOOR GYM) at JUGIAL","27-Aug-2026","200000","NA"
"125","Normal/Others","NA-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","PLAY GROUND at amroh","27-Aug-2026","200000","NA"
"126","Normal/Others","NA-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","PLAY GROUND AND SPORTS GOODS at narnaul","27-Aug-2026","200000","NA"
"127","Normal/Others","NA-Development of public parks","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","PLAY GROUND WITH PARK at Siprian","27-Aug-2026","200000","NA"
"128","Normal/Others","WS/MP141/2024-2025/141797-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","for renovation of playground","19-Sep-2024","400000","23-Sep-2024"
"129","Normal/Others","WS/MP141/2024-2025/141804-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","renovation of sports park","19-Sep-2024","200000","23-Sep-2024"
"130","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","GYM EQUIPMENT at bari","27-Aug-2026","100000","NA"
"131","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","GYM EQUIPMENT at Bhatoli","27-Aug-2026","100000","NA"
"132","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","GYM EQUIPMENT at Jharera","27-Aug-2026","100000","NA"
"133","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","multi-gym equipment at Passi Karora","27-Aug-2026","100000","NA"
"134","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","multi-gym equipment at asafpur","27-Aug-2026","200000","NA"
"135","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","multi-gym equipment at sawar","27-Aug-2026","100000","NA"
"136","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","GYM EQUIPMENT at Bhatehar","27-Aug-2026","100000","NA"
"137","Normal/Others","NA-Installation of multi-gym equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","GYM EQUIPMENT at Bhabnaur","27-Aug-2026","100000","NA"
"138","Normal/Others","WS/MP140/2025-2026/212989-Renovation of ponds and lakes","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For wastewater drainage and village ponds","27-Jun-2025","700000","13-Aug-2025"
"139","Normal/Others","WS/MP140/2026-2027/296965-Renovation of ponds and lakes","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","To make all four sides of the pond solid (four walls)","19-Jul-2026","1100000","20-Aug-2026"
"140","Normal/Others","WS/MP141/2025-2026/213623-Construction of buildings for sports facilities","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","const of sports park","30-Jun-2025","300000","18-Aug-2025"
"141","Normal/Others","WS/MP141/2023-2024/80688-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of stadium","12-Jan-2024","1000000","22-Feb-2024"
"142","Normal/Others","WS/MP141/2023-2024/80689-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of stadium","12-Jan-2024","1000000","28-Feb-2024"
"143","Normal/Others","WS/MP141/2023-2024/80690-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Construction of stadiums","12-Jan-2024","1000000","28-Feb-2024"
"144","Normal/Others","WS/MP141/2023-2024/80691-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Construction of stadiums","12-Jan-2024","250000","13-Feb-2024"
"145","Normal/Others","NA-Construction of buildings for training institutions","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","repair and renovation of C PYTE Camp  Talwara Distt Hoshiarpur","15-Jul-2026","3042228","NA"
"146","Normal/Others","WS/MP141/2025-2026/213248-Construction of buildings for multi-gym","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Construction of rooms and purchase of gym equipment","28-Jun-2025","300000","14-Jul-2025"
"147","Normal/Others","WS/MP141/2025-2026/213250-Construction of buildings for multi-gym","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Construction of gym room","28-Jun-2025","200000","14-Jul-2025"
