"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"58","Normal/Others","WS/MP204/2025-2026/212422-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from Sri Ramchandra Mission Ashram Gate, house number 40 to house number 131 in Sahajpuram Colony, Village Brahmpur, Haridwar Road, Roorkee,","30-Jun-2025","800000","17-Oct-2025"
"59","Normal/Others","WS/MP204/2025-2026/213632-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of road with interlocking tiles in the middle of both the streets from the house of Sonu Kumar in street number-1 towards street  number-3 in Dev Enclave, near Yogeshwar Public School, Nagar Panchayat Dhandhera, Haridwar","30-Jun-2025","1000000","09-Dec-2025"
"60","Normal/Others","WS/MP204/2025-2026/216090-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles on the Chak Road from Biharigarh Haridwar Main Road to the farm of Dr. Satendra Chauhan located in village Fatehullahpur alias Telpura and construction of drain parallel to the Chak Road","28-Jul-2025","1500000","17-Oct-2025"
"61","Normal/Others","WS/MP204/2025-2026/221890-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of CC road from the house of Shri Nakli Ram to the house of Shri Neeraj in Scheduled Caste village Hallumajra, Block Bhagwanpur, District Haridwar","28-Jul-2025","500000","17-Oct-2025"
"62","Normal/Others","WS/MP204/2025-2026/221903-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of Shri Rampal to the house of Shri Arun in South Civil Line, Ward No. 13,  Roorkee","28-Jul-2025","500000","17-Oct-2025"
"63","Normal/Others","WS/MP204/2025-2026/232274-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the main road in front of degree college to the house of monu in Dalla Wala Village. (Offline)","09-Sep-2025","147000","24-Sep-2025"
"64","Normal/Others","WS/MP204/2025-2026/232275-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the main road the house of Shri Surendra to the house of Jagpal in Dalla Wala Village. (Offline)","09-Sep-2025","250000","24-Sep-2025"
"65","Normal/Others","WS/MP204/2025-2026/232276-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of Samandra to the Transfarmer in village Dalla Wala (offline)","09-Sep-2025","250000","24-Sep-2025"
"66","Normal/Others","WS/MP204/2025-2026/232278-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from Primary School chok to Radha Krishna Mandir in village Dalla Wala in Naiwala  (Offline)","09-Sep-2025","250000","24-Sep-2025"
"67","Normal/Others","WS/MP204/2025-2026/232279-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. marg from Radha Krishna Mandir to the house of Shri Charan Singh transfarmer in Village Dalla Wala in Naiwala  (Offline)","09-Sep-2025","250000","24-Sep-2025"
"68","Normal/Others","WS/MP204/2025-2026/232304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of main road Anil Babu to the house of house of Telephone Exchange Shri Omveer  in Village Dalla Wala (offline)","09-Sep-2025","231000","24-Sep-2025"
"69","Normal/Others","WS/MP204/2025-2026/232363-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the houses of Jasraj and Manoj to main road in Village Dalla Wala (Offline)","09-Sep-2025","250000","24-Sep-2025"
"70","Normal/Others","WS/MP204/2025-2026/232374-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of C.C. road from the house of main road Shivraj to the houses of Amit and Ompal in village Dalla wala (Offline)","09-Sep-2025","124000","24-Sep-2025"
"71","Normal/Others","WS/MP204/2025-2026/232379-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of main road Ganesh to the houses of Dhiraj and Narpal in Village Dalla Wala (Offline)","09-Sep-2025","237000","24-Sep-2025"
"72","Normal/Others","WS/MP204/2025-2026/232382-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of the Kiran to the house of the Raman via the house of Sonvir in Village Dalla Wala (Offline)","09-Sep-2025","107000","24-Sep-2025"
"73","Normal/Others","WS/MP204/2025-2026/232384-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of Satpal to main road in village Dalla Wala (Offline)","09-Sep-2025","207000","24-Sep-2025"
"74","Normal/Others","WS/MP204/2025-2026/234525-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road Construction with interlokcing  tiles around the Science stem lab and behind the hostel in DIET Campus Roorkee","18-Sep-2025","500000","28-Jan-2026"
"75","Normal/Others","WS/MP204/2025-2026/240500-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road from Main Road to House of Shri Ratan Saini in Gram Panchayat Aethal Buzurg, Block Laksar, District Haridwar","17-Oct-2025","500000","28-Jan-2026"
"76","Normal/Others","WS/MP204/2025-2026/240507-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road from Mill of Late Baburam Saini to the house of Shri Bishan Saini in Gram Panchayat Aithal  Buzurg, Block Laksar, Distt Haridwar","17-Oct-2025","500000","28-Jan-2026"
"77","Normal/Others","WS/MP204/2025-2026/240515-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road Construction by Interlocking Teils the west sides enclosure of Shri Bijendra Kumar to the house of Shri Pawan in Gram Panchayat Nagla Aimad, Block Narsan, district Haridwar","17-Oct-2025","500000","28-Jan-2026"
"78","Normal/Others","WS/MP204/2025-2026/242795-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction by Interlocking tiles from the farm of Shri Suresh Kumar to the road of Meera bahin on the road from Shiv Mandir to Meera Bahin in Village Bahadurpur Saini, block Roorkee, District Haridwar","27-Oct-2025","4500000","17-Feb-2026"
"79","Normal/Others","WS/MP204/2025-2026/242963-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road using Interlocking tiles from the farm of shri Ramkumar ji Pradhan to the Raajbahe truck in Village Kumrada, Roorkee","27-Oct-2025","700000","28-Jan-2026"
"80","Normal/Others","WS/MP204/2025-2026/245302-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Paved Road from the Primary school to the fields of shri Rafal Singh and shri Kushalpal Singh etc in Village Shekhpuri, Block  Laksar, District Hardwar","31-Oct-2025","2000000","28-Jan-2026"
"81","Normal/Others","WS/MP204/2025-2026/246699-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of road using Interlocking Tiles on the damged path leading from the house of Mr. Rajkumar towards the pond and Crematorium in ward no 23, Salempur Rajputana of Roorkee Municial Corporation","07-Nov-2025","1000000","25-Feb-2026"
"82","Normal/Others","WS/MP204/2026-2027/258734-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from house of Shri Rajbahadur to the house of Dr Mahaveer in village Hallumazra, block Bhagwanpur, Haridwar","12-Jan-2026","500000","14-Aug-2026"
"83","Normal/Others","WS/MP850/2026-2027/263925-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat libbarehdi mein ravidas mandir se prachin shiv mandir ki aur cc road nirman.ia(karyadai sanstatha-block roorkee","31-Jan-2026","1057000","15-May-2026"
"84","Normal/Others","WS/MP850/2026-2027/263926-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","paniyala road par prakash ke ghar se smt. rakesh sharma ke ghar ki aur interlocking tiles nirman karya.ia(karyadai sanstatha)- block roorkee","31-Jan-2026","414000","15-May-2026"
"85","Normal/Others","WS/MP204/2026-2027/264378-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Road from the Cemetery to the field of shri Vijendra Tyagi in Village Khajoori, Post Ekbaalpur, Block Bhagwanpur, District Haridwar","05-Mar-2026","500000","14-Aug-2026"
"86","Normal/Others","WS/MP204/2026-2027/264380-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of Road from the main road to the corner of field of Mr. vinod in Village Ruhalki Dayalpur, Block Bhagwanpur, disst Haridwar","05-Mar-2026","1000000","14-Aug-2026"
"87","Normal/Others","WS/MP204/2026-2027/264602-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road with Interlocking Tiels from the main road (near the house of Laxmi chand) towards Peeth Bazaar in Gram Panchayat  Ibrahimpur Masahi, Block Bhagwanpur, Distt Haridwar","05-Mar-2026","1500000","14-Aug-2026"
"88","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the House of Shri Dipankar Saini to the field of Shri Satpal Saini at  Village Hakimpur Turra, block bhagwanpur, District Haridwar","11-Feb-2026","500000","NA"
"89","Normal/Others","WS/MP850/2025-2026/269498-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","niranjanpur mein mein road se elam ke ghar ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","588000","17-Mar-2026"
"90","Normal/Others","WS/MP850/2025-2026/269499-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","main road se bhram ke ghar ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","315000","17-Mar-2026"
"91","Normal/Others","WS/MP850/2025-2026/269500-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","nainpal ke ghar se dharamsingh ke ghar ki aur cc road ka nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","517000","17-Mar-2026"
"92","Normal/Others","WS/MP850/2026-2027/275581-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram kangri mein main road se mitlesh ke makan ki aur cc marg ka nirman karya.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","998000","15-May-2026"
"93","Normal/Others","WS/MP850/2026-2027/275582-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","jamalpur kalan mein basant vihar phase 1 mein arvind ke ghar se madanmohan ke ghar ki aur cc road ka nirman karya.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","942000","15-May-2026"
"94","Normal/Others","WS/MP850/2026-2027/275583-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gummawala mein shivmandir se vijendra ke makan ki aur v balram ke makan se satish ke makan ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","854000","15-May-2026"
"95","Normal/Others","WS/MP850/2026-2027/275584-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","ward 6 mein dr. vijaypal ke dukan se chandkiran ke makan ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","1364000","15-May-2026"
"96","Normal/Others","WS/MP850/2026-2027/275762-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM SHANTARSHAH MEIN MAIN ROAD SE PRITAM KE MAKAN TAK INTERLOCKING TILES SADAK NIRMAN KARYA.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","1193000","15-May-2026"
"97","Normal/Others","WS/MP850/2026-2027/275763-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","shivpuram gali no-3 mein chandrabhaan ke makan se jodh singh ke makan tak cc road nirman karya.ai(karyadai sanstatha)-block roorkee","24-Mar-2026","736000","15-May-2026"
"98","Normal/Others","WS/MP850/2026-2027/275764-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","Naqibpur Ghosipura mein chaudhary bijendra ke makan se rampal ke makan tak interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","1398000","15-May-2026"
"99","Normal/Others","WS/MP850/2026-2027/275765-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","kashyep park ki boundary wall ka nirman karya gram bhistipur mein.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","473000","15-May-2026"
"100","Normal/Others","WS/MP850/2026-2027/276618-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram amarpur mein main road se khere ki aur interlocking tiles sadak ka nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","955000","15-May-2026"
"101","Normal/Others","WS/MP850/2026-2027/276619-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram libbarehdi mein nepal ke makan se rahul ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","1156000","15-May-2026"
"102","Normal/Others","WS/MP850/2026-2027/276621-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram tanshipur mein mahesh tyagi ke makan se tarun tyagi ke makan ki aur interlocking sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","919000","15-May-2026"
"103","Normal/Others","WS/MP850/2026-2027/276622-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram churiyala mein sanjay tyagi ke makan se surendra tyagi ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","992000","15-May-2026"
"104","Normal/Others","WS/MP850/2026-2027/276623-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram bharampur shankarpuri mein shyam singh ke makan se nitu ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","1133000","15-May-2026"
"105","Normal/Others","WS/MP850/2026-2027/280070-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","rajendra nagar roorkee mein brijesh sharma se jivanand suyal evam pramod ke ghar se sanjay singh ke ghar ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","12-May-2026","327000","08-Jul-2026"
"106","Normal/Others","WS/MP850/2026-2027/280072-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram noorpur boodpur mein pramod se sadak tak interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","12-May-2026","481000","08-Jul-2026"
