"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"66","Normal/Others","WS/MP078/2023-2024/25068-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Road from Dulchera to Sarla, Barsar, Dev. Block Bijri, Distt. Hamirpur (HP) (Executive Agency HPPWD)","23-Sep-2023","442089","24-Jan-2024"
"67","Normal/Others","WS/MP078/2023-2024/25309-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca Path and retaining wall near shamshan Ghat G.P. Gahli, Dev. Block Nadaun, Distt. Hamirpur H.P. (Executing Agency, BDO Nadaun)","23-Sep-2023","300000","04-Dec-2023"
"68","Normal/Others","WS/MP078/2023-2024/25323-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Moksh Dham (Shamshan Ghat) to Pucci Sadak, Vill. Batran, Ravi Nagar (SC Basti) G. P. Batran, Dev. Block Nadaun, Distt. Hamirpur H.P. (Executing Agency, BDO Nadaun)","23-Sep-2023","300000","04-Dec-2023"
"69","Normal/Others","WS/MP078/2023-2024/25353-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o to Pave the L/R from the house of Sh. Rattan Chand to Main NH Road, Vill. Thana PO Thana Bajuri, Teh. Tauni Devi, G. P. Drogan Patti Kot, Dev. Block Hamirpur H.P. As per recommendation of Sh. Sushil Kumar (Executing Agency, BDO Hamirpur)","23-Sep-2023","300000","04-Dec-2023"
"70","Normal/Others","WS/MP078/2023-2024/45780-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka path from the house of Rakesh Kumar S/o Sh Mathura Das to the house of Sh. Meghnath Bulah Dagoh, G. P. Badhera, Distt. Hamirpur (HP) (Executing agency BDO)","05-Nov-2023","300000","29-Jan-2024"
"71","Normal/Others","WS/MP078/2023-2024/71148-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Dhiman Basti Saned to Shamshan Ghat Saned, Dev. Block Bhoranj, District Hamirpur (HP) (Executing Agency BDO Bhoranj)","29-Dec-2023","100000","15-Jan-2024"
"72","Normal/Others","WS/MP078/2023-2024/71163-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Handpump to Mahila mandal, Ward No. 5 Village Ukhali, Block Bhoranj, District Hamirpur (HP) (Executing Agancy BDO Bhoranj)","29-Dec-2023","100000","15-Jan-2024"
"73","Normal/Others","WS/MP078/2024-2025/115460-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka Path with interlock from Goshala to the house of Sh. Parminder Singh, Village Rih, G.P. Rih, Dev Block Tira Sujanpur, District Hamirpur (H.P.) (Executing Agency, BDO Tira Sujanpur)","26-Feb-2024","50000","19-Sep-2024"
"74","Normal/Others","WS/MP078/2024-2025/115461-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Common path from Sh. Parminder Singh house to Main road Pakki Sadak Via Kua, Village Rih, G.P. Rih, Dev. Block Tira Sujanpur, District Hamirpur (H.P.) (Executing Agency, BDO Tira Sujanpur)","26-Feb-2024","100000","19-Sep-2024"
"75","Normal/Others","WS/MP18304/2024-2025/142744-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of the Road","23-Sep-2024","300000","26-Nov-2024"
"76","Normal/Others","WS/MP18304/2024-2025/142745-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of the Road","23-Sep-2024","300000","23-Nov-2024"
"77","Normal/Others","WS/MP18304/2024-2025/142748-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of the Road","23-Sep-2024","298791","03-Dec-2024"
"78","Normal/Others","WS/MP18304/2024-2025/146876-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Link Road","13-Oct-2024","300000","20-Nov-2024"
"79","Normal/Others","WS/MP078/2024-2025/149200-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from the house of Smt Simro Devi upto the anganwari Kunna, G.P. Buni, Dev. Block Nadaun, District Hamirpur (H.P.)  Executing agency BDO, Nadaun.","23-Oct-2024","150000","26-Nov-2024"
"80","Normal/Others","WS/MP078/2024-2025/149323-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R with interlock and retaining/Protection Wall near the existing house of Sh. Raj Kumar and Sh. Amarjeet S/o Late Sh. Langu Ram Village Kathulag, G.P. Makkar, Dev. Block Bijhari, District Hamirpur (H.P.) as per recommendation of Sh. Raj Kumar. Executing agency BDO Bijhari.","24-Oct-2024","300000","08-Nov-2024"
"81","Normal/Others","WS/MP078/2024-2025/157682-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pacca path with protection wall (Danga) near the house of Sh. Pramod Singh Village Gharthun, G.P. Booni, Dev. Block Nadaun District Hamirpur (H.P.) Executing agency : BDO Nadaun.","09-Dec-2024","200000","07-Jan-2025"
"82","Normal/Others","WS/MP078/2024-2025/160557-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Upgration of Link Road  from Garli to Darkoti Road to Link road village Kotlu, G.P. Garli, Ward No. 3, Dev. Block Bijhri, Distt. Hamirpur (HP) as per recommendation of Sh. Vivek Sharma (Executing agency: Sub Divisional SOIL Conservation Officer, Hamirpur, Department of Agriculture)","20-Dec-2024","300000","10-Mar-2025"
"83","Normal/Others","WS/MP078/2024-2025/165169-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of roads, link roads, pathways or any other road with or without drainage system","13-Jan-2025","300000","29-Jan-2025"
"84","Normal/Others","WS/MP078/2024-2025/169592-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca Path with protection wall","28-Jan-2025","200000","17-Mar-2025"
"85","Normal/Others","WS/MP18304/2025-2026/172610-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of link roads and pathways","04-Feb-2025","500000","17-Apr-2025"
"86","Normal/Others","WS/MP18304/2025-2026/172611-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Samparak marg from main road towards Rasalo Devi House at vill Pandwin","04-Feb-2025","300000","17-Apr-2025"
"87","Normal/Others","WS/MP078/2025-2026/187635-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca Path from the house of Sh Gyan Chand to Crimination Ghat Village Baroha Development Block Hamirpur Gram Panchayat Baroha District Hamirpur Himachal Pradesh Executing agency BDO Hamirpur","28-Mar-2025","200000","22-May-2025"
"88","Normal/Others","WS/MP078/2025-2026/186030-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca Path with protection wall near crematorium at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Himachal Pradesh Executing Agency BDO Nadaun","24-Mar-2025","300000","22-May-2025"
"89","Normal/Others","WS/MP078/2025-2026/190485-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road with interlock from the house of Sh Uttam Chand to main road Jole to Joure Amb  Gram Panchayat Karsai Development Block Bijari District Hamirpur Executing agency BDO Bijari","10-Apr-2025","100000","03-Jul-2025"
"90","Normal/Others","WS/MP18304/2025-2026/196706-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of up gradation of path and drain from the HO Dalip Singh towards Neetu Ram House","05-May-2025","70000","14-Jul-2025"
"91","Normal/Others","WS/MP078/2025-2026/197586-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link Road from the house of Ashok Kumar towards Desh Raj House village Gopal Nagar Gram Panchayat Daruhi Development Block Hamirpur District Hamirpur Executing agency BDO Hamirpur","07-May-2025","300000","28-May-2025"
"92","Normal/Others","WS/MP078/2025-2026/201521-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road from the house of Bhagwan Das towards primary school Rakker Village Rakker Development Block Nadaun District Hamirpur H P Executing Agency BDO Nadaun","20-May-2025","200000","02-Jun-2025"
"93","Normal/Others","WS/MP078/2025-2026/201525-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road with interlock from HPSEB Office towards main road Gagal Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","20-May-2025","100000","02-Jun-2025"
"94","Normal/Others","WS/MP078/2025-2026/201530-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance road towards play ground Village Jhareri Gram Panchayat Badhera Development Block Nadaun Executing agency BDO Nadaun","20-May-2025","200000","02-Jun-2025"
"95","Normal/Others","WS/MP18304/2025-2026/202915-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of link road at sampark marg from main road towards gian sheel Public school","24-May-2025","200000","30-Jun-2025"
"96","Normal/Others","WS/MP18304/2025-2026/202919-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Ambulance road near HO parkash Chand towards Suman Kumar House at vill Karara","24-May-2025","250000","23-Aug-2025"
"97","Normal/Others","WS/MP078/2025-2026/199252-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of ambulance road from HPPWD road towards Village Gabba Gram Panchayat Tapre Development Block Bamson District Hamirpur Executing agency BDO Bamson","13-May-2025","300000","18-Jun-2025"
"98","Normal/Others","WS/MP078/2025-2026/199267-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link Road Ambulance road from the house of late Sh Karam Chand towards Pulli at Village Loharda SC Basti Gram Panchayat Dabryana Development Block Bijri Executing Agency AE Zila Parishad Hamirpur","13-May-2025","1000000","23-Aug-2025"
"99","Normal/Others","WS/MP18304/2025-2026/206922-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Path from main road towards shamshan ghat","06-Jun-2025","300000","26-Jul-2025"
"100","Normal/Others","WS/MP18304/2025-2026/206927-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Link Road to Vill Lower Saheli  GP Karsai","06-Jun-2025","200000","26-Jul-2025"
"101","Normal/Others","WS/MP18304/2025-2026/206931-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction from Links Road uled to dhamani via choa khansra km GP lohdar","06-Jun-2025","400000","26-Jul-2025"
"102","Normal/Others","WS/MP078/2025-2026/208945-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link Road with retaining wall near the house of Sh Payar Chand Dhiman Son of Late Sant Ram Village and Gram Panchayat Badhera Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","14-Jun-2025","200000","05-Jul-2025"
"103","Normal/Others","WS/MP078/2025-2026/202509-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of link road with interlock from the main link towards the house of Vikram Chand at Village Pujial Gram Panchayat Choru Development Block Nadaun Executing Agency SDSCO Hamirpur","22-May-2025","199851","23-Jul-2025"
"104","Normal/Others","WS/MP078/2025-2026/221279-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and upgradation of link road Khuadu towards the house of Machlu Ram and Payr Chand upto Mattkar Harijan Basti Gram Panchayat Garli Development Block Bijri District Hamirpur Himachal Pradesh Executing Agency BDO Bijri","23-Jul-2025","300000","15-Sep-2025"
"105","Normal/Others","WS/MP078/2025-2026/222010-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca path from ayurvedic dispency Jhugriyani upto the upper kotla Gram Panchayat Laleen Development Block Hamirpur District Hamirpur Himachal Pradesh Executing Agency Sub Divisional SOIL Conservation Officer Hamirpur Department of Agriculture","12-Aug-2025","200000","27-Oct-2025"
