"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"362","Normal/Others","WS/MP18334/2025-2026/205205-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from Nukala Venkata Subbaiah House to Anji Student Mess Boyanapalli Village and GP of Rajampet Mandal","23-Jun-2025","22-Jul-2025","500000","Physical Inspection"
"363","Normal/Others","WS/MP18334/2025-2026/205206-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Formation Road from Mittamidapalli R and B road To Lakshmidevi Fields in Utukuru GP, Rajampet Mandal","23-Jun-2025","22-Jul-2025","500000","Sanction"
"364","Normal/Others","WS/MP18334/2025-2026/205207-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from Chapiddi Subbarayudu House to Varlla Raja House, SC Colony, Boyanapalli Village and GP of Rajampet Mandal","23-Jun-2025","22-Jul-2025","500000","Physical Inspection"
"365","Normal/Others","WS/MP18334/2025-2026/205209-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","onstruction of CC Road and Pipe Culverts to the internal road Thallapaka - isukapalli main road (Gramasachivalayam Samudayam) at Siddulapalli Village of Thallapaka GP of Rajampet Mandal.","23-Jun-2025","22-Jul-2025","460000","Physical Inspection"
"366","Normal/Others","WS/MP18334/2025-2026/205214-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Shesambapuram R and B Road To Kummara Palli village, Shesambapuram GP, Rajampet Mandal","23-Jun-2025","22-Jul-2025","600000","Physical Inspection"
"367","Normal/Others","WS/MP18334/2025-2026/205215-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road at Housing Colony, Naramraju Palli Village, Akepadu GP, Rajampet Mandal","23-Jun-2025","22-Jul-2025","700000","Physical Inspection"
"368","Normal/Others","WS/MP18334/2025-2026/205225-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC road from S Kasim Sab house to S Hasan Basha house at Seethampeta of Thatiguntapalli Village Veeraballe Mandal","23-Jun-2025","22-Jul-2025","500000","Physical Inspection"
"369","Normal/Others","WS/MP18334/2025-2026/205227-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal C C road from Ananda Raju House To Siva Senkar Raju House in Rachapalli Village Sanipaiah GB Veeraballi Mandal","23-Jun-2025","22-Jul-2025","400000","Sanction"
"370","Normal/Others","WS/MP18334/2025-2026/205229-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Metal road from Seethampeta to Upparapalli Vai Moravapalli, Thatigunta Palli GP, Veeraballi Mandal","23-Jun-2025","03-Sep-2025","1500000","Physical Inspection"
"371","Normal/Others","WS/MP18334/2025-2026/205230-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Formation of road and pipe culvert from Maniraju fields to Sangam Vadlapalli Sivalayam Temple at CTK Thogatapalli, Gurappagaripalli GP Veeraballe Mandal","23-Jun-2025","22-Jul-2025","500000","Physical Inspection"
"372","Normal/Others","WS/MP18334/2025-2026/205233-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Culvert and Metal  Road From Kothavaddipalli Road to Achiraja Fields at Kothavaddipalli, Polimerapalli GP, T.Sundupalli Mandal","24-Jun-2025","03-Sep-2025","996911","Physical Inspection"
"373","Normal/Others","WS/MP18334/2025-2026/205237-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Metal Road From Pennaperu village to Narasannagaripalli Road,  Vontimitta GP and Mandal","24-Jun-2025","11-Sep-2025","498576","Physical Inspection"
"374","Normal/Others","WS/MP18334/2025-2026/205244-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Metal Road from Kotha Madhavaram village to the Burial Ground of Kotha Madavaram GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","498410","Physical Inspection"
"375","Normal/Others","WS/MP18334/2025-2026/205245-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Appala Mani House to  Burial Ground Road in Kodandaram Nagar, Vontimitta GP and Mandal","24-Jun-2025","11-Sep-2025","498782","Physical Inspection"
"376","Normal/Others","WS/MP18334/2025-2026/205246-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Old Police Quarters to Burial Ground Road in Subbarao Street, Vontimitta GP and Mandal","24-Jun-2025","11-Sep-2025","498635","Physical Inspection"
"377","Normal/Others","WS/MP18334/2025-2026/211543-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Formation of WBM road from Katikavaripalli to G. Subramanyam Reddy field, Chintarajupalle GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","399188","Physical Inspection"
"378","Normal/Others","WS/MP18334/2025-2026/211545-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from Kundla Sesha Reddy house to ZP School road at Kotha Madhavaram GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","498193","Physical Inspection"
"379","Normal/Others","WS/MP18334/2025-2026/211553-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from R and B road to Surender Reddy house at Malakatipalli Village, Salabad GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","498251","Physical Inspection"
"380","Normal/Others","WS/MP18334/2025-2026/211557-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC road in Darjipalli SC Colony of Gollapalli Village and GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","497511","Physical Inspection"
"381","Normal/Others","WS/MP18334/2025-2026/162181-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from CRA road to Sivalayam in Gundluru G.P., Rajampet Mandal","29-Dec-2024","10-Apr-2025","500000","Physical Inspection"
"382","Normal/Others","WS/MP18334/2025-2026/162182-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing urgent repairs in km.5/0 to 5/8 of Gundluru - Seshamambapuram (KDMD 329), Rajampeta Mandal","29-Dec-2024","02-Jun-2025","500000","Work Completed"
"383","Normal/Others","WS/MP18334/2025-2026/162183-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road at BC Colony, Naramarajupalli Village, Rajampeta Mandal","29-Dec-2024","10-Apr-2025","600000","Physical Inspection"
"384","Normal/Others","WS/MP18373/2024-2025/165120-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Putchakayala Brahmanandam house to Shaik Miravali house in ward No 07 of Guntupalli Village and Grama Panchayat in Ballikurava Mandal, Bapatla District","13-Jan-2025","11-Mar-2025","500000","Sanction"
"385","Normal/Others","WS/MP18373/2024-2025/165122-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Mettu Venkata Reddy Trends showroom to Viswanathapuram Current Office Road in 11th Ward of Podili NagaraPanchayat, Podili Mandal, Prakasam District","13-Jan-2025","27-Feb-2025","961275","Physical Inspection"
"386","Normal/Others","WS/MP18373/2024-2025/165124-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road towards East Side near Ankammathalli temple in Anamanamuru Village,Korisapadu Mandal,Bapatla District","13-Jan-2025","11-Mar-2025","480986","Physical Inspection"
"387","Normal/Others","WS/MP18373/2024-2025/165125-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road towards West Side near Ankammathalli temple in Anamanamuru Village,Korisapadu Mandal,Bapatla District","13-Jan-2025","11-Mar-2025","491876","Physical Inspection"
"388","Normal/Others","WS/MP18373/2024-2025/165126-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road towards North Side near Ankammathalli temple in Anamanamuru Village,Korisapadu Mandal,Bapatla District","13-Jan-2025","11-Mar-2025","498483","Physical Inspection"
"389","Normal/Others","WS/MP18373/2024-2025/165127-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road towards South Side near Ankammathalli temple in Anamanamuru Village,Korisapadu Mandal, Bapatla District","13-Jan-2025","11-Mar-2025","496407","Physical Inspection"
"390","Normal/Others","WS/MP18373/2024-2025/176571-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Putchakayala Venkateswarlu house to RandB Road in Ward No 01 of Guntupalli Village and Grama Panchayat in Ballikurava Mandal, Bapatla District","19-Feb-2025","11-Mar-2025","500000","Sanction"
"391","Normal/Others","WS/MP18334/2025-2026/176769-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing drainage from G Rajsekhar house to K Hari babu house in veeraballi town Veeraballi GP of Veeraballi Mandal","20-Feb-2025","10-Apr-2025","500000","Sanction"
"392","Normal/Others","WS/MP18373/2025-2026/208583-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Gudipatipalli Village to Narasimha swamy Temple road in Gudipatipalli GP, Veligandla Mandal, Prakasam District.","13-Jun-2025","18-Dec-2025","991784","Physical Inspection"
"393","Normal/Others","WS/MP18373/2025-2026/211447-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Vijay Kumar house to Narayanappa house in Udugulapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.","23-Jun-2025","24-Jul-2025","449401","Physical Inspection"
"394","Normal/Others","WS/MP18373/2025-2026/211448-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Venkataramappa house to Bylappa house in Udugulapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.","23-Jun-2025","24-Jul-2025","449401","Physical Inspection"
"395","Normal/Others","WS/MP18373/2025-2026/211449-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Gangappa house to Narayanappa house in SC Colony, Bevanahalli GP of Hindupuram Mandal,  Sri Satya Sai District.","23-Jun-2025","24-Jul-2025","171776","Physical Inspection"
"396","Normal/Others","WS/MP18373/2025-2026/211450-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Gopalappa house to Somireddy house in Nakkalapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.","23-Jun-2025","24-Jul-2025","198854","Physical Inspection"
"397","Normal/Others","WS/MP18373/2025-2026/211451-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Lakshminarayana house to Ramanjineyulu house in Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.","23-Jun-2025","24-Jul-2025","179303","Physical Inspection"
"398","Normal/Others","WS/MP18428/2025-2026/212171-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing CC Road to Chavadi Road Bit-1 in Karatampadu GP of Atmakur mandal","25-Jun-2025","14-Jul-2025","499775","Physical Inspection"
"399","Normal/Others","WS/MP18428/2025-2026/212172-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing CC Road to Chavadi Road Bit-2 in Karatampadu GP of Atmakur mandal","25-Jun-2025","14-Jul-2025","499953","Physical Inspection"
"400","Normal/Others","WS/MP18334/2025-2026/212581-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing WBM Road from Guduru Subbaiah Fields to Navaneswar Reddy Fields, Kadapayapalli Village and GP, Sidhout Mandal","26-Jun-2025","11-Sep-2025","493499","Physical Inspection"
"401","Normal/Others","WS/MP18334/2025-2026/212582-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing WBM Road from Jagananna colony to Kumarikunta, Lingampalli Village and G.P, Sidhout Mandal","26-Jun-2025","11-Sep-2025","508959","Physical Inspection"
"402","Normal/Others","WS/MP18334/2025-2026/212584-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Gajjala Yallareddy  House to S. Srinivasula Reddy House in Santhi Nagar Colony, Machupalli  G.P, Sidhout Mandal","26-Jun-2025","11-Sep-2025","506760","Physical Inspection"
"403","Normal/Others","WS/MP18334/2025-2026/212585-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road From Sura Narasimha Reddy House to Bandi Rami Reddy House, Jyothi Village and  G.P, of Sidhout Mandal","26-Jun-2025","11-Sep-2025","495000","Vendor Identification"
"404","Normal/Others","WS/MP18334/2025-2026/212586-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing WBM Road from Siddavatam swimming pool to Jagananna Colony,  Sidhout GP and Mandal","26-Jun-2025","11-Sep-2025","507843","Physical Inspection"
"405","Normal/Others","WS/MP18334/2025-2026/212587-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from R and B Main Road to Rythu Bharosa Kendram, Sidhout Devguva Peta, Sidout GP and Mandal","26-Jun-2025","11-Sep-2025","510000","Work partially Completed"
"406","Normal/Others","WS/MP18334/2025-2026/212589-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Mittapalli to Devguva harijana wada, Bhakarapet Village, Peddapalli G.P, Sidhout Mandal","26-Jun-2025","11-Sep-2025","996642","Physical Inspection"
"407","Normal/Others","WS/MP18334/2025-2026/212590-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Dandu Ram Mohan Reddy House to Kopolu  Srinivasula Reddy House in Madavaram 1, Village, Peddapalli G.P, Sidhout Mandal","26-Jun-2025","11-Sep-2025","298786","Physical Inspection"
"408","Normal/Others","WS/MP18334/2025-2026/212591-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing WBM Road from Ali Nagar To Mahaboob Nagar Vai Barrial ground, Madavaram 1, Village, Peddapalli G.P, Sidhout Mandal","26-Jun-2025","11-Sep-2025","300000","Vendor Identification"
"409","Normal/Others","WS/MP18334/2025-2026/213181-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Adi Narayana Murthy House to Kumara Chinnamulu House in P. Kondempudi Village, Butchayyapeta Mandal","28-Jun-2025","30-Jul-2025","483621","Physical Inspection"
"410","Normal/Others","WS/MP18427/2025-2026/190355-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road and CC Drain Opp Vinayaka Swamy Temple road from H.No.8 257 1 1 , 43 259 3 4 2, 43 259 18 2 6 to Ravi House Industrial Estate at Prakash Nagar of 14th Division of KMC","09-Apr-2025","16-Apr-2025","1996464","Physical Inspection"
"411","Normal/Others","WS/MP18427/2025-2026/190356-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road from Door no 43 259 18 10 to 43 259 18 , Prakash Nagar at 14 th Division Kadapa","09-Apr-2025","24-May-2025","996222","Physical Inspection"
"412","Normal/Others","WS/MP18427/2025-2026/190357-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road from Door no 43 259 10 to Gokul Classic Apartments , Industrial estate, Prakash Nagar at 14 th Division Kadapa","09-Apr-2025","24-May-2025","996718","Physical Inspection"
"413","Normal/Others","WS/MP18427/2025-2026/190358-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road from Door no 43 259 7 to 43 259 4 , Industrial estate,Prakash Nagar at 14 th Division Kadapa","09-Apr-2025","24-May-2025","996120","Physical Inspection"
"414","Normal/Others","WS/MP18427/2025-2026/190359-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road from Door no 43 259 4 1 to 43 259 16 1 , Industrial estate, Prakash Nagar at 14 th Division Kadapa","09-Apr-2025","24-May-2025","996772","Physical Inspection"
"415","Normal/Others","WS/MP18427/2025-2026/190360-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing CC Road from Door no 43 259 4 3 to Vinayaka Swamy Temple , Industrial estate, Prakash Nagar at 14 th Division Kadapa","09-Apr-2025","24-May-2025","997369","Physical Inspection"
"416","Normal/Others","WS/MP18373/2025-2026/193679-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from R and B Road  to Jaggabatla Tank in Rapaka Village of Iragavaram Mandal, West Godavari District","23-Apr-2025","29-May-2025","500000","Sanction"
"417","Normal/Others","WS/MP18373/2025-2026/193680-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Jaggabatla Tank bund to Culvert in Rapaka Village of Iragavaram Mandal, West Godavari District District","23-Apr-2025","29-May-2025","500000","Sanction"
"418","Normal/Others","WS/MP18373/2025-2026/193681-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Culvert to Jaggabatla TankBund in Rapaka Village of Iragavaram Mandal, West Godavari District District","23-Apr-2025","29-May-2025","500000","Sanction"
"419","Normal/Others","WS/MP18373/2025-2026/193682-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Culvert to Pump Motorshed in Rapaka Village of Iragavaram Mandal, West Godavari District","23-Apr-2025","29-May-2025","500000","Sanction"
"420","Normal/Others","WS/MP18373/2025-2026/193683-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Tella Bujji House to Anaparthy Yohan house in SC Colony Ward No 10 of Sivarampuram village of Tallur Mandal, Prakasam District","23-Apr-2025","10-Jun-2025","500000","Sanction"
"421","Normal/Others","WS/MP18373/2025-2026/193684-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Anaparthy Venkata Subbamma house to A. Deva Sahyam house in SC Colony Ward No 10 of Sivarampuram village of Tallur Mandal, Prakasam District","23-Apr-2025","10-Jun-2025","500000","Sanction"
"422","Normal/Others","WS/MP18373/2024-2025/158806-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","construction of CC Road from anjaneya swamy temple to Ravi Venkatachari house in Kothagudem Village HO Pulluru of mylavaram mandal","15-Dec-2024","10-Mar-2025","500000","Physical Inspection"
"423","Normal/Others","WS/MP18373/2024-2025/158807-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from B.Narasimharao house to B.tirupati House and Y.Kotiah House to Y Venkateswararao house in Badava Village HO Pulluru of Mylavaram mandal, NTR District","15-Dec-2024","10-Mar-2025","500000","Physical Inspection"
