"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"749","Normal/Others","WS/MP102/2025-2026/223200-Development of playfields and sports grounds","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Development of playfield at Urangattiri Panchayath Ground, Vadakkumuri, Urangattiri Grama Panchayath","29-Jul-2025","14-Jan-2026","702454","Physical Inspection"
"750","Normal/Others","WS/MP101/2025-2026/142057-Lighting of public spaces","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Installation of High Mast Street Light (10 meters height, 150w*5 bulbs) Aralam GP Ward 6 in the premises of Hospital","23-Sep-2024","07-May-2025","382737","Work Completed"
"751","Normal/Others","WS/MP096/2024-2025/132536-Lighting of public spaces","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of High Mast light at Potta Pattiyethukunnu Colony, Ward No.08, Pazhayannur  Panchayath (SC)","14-Jun-2024","10-Sep-2024","492987","Physical Inspection"
"752","Normal/Others","WS/MP096/2024-2025/132537-Lighting of public spaces","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of High Mast light at Potta  Colony, Ward No.07, Pazhayannur  Panchayath (SC)","14-Jun-2024","10-Sep-2024","492987","Physical Inspection"
"753","Normal/Others","WS/MP096/2024-2025/132560-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of low mast light at Kopprakkalli, Ward Mp.17, Kadalundi Panchayath","15-Jun-2024","22-Jun-2024","136886","Physical Inspection"
"754","Normal/Others","WS/MP096/2024-2025/132561-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of low mast light at Marakkattil - Srambya road Junction, Ward No.17, Kadalundi Panchayath.","15-Jun-2024","06-Jul-2024","136886","Physical Inspection"
"755","Normal/Others","WS/MP095/2024-2025/133318-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast light at malamari Lekshamveedu colony,iqbal college  ward,","12-Jul-2024","02-Nov-2024","260000","Sanction"
"756","Normal/Others","WS/MP095/2024-2025/134580-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast Light at Chekkadi Junction,Poovar","24-Oct-2024","02-Nov-2024","260000","Sanction"
"757","Normal/Others","WS/MP095/2024-2025/134581-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast Light at Thycadu Junction","24-Oct-2024","02-Nov-2024","260000","Sanction"
"758","Normal/Others","WS/MP102/2024-2025/143508-Lighting of public spaces","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light Mundaparambu, Anakallingal Town, Kuzhimanna Grama Panchayath","25-Sep-2024","28-Nov-2024","350298","Physical Inspection"
"759","Normal/Others","WS/MP102/2024-2025/143511-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light Ettekra Road Junction Perumbally Town, Puthuppadi Grama Panchayath","25-Sep-2024","10-Dec-2024","435267","Physical Inspection"
"760","Normal/Others","WS/MP096/2024-2025/145599-Lighting of public spaces","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting of Medium mast light at Muthanthandu colony, Venthodampadi, Ward No.03, Kalikavu Panchayat (SC)","05-Oct-2024","12-Dec-2024","318000","Sanction"
"761","Normal/Others","WS/MP102/2024-2025/147194-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Installation of High Mast light at Odungakkad, Puthuppadi Panchayath","14-Oct-2024","05-Feb-2025","356703","Physical Inspection"
"762","Normal/Others","WS/MP102/2024-2025/147195-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light Near Mangalassery Ground, Mukkam Municipality","14-Oct-2024","05-Feb-2025","450000","Physical Inspection"
"763","Normal/Others","WS/MP102/2024-2025/147196-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light - Athippara Town, Thiruvambady","14-Oct-2024","05-Feb-2025","450000","Physical Inspection"
"764","Normal/Others","WS/MP096/2024-2025/149252-Lighting of public spaces","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of High mast light at Vayalpeedika town, Ward no.02, Vanimal Panchayat","24-Oct-2024","07-Dec-2024","524000","Physical Inspection"
"765","Normal/Others","WS/MP101/2026-2027/269586-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Kathuva Parambu- Pothankundu Kavu Road","19-Feb-2026","13-May-2026","989632","Physical Inspection"
"766","Normal/Others","WS/MP096/2026-2027/269600-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Mookkampara - Bajathadukka SC Nagar road OR pathway, Ward No. 05, Badiadka Panchayat","19-Feb-2026","01-Aug-2026","1500000","Sanction"
"767","Normal/Others","WS/MP096/2026-2027/269601-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Mahin Nagar First Cross road OR pathway, Ward No. 10, Madhur Panchayat","19-Feb-2026","17-Aug-2026","1000000","Sanction"
"768","Normal/Others","WS/MP096/2026-2027/269619-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Illipuram - Mundayatt Kottam Nagar road OR pathway, Ward No.20, Pappinissery Panchayat","19-Feb-2026","19-Aug-2026","1500000","Sanction"
"769","Normal/Others","WS/MP096/2025-2026/269646-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Plywood Palanthodi road or pathway, Ward No.5, Manjeri Municipality","19-Feb-2026","16-Mar-2026","500000","Sanction"
"770","Normal/Others","WS/MP096/2025-2026/271102-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction 2nd reach of Meeranvetty  Onnam block road or pathway, Block No.06, Ward no.11, Peringammala Panchayat","26-Feb-2026","27-Feb-2026","485418","Physical Inspection"
"771","Normal/Others","WS/MP102/2026-2027/271435-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Mannancheriveli-Yakshiyambalam Road, Ward 10, Mararikulam North Grama Panchayath","27-Feb-2026","24-Jun-2026","2000000","Physical Inspection"
"772","Normal/Others","WS/MP102/2026-2027/271438-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Pitching of embankment and laying slab over the ditch near Madathil temple","27-Feb-2026","19-May-2026","1500000","Sanction"
"773","Normal/Others","WS/MP102/2025-2026/271703-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Sadanam - Chongamthara Road","28-Feb-2026","09-Mar-2026","1700000","Sanction"
"774","Normal/Others","WS/MP102/2025-2026/271704-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Hanuman Temple Vadakkepurakkal Road","28-Feb-2026","07-Mar-2026","1000000","Sanction"
"775","Repair and Renovation","WS/MP102/2026-2027/271720-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Renovation of the road originating from the Mavelikara - Nangiarkulangara Road and leading to Mar Thoma Syrian Church, Parimanam, Muttom","28-Feb-2026","19-May-2026","603000","Sanction"
"776","Normal/Others","WS/MP096/2025-2026/273563-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction 1st reach of Meeranvetty - Onnam block road or pathway, Block No.10, Ward no.11, Peringammala Panchayat","11-Mar-2026","11-Mar-2026","358810","Physical Inspection"
"777","Normal/Others","WS/MP099/2026-2027/273952-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of culvert and side protection works at Chettady - Pullikkallu-Thattiyad Road (Asset Code No. 211810050000000040) in Ward No. XV of Naduvil Grama Panchayat, Taliparamba Taluk, Kannur District (S.T)","18-May-2026","29-Aug-2026","1000000","Sanction"
"778","Normal/Others","WS/MP096/2025-2026/273965-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chenkulam Mangapara Ambazhachal road or pathway, Ward No. 03, Vellathooval Panchayat","12-Mar-2026","13-Mar-2026","1000000","Work Completed"
"779","Normal/Others","WS/MP102/2026-2027/274159-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Muthukad School - Memana Road","13-Mar-2026","07-Jul-2026","500000","Sanction"
"780","Normal/Others","WS/MP102/2026-2027/274161-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Thekkumpadam - Kolar Road","13-Mar-2026","07-Jul-2026","500000","Sanction"
"781","Normal/Others","WS/MP096/2026-2027/280880-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Panichola chenan road or pathway, Ward no. 05, Karulai Panchayat","15-May-2026","16-May-2026","402537","Physical Inspection"
"782","Normal/Others","WS/MP102/2026-2027/285025-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Concreting of Tholoor - Vellayithatt Road, Chengalayi Grama Panchayath","11-Jun-2026","29-Aug-2026","1500000","Sanction"
"783","Normal/Others","WS/MP101/2026-2027/299059-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Vattachola Pump House Road in Muppainadu GP","27-Jul-2026","11-Aug-2026","1000000","Vendor Identification"
"784","Normal/Others","WS/MP101/2025-2026/142097-Construction of footpaths and pedestrian ways","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Side Protection wall for foot path in the Nort East side of the Ghandi Gramam SC Colony in Ward 5, Kottiyoor Grama Panchayat","23-Sep-2024","16-Jan-2026","2000000","Sanction"
"785","Normal/Others","WS/MP099/2023-2024/101445-Construction of culverts and bridges","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Culvert in Moolankode Bhaskaran Road – Valathode Palam Road and construction of approach Road, Ayyankunnu Grama Panchayat, Kannur District","12-Feb-2024","24-Feb-2024","3448021","Physical Inspection"
"786","Normal/Others","WS/MP095/2024-2025/133319-Construction of culverts and bridges","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Bridge at Mottamoodu,Edamanpuram thodu, ST Category","12-Jul-2024","26-Oct-2024","4100000","Work partially Completed"
"787","Normal/Others","WS/MP842/2025-2026/152548-Construction of culverts and bridges","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Culvert in Pudupanam Aravithagosh Road Kottiyad Side  in  ward No:32, Vatakara Municipality, Kozhikode (Dist)","14-Nov-2024","20-Jan-2026","300000","Work partially Completed"
"788","Normal/Others","WS/MP842/2024-2025/132554-Construction of footpaths and pedestrian ways","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Footpath Inside Bhoothivazhy OLH Colony  Road (Interlocking), Ward -8, Bhoothivazhy, Agali Grama Panchayat, Attappadi Block , Palakkad(Dist.), Kerala,  Pin: 678581 (Work: SC)","15-Jun-2024","10-Dec-2024","260770","Physical Inspection"
"789","Normal/Others","WS/MP842/2026-2027/285218-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nangeri Mukku Nalladipoyil Road Concreting in Ward 03","12-Jun-2026","07-Aug-2026","800000","Sanction"
"790","Normal/Others","WS/MP842/2026-2027/287211-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Alsheri-Cholakkal  Road","19-Jun-2026","20-Jun-2026","599385","Physical Inspection"
"791","Normal/Others","WS/MP842/2026-2027/294551-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Elakkuzhi Paalam - Uravakkundu Road","13-Jul-2026","29-Aug-2026","1000000","Sanction"
"792","Normal/Others","WS/MP842/2026-2027/285016-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Ambalaparambath Arakulangara road  Nadakkuthazha distributary canal in Vatakara Municipality","11-Jun-2026","02-Jul-2026","2000000","Sanction"
"793","Normal/Others","WS/MP842/2025-2026/272890-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Karalam Poyil Mukku Maruthulla Poyil Road (Tharing)","07-Mar-2026","16-Mar-2026","978608","Physical Inspection"
"794","Normal/Others","WS/MP842/2025-2026/149258-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light at the Kayyuri Pumb junction”, Near Sankara Narayana Moorthy temple. In Ward 9, Pallickathodu (GP)Pampady Block, Kottayam (Dist)","24-Oct-2024","22-May-2025","250000","Work partially Completed"
"795","Normal/Others","WS/MP842/2025-2026/149259-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in  Challoli junction”, Near Challoli Drinking Water Project Ward 8 , Pallickathodu (GP).Pampady Block, Kottayam(Dist)","24-Oct-2024","22-May-2025","250000","Work partially Completed"
"796","Normal/Others","WS/MP842/2025-2026/149260-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in Parathanam Junction”, Near SNDP Mandiram Ward 12, Pallickathodu (GP)“Low mast light in Parathanam Junction”, Near SNDP Mandiram Ward 12, Pallickathodu (GP)Pampady Block, Kottayam(Dist)","24-Oct-2024","16-May-2025","250000","Work partially Completed"
"797","Normal/Others","WS/MP842/2025-2026/149261-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in Chappath junction”, Near Chappath  Water Authority pumping Station in ward 10 Pallickathodu (GP).Pampady Block, Kottayam(Dist)","24-Oct-2024","20-May-2025","250000","Work partially Completed"
"798","Normal/Others","WS/MP842/2025-2026/149262-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Low mast light in  Kavungumpalam Junction”, Near Anickad church,Ward 4, Pallickathodu (GP),Pampady Block, Kottayam(Dist)","24-Oct-2024","16-May-2025","250000","Work partially Completed"
"799","Normal/Others","WS/MP842/2025-2026/149263-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in  Kurumkudi junction,” Near Kurumkudi Anganwadi&ARFSC Bank. Ward 10 , Pallickathodu (GP),Pampady Block, Kottayam(Dist)","24-Oct-2024","20-May-2025","250000","Work partially Completed"
"800","Normal/Others","WS/MP842/2026-2027/268876-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Paniyabrath Mukk Kuttippara Road in Vadakke Poyiloor Concreting","17-Feb-2026","17-Aug-2026","1000000","Sanction"
"801","Normal/Others","WS/MP842/2026-2027/235959-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Gadhi Kurikkal Kav Pathway in Ward No. 17 (Concreting)","20-Sep-2025","07-Aug-2026","700000","Sanction"
"802","Normal/Others","WS/MP842/2025-2026/232198-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thekkumpuram Branch Road Concreting in Ward 01 Kollamballam Elapulli GP Chittoor Block Panchayath","08-Sep-2025","10-Sep-2025","579870","Physical Inspection"
"803","Normal/Others","WS/MP18434/2026-2027/246133-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Chothara Thattuparamba Road in Kandamkunnu Village, Neerveli,05 Ward, in Mangattidom Grama Panchayath","06-Nov-2025","20-Jul-2026","500000","Sanction"
"804","Repair and Renovation","WS/MP18434/2026-2027/246448-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Repair and renovation of rayaroth road connecting cherichil road and pullambil road in Kunjanparamba ward, 15, Thalassery municipality","06-Nov-2025","07-Aug-2026","500000","Sanction"
"805","Normal/Others","WS/MP18434/2026-2027/246607-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of PHC road in Cheleri central ward, 13","06-Nov-2025","19-Aug-2026","700000","Sanction"
"806","Normal/Others","WS/MP842/2026-2027/251111-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nerangan Para Road (Concreting)in Ward No02, Keralassery Gramapanchayath, Palakkad Block Panchayat","28-Nov-2025","25-Jun-2026","1000000","Physical Inspection"
"807","Normal/Others","WS/MP842/2025-2026/251129-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thekkumuri Thamizthara Road (Concrete) in ward no 15th, Marutharoad Gramapanchayath, Malampuzha Block panchayath","28-Nov-2025","14-Jan-2026","500000","Physical Inspection"
"808","Normal/Others","WS/MP842/2025-2026/251137-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Pullod Pazaya Panchayth Road in ward no 01 Parali GramaPanchayth,Palakkad block","28-Nov-2025","23-Dec-2025","672765","Physical Inspection"
"809","Normal/Others","WS/MP842/2025-2026/251139-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kalladikode P H C Road in ward no 05 Karimba Gramapanchayth, Palakkad Dist, Work General Concreting","28-Nov-2025","20-Dec-2025","699020","Physical Inspection"
"810","Normal/Others","WS/MP18434/2026-2027/255856-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction (concreting) of Moonnampeedika Perincheri Ambalam Road in Devarkad(22) ward in Mattannur Municipality","01-Jan-2026","29-Aug-2026","1700000","Sanction"
"811","Normal/Others","WS/MP18434/2026-2027/243772-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Mottemmal Chambadantevida Road, ID 215910050000000209 in Puthur Village","24-Oct-2025","20-May-2026","800000","Sanction"
"812","Normal/Others","WS/MP18434/2026-2027/243773-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Vallil mukku Athirkuzhiyil road second span ID 215700101600000003","24-Oct-2025","20-Jul-2026","1000000","Sanction"
"813","Normal/Others","WS/MP18434/2026-2027/243774-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Pullayithodu Chandran Peedika Deenadayalji Road concrete road  ID 215710050000000301","24-Oct-2025","24-Jun-2026","1000000","Sanction"
"814","Normal/Others","WS/MP18434/2026-2027/243775-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","construction of Kallayi road in kaivelikkal ,18, ward of kunnothuparamba panchayath preferably concrete road","24-Oct-2025","24-Jun-2026","500000","Sanction"
"815","Normal/Others","WS/MP18434/2026-2027/243776-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","construction of Mukkil Peedika Vattapoyil road, ID, 21570102200000003","24-Oct-2025","24-Jun-2026","700000","Sanction"
"816","Repair and Renovation","WS/MP18434/2026-2027/243777-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Renovation of edathilambalam Nursing college road second span id 122110050000000665","24-Oct-2025","20-Jul-2026","700000","Sanction"
"817","Normal/Others","WS/MP18434/2025-2026/244018-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","construction of Nethaji Vayanasala road ID 215410050000000156 concrete","01-Nov-2025","12-Mar-2026","1000000","Sanction"
"818","Normal/Others","WS/MP18434/2026-2027/244019-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","development of concrete road of the kalladi mundaplakkal road in manathana village of Peravoor panchayath Ward No. 06","01-Nov-2025","24-Jun-2026","700000","Sanction"
"819","Normal/Others","WS/MP18434/2026-2027/244887-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Vayal Veed Kshethram Road (concreting in ward 29, town of mattannur municipality","01-Nov-2025","29-Aug-2026","560000","Sanction"
"820","Repair and Renovation","WS/MP18434/2025-2026/245251-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Renovation of Kallurutti Vallappuzha Road in Kannayam East ward ward no. 02 in Shoranur Municipality","01-Nov-2025","16-Mar-2026","1000000","Sanction"
