"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1339","Normal/Others","WS/MP18329/2025-2026/205461-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of a protection wall and tiling work on   Eenthunkal  Road ,Ward 14 Muthlakkodam, of Thodupuzha Municipality , Idukki District.","01-Jun-2025","500000","04-Jul-2025"
"1340","Repair and Renovation","WS/MP18329/2025-2026/205462-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Maintenance of  Idavetti Mailadumpara Road ,Ward 18 Maleparampil, of Thodupuzha Municipality , Idukki District.","17-Jun-2025","500000","14-Jan-2026"
"1341","Normal/Others","WS/MP18329/2025-2026/205464-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","construction of Madathikandam padinjare veed  road , Ward 8  Vadakkumuri , of Thodupuzha Municipality , Idukki District.","05-Jun-2025","500000","03-Jul-2025"
"1342","Normal/Others","WS/MP18329/2025-2026/205465-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of KKP colony Branch -2 Road,Ward 13 idavetti north of idavetti Panchayat, under Karikkode Village in the Thodupuzha Block, Idukki District.","17-Jun-2025","500000","14-Jan-2026"
"1343","Normal/Others","WS/MP18329/2025-2026/205466-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","construction of Chanthanappara mangapara road,Ward 3 chenkulam, of vellathooval Panchayat, under Kunjithanni  Village in the Adimali Block, Idukki District.","17-Jun-2025","500000","03-Jul-2025"
"1344","Normal/Others","WS/MP18329/2025-2026/205467-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","construction of Palakkadan koyikkal road colony Road,Ward 5 sasthampara, of idavetti Panchayat, under Karikode Village in the Thodupuzha Block, Idukki District.","17-Jun-2025","500000","14-Jan-2026"
"1345","Normal/Others","NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of a new building for Government Medical College, Idukki, Vazhathope Grama Panchayat, Idukki District.","15-Oct-2025","11000000","NA"
"1346","Normal/Others","WS/MP099/2024-2025/132664-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Modular Operation Theatre and installation of equipments thereto in Government Medical College, Idukki, Vazhathope Grama Panchayat, Idukki District.","20-Jun-2024","15000000","29-Mar-2025"
"1347","Normal/Others","WS/MP102/2025-2026/207612-Purchase of vans and buses for educational institutions","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Purchase of School Bus for St. Josephs School, Upputhodu, Mariyapuram Grama Panchayath","10-Jun-2025","2227729","22-Aug-2025"
"1348","Normal/Others","NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Distribution Of Electric Wheel Chair In Ward No 8 Kodumba Grama Panchayath  palakkad District","17-Aug-2026","150000","NA"
"1349","Normal/Others","WS/MP096/2026-2027/177171-Installing community drinking water plants","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Irrigation scheme at Vaaliparamb Harijan Nagar, Ward No.01, Nellaya Panchayat","24-Feb-2025","300000","07-Aug-2026"
"1350","Normal/Others","NA-Installing community drinking water plants","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Drinking water scheme at Thachanatt, Ward No.02, Nellaya Panchayat","23-Jun-2026","900000","NA"
"1351","Normal/Others","NA-Installing community drinking water plants","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Drinking water scheme at Panthariparamb, Ward No.03,04,05, Nellaya Panchayat","19-Feb-2026","1000000","NA"
"1352","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Anayod - Kooriyod Road","22-Aug-2026","500000","NA"
"1353","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chuzhalikkara Puliyarakkal road or pathway, Ward No.17, Kizhakkoth Panchayat","15-Jul-2026","500000","NA"
"1354","Normal/Others","WS/MP102/2025-2026/259017-Purchase of books and periodicals for libraries/digitization of library books","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Purchase of Library Books for School Library, Govt. Higher Secondary School, Karimba, Karimba Grama Panchayath","13-Jan-2026","500000","03-Mar-2026"
"1355","Normal/Others","NA-Development of playground","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Playground at SAHMGHS Vadasseripuram, Ward No.12, Kottoppadam Panchayat","24-Jun-2026","500000","NA"
"1356","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kodamala road or pathway, Ward No.12, Pattithara Panchayat","21-Oct-2025","350000","NA"
"1357","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Changaleeri  Chappittarachi road or pathway, Ward No. 6, Karimpuzha Panchayat","21-Oct-2025","500000","NA"
"1358","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Palakkulam  Myladikunn road or pathway, Ward No.6, Kappur Panchayat","21-Oct-2025","500000","NA"
"1359","Normal/Others","WS/MP18329/2025-2026/140057-Purchase of vans and buses for educational institutions","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Over 1500 students study at Puthunagar Muslim Higher Secondary School, which comes under Palakkad Sub District. A school bus is highly essential for this school. I am sanctioning the amount to purchase a Tata bus from GeM - with a seating capacity of 27+1, complete the entire work, and make it travel-worthy. The details of the bus are given below.  TATA MOTORS TYPE IV (School Bus) Non Deluxe Bus(NDX) with Passenger Carrying Capacity of 28 Nos. (Tata Cityride School 27+A+D LP 410/33 BS-6)","09-Sep-2024","2075534","07-Aug-2025"
"1360","Normal/Others","WS/MP842/2025-2026/168936-Purchase of vans and buses for educational institutions","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Purchase of school Bus for High School Katampazhipuram, Ottapalam Sub District, Palakkad Dist, School code 20038","25-Jan-2025","2342968","17-Jan-2026"
"1361","Repair and Renovation","WS/MP842/2025-2026/232936-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Renovation of Geetha Theatre road (Melmuri Road) in Ward No 05 (Re-tarring and concreting)","11-Sep-2025","1848334","29-Sep-2025"
"1362","Normal/Others","WS/MP842/2025-2026/204512-Construction of buildings for crèches and anganwadies","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Madachippadam Anganwadi AW No 100  in Ward No 02 Elappulli GP Chittur Block Panchayath","28-May-2025","1612233","02-Jun-2025"
"1363","Repair and Renovation","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Renovation of Thikkodi Theru Meethale Palli Road  in Ward No 17  Re Taring and side Cocreating","19-Aug-2026","1200000","NA"
"1364","Normal/Others","WS/MP842/2024-2025/132618-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of “Railway Pump House Road in Ward No: 23, Shoranur Municipality, , Palakkad District, Pin-678641,  (Work Type: General , Asset Under Railway)","18-Jun-2024","2000000","17-Mar-2025"
"1365","Normal/Others","WS/MP842/2024-2025/132553-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Side protection of  Puliyilakkuzhi Road (Concreting ), Ward 8. Keralassery Gramapanchayath Palakkad Block Panchayat,Palakkad District 678641 , (Work Type :SC)","15-Jun-2024","3000000","24-Mar-2025"
"1366","Normal/Others","WS/MP842/2024-2025/144163-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of “Nireettil Road”(Concreting) in ward 14, Lakkidi Perur GP, Ottapalam Block Panchayath, Palakkad District, Pin-679301, (Work Type: General)","28-Sep-2024","813794","15-Oct-2024"
"1367","Normal/Others","WS/MP842/2024-2025/125253-Purchase of vans and buses for educational institutions","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Purchase of School Bus for Dr.Rajendra Prasad Memorial L.P School, (SCHOOL CODE: 30543) Nedumkandam Edu.Sub Dist, Ward-3, Chottupara (PO), Karunapuram GP, Thookkupalam, , Idukki -685552","11-Mar-2024","2343492","04-Dec-2024"
"1368","Normal/Others","WS/MP842/2024-2025/132554-Construction of footpaths and pedestrian ways","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Footpath Inside Bhoothivazhy OLH Colony  Road (Interlocking), Ward -8, Bhoothivazhy, Agali Grama Panchayat, Attappadi Block , Palakkad(Dist.), Kerala,  Pin: 678581 (Work: SC)","15-Jun-2024","260770","10-Dec-2024"
"1369","Normal/Others","WS/MP842/2026-2027/251111-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nerangan Para Road (Concreting)in Ward No02, Keralassery Gramapanchayath, Palakkad Block Panchayat","28-Nov-2025","1000000","25-Jun-2026"
"1370","Normal/Others","WS/MP842/2025-2026/251129-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thekkumuri Thamizthara Road (Concrete) in ward no 15th, Marutharoad Gramapanchayath, Malampuzha Block panchayath","28-Nov-2025","500000","14-Jan-2026"
"1371","Normal/Others","WS/MP842/2025-2026/251137-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Pullod Pazaya Panchayth Road in ward no 01 Parali GramaPanchayth,Palakkad block","28-Nov-2025","672765","23-Dec-2025"
"1372","Normal/Others","WS/MP842/2025-2026/251139-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kalladikode P H C Road in ward no 05 Karimba Gramapanchayth, Palakkad Dist, Work General Concreting","28-Nov-2025","699020","20-Dec-2025"
"1373","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kunupulli Canal bund Road Concreting 100Mtr in Ward no 05 Kunupulli, Malambuzha Grama Panchayath Malambuzha Block Panchayath","28-Nov-2025","500000","NA"
"1374","Normal/Others","WS/MP842/2025-2026/232198-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thekkumpuram Branch Road Concreting in Ward 01 Kollamballam Elapulli GP Chittoor Block Panchayath","08-Sep-2025","579870","10-Sep-2025"
"1375","Normal/Others","WS/MP842/2025-2026/243149-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of   Erachikkad  Jangamthara  Pallatheri road (Concrete) in ward 21 Thuvarakkad, At Elappully","21-Oct-2025","783795","25-Oct-2025"
"1376","Normal/Others","WS/MP842/2025-2026/243154-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Sathram kavu  Panathottam Road in ward no 02 Velikkad, Mundur Grama Panchayath","21-Oct-2025","364635","25-Oct-2025"
"1377","Normal/Others","WS/MP842/2025-2026/205861-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Ezhakad Asharithaara Thattathara Road in Ward no 17","02-Jun-2025","374600","05-Jun-2025"
"1378","Normal/Others","WS/MP842/2025-2026/240649-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Culvert And Side Protection of Moothedam SC Unnathi Road in Ward No 11 Moothedam Mundoor Gramapanchayath","07-Oct-2025","1241115","13-Oct-2025"
"1379","Repair and Renovation","WS/MP18434/2025-2026/245251-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Renovation of Kallurutti Vallappuzha Road in Kannayam East ward ward no. 02 in Shoranur Municipality","01-Nov-2025","1000000","16-Mar-2026"
"1380","Normal/Others","WS/MP842/2026-2027/251146-Construction of buildings for crèches and anganwadies","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Smart Anganwadi  in Ward 10 Mundakkunnu ,Kanjirapuzha Gramapanchayath","28-Nov-2025","2500000","15-Jul-2026"
"1381","Normal/Others","WS/MP842/2025-2026/251147-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of LAB building In KOPPAM PHC, Ward 18 Palakkad","28-Nov-2025","1500000","17-Mar-2026"
"1382","Normal/Others","WS/MP842/2025-2026/204534-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Nochikkattukalam Road Concrete 195mtr and Side Protection in ward20 Ennapadm, At Elappully Gramapanchayath","28-May-2025","785918","02-Jun-2025"
"1383","Normal/Others","WS/MP842/2025-2026/204491-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Bhoothivazhy OLH Colony Muthal Bhoothivazhy Uuru Road Concreting ward 8 of Bhoothivazhy Agali Grama Panchayath","28-May-2025","414534","02-Jun-2025"
"1384","Repair and Renovation","NA-Installing tube-wells and borewells","Kerala","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Renovation of Gandhinagar Open well” in Ward No:13- Chuduvalathur,  Shornur Municipality, Palakkad District.","28-Sep-2024","450000","NA"
"1385","Normal/Others","WS/MP842/2025-2026/194180-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Lavapadhak Road Laying of Interlocking","24-Apr-2025","999858","04-Jul-2025"
"1386","Normal/Others","WS/MP842/2024-2025/139086-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of “Themalithara Paadam Link Road”(Tharing) in Velukkara GP, Ward-07 (Avittathur North), Vellangallur Block, Avittathur (PO) Thrissur Dist.Pin:680683 (Work- General)","05-Sep-2024","992255","03-Feb-2025"
"1387","Normal/Others","WS/MP842/2024-2025/139092-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Side Protection of Arayamparambil Temple Thodu in Ward No:02, Valapad-Grama Panchayth, Thalikulam Block Panchayath, Thrissur (Dist), Pin: 680567 (Work- General)","05-Sep-2024","979040","15-Jan-2025"
"1388","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Panayullathil Mukku Eranjimukku Road Concreting","15-Jul-2026","1000000","NA"
"1389","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Amrutha Bharathi Road ward 20  Payyoli Town Concreting","15-Jul-2026","600000","NA"
"1390","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of MUKKAM POOZHIPURAM Road With Side Protection Concreting","19-Feb-2026","7000000","NA"
"1391","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri C. Sadanandan Master (2025-31) (2025-2031)","Nominated MP","Construction of Challayil Road (concreting) in Karappakkunnu (13) ward in Azhiyur Gramapanchayath","02-Nov-2025","700000","NA"
"1392","Normal/Others","WS/MP842/2025-2026/206384-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Vadakkayil Ambalam Ramachamveettil Vanikandi Road in Ward 05","04-Jun-2025","1000000","18-Mar-2026"
"1393","Normal/Others","WS/MP842/2026-2027/206378-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kalathivila -Kanjirakuttivila Canal Road concreting  in Ward 08","04-Jun-2025","1000000","09-Jul-2026"
"1394","Normal/Others","WS/MP842/2025-2026/163350-Purchase of vans and buses for educational institutions","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Purchase of School Bus for Sree Durga Vilasam Higher Secondary School, Peramangalam Thrissur","03-Jan-2025","2364055","21-Apr-2025"
"1395","Normal/Others","WS/MP842/2025-2026/212776-Construction of buildings for crèches and anganwadies","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of No 103 Anganwadi in Ward 17 Boys High School","27-Jun-2025","2000000","10-Feb-2026"
"1396","Normal/Others","NA-Construction of footpaths and pedestrian ways","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Perumalpuram Mujahid Palli Pathway Concreting Payyoli Town Payyoli Municipality Kozhikode","25-Jan-2025","1000000","NA"
"1397","Normal/Others","WS/MP842/2025-2026/152548-Construction of culverts and bridges","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Culvert in Pudupanam Aravithagosh Road Kottiyad Side  in  ward No:32, Vatakara Municipality, Kozhikode (Dist)","14-Nov-2024","300000","20-Jan-2026"
"1398","Normal/Others","WS/MP842/2026-2027/209655-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Mittikulam Road in Ward No 02 (Concreteing),Anthatta Chengottukav GP, Panthalayani (BP)","17-Jun-2025","1000000","11-Aug-2026"
"1399","Normal/Others","WS/MP842/2026-2027/209657-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Keloth Mukku Punathum Kutti Road  (Concreting) in ward No 05 Elatteri North, Chengottukav, Panthalayani BP","17-Jun-2025","1000000","11-Aug-2026"
"1400","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kottiyath Palam Maniyoth Laksham Veed Road","17-Jun-2025","1500000","NA"
"1401","Repair and Renovation","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Renovation of Block Road in ward 20 side Concreting","14-Mar-2026","850000","NA"
"1402","Repair and Renovation","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Renovation of Thikkodiyan road in ward 20 , Payyoli Town","14-Mar-2026","250000","NA"
"1403","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of, Kavangali Srambi Kelam Mukku  Road (Last Phase )","14-Mar-2026","1500000","NA"
"1404","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thiruvukuzhiyil Venthora Mala Road Concreting","14-Mar-2026","200000","NA"
"1405","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kuttyayathil Madathil Mukku Road   in Division 19 (Concreting)","16-Aug-2025","1000000","NA"
"1406","Normal/Others","WS/MP842/2025-2026/227398-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kurikkilam Kandiyil- Thayyil Road   (Concreting) in ward 17","17-Aug-2025","1000000","16-Mar-2026"
"1407","Normal/Others","WS/MP842/2025-2026/212775-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Vathikadu Irappuzha Road in Ward No 04 High School","27-Jun-2025","1200000","13-Mar-2026"
"1408","Normal/Others","WS/MP842/2025-2026/272890-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Karalam Poyil Mukku Maruthulla Poyil Road (Tharing)","07-Mar-2026","978608","16-Mar-2026"
"1409","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of kaniyamkandi thazha Road","11-Jun-2026","1300000","NA"
"1410","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Neelamvelli Thazha Cheriya chira road  Concreting","11-Jun-2026","900000","NA"
"1411","Normal/Others","WS/MP842/2026-2027/285218-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nangeri Mukku Nalladipoyil Road Concreting in Ward 03","12-Jun-2026","800000","07-Aug-2026"
