"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"63","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180173","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","04-Mar-2026","BINU B","Payment Success","2339512"
"64","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2025-2026/180174","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","30-Sep-2025","AZHICODE LABOUR CONTRACT CO OPERATIVE SOCIETY LTD NO T 1544","Payment Success","2159565"
"65","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2025-2026/180175","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","04-Jul-2026","STEPHAN J","Payment Success","4311876"
"66","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2025-2026/180176","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","14-Jul-2025","TATA MOTORS","Payment Success","1744320"
"67","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180177","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","14-May-2026","BINU B","Payment Success","1626438"
"68","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2025-2026/180253","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","19-Aug-2025","Shaiju S","Payment Success","2241960"
"69","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2025-2026/180254","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","03-Jul-2026","JAYAKUMAR D","Payment Success","3321053"
"70","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/222701","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","16-Feb-2026","MAYFAIR J M","Payment Success","1279328"
"71","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/222702","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","01-Aug-2025","MAYFAIR J M","Payment Success","1335850"
"72","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/243539","ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","10-Feb-2026","LENNY ANTONY","Payment Success","5446952"
"73","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/243540","ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","29-Oct-2025","Secretary Ernakulam Dist Labour Contract Co op Society","Payment Success","3525075"
