"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"904","Normal/Others","WS/MP104/2026-2027/273230-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Main Road to Kheda","09-Mar-2026","21-Apr-2026","1700000","Vendor Identification"
"905","Normal/Others","WS/MP104/2026-2027/273231-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Shiv Mandir towards Home of Shri Antar Singh","09-Mar-2026","21-Apr-2026","1600000","Vendor Identification"
"906","Normal/Others","WS/MP104/2026-2027/273232-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Home of Shri Mor Singh to Chowk","09-Mar-2026","21-Apr-2026","1600000","Vendor Identification"
"907","Normal/Others","WS/MP18297/2025-2026/274816-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram cheekali aabadi kshetra me cement concrit road nirman","18-Mar-2026","26-Mar-2026","1000000","Vendor Identification"
"908","Normal/Others","WS/MP106/2026-2027/277339-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DINDORI(District Collector Dindori_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","CC Road nirman kary, Endhariya Bai Ke Ghar ke samne Pul se Narendra Ke ghar ki aor, Gram Panchayat Soobkhar Ryt, Janpad Panchayat Dindori, Dindori","03-Apr-2026","29-Jun-2026","1000000","Vendor Identification"
"909","Normal/Others","WS/MP18316/2026-2027/277785-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Gindormina mein Ram Mandir se Govind ke ghar tak CC road nirman","23-Apr-2026","20-May-2026","1500000","Vendor Identification"
"910","Normal/Others","WS/MP18284/2026-2027/278006-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SRI MUKTSAR SAHIB(DEPUTY COMMISSIONER SRI MUKTSAR SAHIB_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of Street roads","11-Apr-2026","24-Jun-2026","240000","Vendor Identification"
"911","Normal/Others","WS/MP18284/2026-2027/278007-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SRI MUKTSAR SAHIB(DEPUTY COMMISSIONER SRI MUKTSAR SAHIB_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of street road with interlocking tiles at Bhola house","11-Apr-2026","24-Jun-2026","126000","Sanction"
"912","Normal/Others","WS/MP18284/2026-2027/278009-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of Gravel road at Gram Panchayat Mohangarh janpad Panchyat Bhitarwar Dist Gwalior","11-Apr-2026","04-Aug-2026","500000","Time Estimation"
"913","Normal/Others","WS/MP18284/2026-2027/278010-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of CC Road at gram Manpura Gram Panchayat Sunarpura Mafi janpad Panchayat morar District Gwalior Madhya Pradesh","11-Apr-2026","23-Jun-2026","500000","Vendor Identification"
"914","Normal/Others","WS/MP18297/2026-2027/278217-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram Panchayat anandipura ke gram anandipura me shamshan se gaon ki aur cement concrit road nirman","15-Apr-2026","15-May-2026","1000000","Work partially Completed"
"915","Normal/Others","WS/MP18284/2026-2027/279741-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SAGAR(DISTRICT COLLECTOR SAGAR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of CC roads at Gram Panchayat Padwar district Sagar","06-May-2026","07-Jul-2026","500000","Physical Inspection"
"916","Normal/Others","WS/MP107/2026-2027/283697-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Development of connecting road in village Chatahedi from main road to Himmat Baba .  Gram Panchayat - Chatahedi, Janpad - Berasia","25-May-2026","25-Jun-2026","2000000","Physical Inspection"
"917","Normal/Others","WS/MP107/2026-2027/283701-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Road from Govt. School to farmland of Ram Singh in Village Richhai in Kadia Khoh","25-May-2026","25-Jun-2026","1500000","Work partially Completed"
"918","Normal/Others","WS/MP107/2026-2027/283872-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of connecting road in village dolatpura to the farmland o Hakam","26-May-2026","09-Jul-2026","1000000","Work partially Completed"
"919","Normal/Others","WS/MP107/2026-2027/283875-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of CC Road in GP Kolu Khedi Kalan (Village Kadaiya Kheda)","26-May-2026","25-Jun-2026","1500000","Work partially Completed"
"920","Normal/Others","WS/MP107/2026-2027/283876-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of connecting road in GP Mani Khedi in Village Kalapeepal (From the house of Ratan towards Bagasi Jod)","26-May-2026","09-Jul-2026","1000000","Work partially Completed"
"921","Normal/Others","WS/MP107/2026-2027/283883-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Connecting road from village surai to bharga","26-May-2026","24-Jun-2026","1800000","Sanction"
"922","Normal/Others","WS/MP107/2026-2027/283902-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of link road with drainage in village Bhidari Khurd approach road to GP Bhidari Khurd","26-May-2026","30-Jun-2026","1000000","Vendor Identification"
"923","Normal/Others","WS/MP107/2026-2027/283920-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of CC Road from the house of Tikaram Yadav to the house of Kapil Tiwari","26-May-2026","30-Jun-2026","1500000","Vendor Identification"
"924","Normal/Others","WS/MP107/2026-2027/283921-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Connecting road in Village Sirmangani towards village nivari tola","26-May-2026","21-Jun-2026","2000000","Work partially Completed"
"925","Normal/Others","WS/MP107/2026-2027/289248-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","GUNA(District Collector Guna_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Connectivity road from Sadar Banjare's house towards Kadarpura village","25-Jun-2026","24-Jul-2026","2000000","Vendor Identification"
"926","Normal/Others","WS/MP18316/2026-2027/292799-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Badona mein ramswarup ke makan se mula kushwah ke makan ki aur CC road nirman","14-Jul-2026","01-Sep-2026","1500000","Sanction"
"927","Normal/Others","WS/MP107/2026-2027/293119-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Link Road in GP Kulhor near the house of Jagdish towards the main road","08-Jul-2026","29-Jul-2026","1000000","Work partially Completed"
"928","Normal/Others","WS/MP107/2026-2027/293120-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","CC Road construction in Gram Panchayat Luhari khasra no 58/1","08-Jul-2026","28-Jul-2026","2500000","Vendor Identification"
"929","Normal/Others","WS/MP107/2026-2027/293122-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of CC Road in Village Deori from PWD road to Shantidham","08-Jul-2026","03-Aug-2026","2500000","Vendor Identification"
"930","Normal/Others","WS/MP18297/2026-2027/294758-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","RATLAM(District Collector Ratlam_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram panchayat karwa khedi janpad alot nathji ashram se MPEB road tak cement concrit road nirman","13-Jul-2026","10-Aug-2026","2000000","Sanction"
"931","Normal/Others","WS/MP18316/2026-2027/295267-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Rampura khurd se jungle marg sampark sadak nirman","27-Jul-2026","06-Aug-2026","1500000","Work partially Completed"
"932","Normal/Others","WS/MP18316/2026-2027/295268-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Mudla Chattan mukhya se taparon ki aur sampark sadak nirman","27-Jul-2026","06-Aug-2026","1500000","Work partially Completed"
"933","Normal/Others","WS/MP103/2023-2024/115004-Construction of footpaths and pedestrian ways","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Work of installing pavers blocks on the road from Khurdi Chowk to water canal via school building in GP KHURDI  Block Mhow  District Indore","26-Feb-2024","11-Mar-2024","495066","Physical Inspection"
"934","Normal/Others","WS/MP106/2025-2026/227443-Construction of footpaths and pedestrian ways","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Khinni, Gram Panchayat Khinni, Janpad Panchayat Majholi sthit Shantidham main Paver Block Lagane hetu, District Jabalpur","17-Aug-2025","29-Sep-2025","500000","Work partially Completed"
"935","Normal/Others","WS/MP18316/2026-2027/279632-Construction of footpaths and pedestrian ways","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 17 Meenakshi chowk par CC footpath nirman","15-May-2026","18-Jun-2026","400000","Sanction"
"936","Normal/Others","WS/MP106/2025-2026/1464-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Nuniya Kalan, Janpad Panchayat Panagar ke gram Nuniya Kalan ke Bajrai Nala ke pas Puliya nirman, Jabalpur","22-Jun-2023","31-Jan-2026","500000","Work partially Completed"
"937","Normal/Others","WS/MP106/2023-2024/1647-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Sethi ji ke makan ke pas Pulia nirman kary Indrpuri, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.9)","26-Jun-2023","05-Oct-2023","129000","Physical Inspection"
"938","Normal/Others","WS/MP106/2023-2024/9774-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayt Raipur, Janpad Panchayt Phanda, District Bhopal (M.P.) ka Raipur Gaon ki Main Road Nale ke upar Puliya Nirman kary, Vidhan Sabha 152 Bhopal","15-Aug-2023","29-Sep-2023","500000","Work Completed"
"939","Normal/Others","WS/MP106/2023-2024/85973-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Chatahedi ke gram Dhekpur (Bijoipura Tapra) ke pas Pipe Puliya Nirman, Janpad Panchayat Berasia, District Bhopal (mention in letter no. 3463 at column no.1)","20-Jan-2024","07-Feb-2024","750000","Vendor Identification"
"940","Normal/Others","WS/MP107/2023-2024/90068-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Culvert and Bridge in Village Dhenkpur on Bijoripura road","27-Jan-2024","07-Feb-2024","1000000","Vendor Identification"
"941","Normal/Others","WS/MP106/2023-2024/90280-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Hiran Khedi (Karoli), Gram Panchayat Hiran Khedi, Janpad Panchayat Berasia me Dhamri road par Ramniwas Meena ke khet ke pas Pipe Puliya Nirman kary, Bhopal","27-Jan-2024","13-Feb-2024","750000","Vendor Identification"
"942","Normal/Others","WS/MP107/2023-2024/90530-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of culvert","28-Jan-2024","06-Feb-2024","1500000","Work Completed"
"943","Normal/Others","WS/MP107/2023-2024/90552-Construction of culverts and bridges","Madhya Pradesh","KATNI(District Collector Katni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Culvert","28-Jan-2024","15-Feb-2024","1500000","Physical Inspection"
"944","Normal/Others","WS/MP107/2023-2024/97899-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of RCC Culvert","05-Feb-2024","15-Mar-2024","1500000","Physical Inspection"
"945","Normal/Others","WS/MP107/2023-2024/108007-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of culvert","18-Feb-2024","23-Feb-2024","1000000","Vendor Identification"
"946","Normal/Others","WS/MP107/2024-2025/108010-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Culvert in village  Badkhera","18-Feb-2024","10-Jun-2024","1000000","Physical Inspection"
"947","Normal/Others","WS/MP106/2023-2024/112310-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Kalukhedi kala, Janpad panchayat Berasia ke gram Kadaiya Khurd main Himmat Singh ke ghar ke pas Puliya Nirma kary, district Bhopal (mention in letter no. 3486 at column no.2)","22-Feb-2024","06-Mar-2024","750000","Vendor Identification"
"948","Normal/Others","WS/MP107/2024-2025/132884-Construction of culverts and bridges","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of culvert on road connecting village londa to village bhama","30-Jun-2024","30-Jul-2024","1000000","Work partially Completed"
"949","Normal/Others","WS/MP107/2024-2025/132885-Construction of culverts and bridges","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of culvert on main road to bhichuwa tola","30-Jun-2024","29-Jul-2024","1000000","Work partially Completed"
"950","Normal/Others","WS/MP107/2024-2025/145531-Construction of culverts and bridges","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work near village kashipur Of Gram Panchayat Majra","07-Oct-2024","25-Nov-2024","1000000","Vendor Identification"
"951","Normal/Others","WS/MP107/2024-2025/145836-Construction of culverts and bridges","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","CULVERT CONSTRUCTION WORK NEAR PATIRAM'S FARM IN VILLAGE SHAHADPUR","07-Oct-2024","25-Nov-2024","1000000","Vendor Identification"
"952","Normal/Others","WS/MP106/2024-2025/150899-Construction of culverts and bridges","Madhya Pradesh","VIDISHA(District Collector Vidisha_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Dhobi Kheda, Gram Panchayat Dhobi Kheda, Janpad Panchayat Nateran main Nale ke pas Puliya nirman hetu, District Vidisha","05-Nov-2024","19-Dec-2024","700000","Vendor Identification"
"953","Normal/Others","WS/MP107/2024-2025/151637-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work, village Ramgarha on Languri Tola road.","11-Nov-2024","21-Nov-2024","700000","Work partially Completed"
"954","Normal/Others","WS/MP107/2024-2025/158657-Construction of culverts and bridges","Madhya Pradesh","GUNA(District Collector Guna_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction work of culvert on Patpadi drain in Laxmanpura village","14-Dec-2024","07-Jan-2025","1499564","Physical Inspection"
"955","Normal/Others","WS/MP107/2024-2025/158659-Construction of culverts and bridges","Madhya Pradesh","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work near Ram Singh's farm in village Bansia","14-Dec-2024","27-Dec-2024","1500000","Work partially Completed"
"956","Normal/Others","WS/MP107/2024-2025/158660-Construction of culverts and bridges","Madhya Pradesh","RAISEN(DISTRICT COLLECTOR RAISEN_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction work of culvert over drain in village Anhori Berkhedi","14-Dec-2024","09-Jan-2025","1500000","Vendor Identification"
"957","Normal/Others","WS/MP107/2024-2025/158662-Construction of culverts and bridges","Madhya Pradesh","RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction work of culvert on drain in village Umred","14-Dec-2024","06-Jan-2025","1000000","Vendor Identification"
"958","Normal/Others","WS/MP18316/2025-2026/166110-Construction of culverts and bridges","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Mouja Jhhikoli main goshala road par puliya nirman","18-Jan-2025","07-May-2025","5000000","Vendor Identification"
"959","Normal/Others","WS/MP18316/2024-2025/166447-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram rampura khurd main gaadi ghat naale par puliya nirman","19-Jan-2025","31-Jan-2025","1500000","Work Completed"
"960","Normal/Others","WS/MP18316/2024-2025/171664-Construction of culverts and bridges","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Mohi Bhilai jod par stap dam cum puliya nirman","05-Feb-2025","27-Mar-2025","500000","Vendor Identification"
"961","Normal/Others","WS/MP18316/2025-2026/172492-Construction of culverts and bridges","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram leeli me kabit wala nale par rampal jakhad ke ghar ke pass puliya nirman","05-Feb-2025","12-Feb-2026","500000","Work partially Completed"
"962","Normal/Others","WS/MP18284/2025-2026/179747-Construction of culverts and bridges","Madhya Pradesh","CHHATARPUR(District Collector Chhatarpur_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of culverts at Gram Panchayat Kiratpura, Janpad Panchayat Chhatarpur, Dist. Chhatarpur, (M.P.)","06-Mar-2025","22-Apr-2025","500000","Physical Inspection"
"963","Normal/Others","WS/MP18362/2025-2026/190010-Construction of culverts and bridges","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","take action as per the instructions in the attached letter.","09-Apr-2025","14-Jul-2025","800000","Vendor Identification"
"964","Normal/Others","WS/MP18362/2025-2026/190011-Construction of culverts and bridges","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","take action as per the instructions in the attached letter.","09-Apr-2025","14-Jul-2025","800000","Physical Inspection"
"965","Normal/Others","WS/MP107/2025-2026/192445-Construction of culverts and bridges","Madhya Pradesh","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction work of slab culvert on Tuma road, Gram Panchayat Dadkasa, Janpad Panchayat Birsa Balaghat","25-Apr-2025","19-Jun-2025","2499990","Physical Inspection"
"966","Normal/Others","WS/MP107/2025-2026/192448-Construction of culverts and bridges","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work Dhupgata Nala near Indra Kumar farm in village Aamai","25-Apr-2025","19-Jun-2025","2000000","Work Completed"
"967","Normal/Others","WS/MP107/2025-2026/192449-Construction of culverts and bridges","Madhya Pradesh","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work near Parsadi Bai farm in village Bansia","25-Apr-2025","02-Jun-2025","1000000","Work partially Completed"
"968","Normal/Others","WS/MP107/2025-2026/192565-Construction of culverts and bridges","Madhya Pradesh","RAISEN(DISTRICT COLLECTOR RAISEN_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work Over the Drain in village Madha","25-Apr-2025","12-Jun-2025","1000000","Vendor Identification"
"969","Normal/Others","WS/MP107/2025-2026/192572-Construction of culverts and bridges","Madhya Pradesh","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Culvert construction work near Bharat Singh farm in village Siri","25-Apr-2025","02-Jun-2025","1000000","Work Completed"
"970","Normal/Others","WS/MP106/2025-2026/205970-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Kude Harduli, Janpad Panchayat Kundam main Gram Kude Harduli se Menpathari pahuch marg par Puliya Nirman, Jabalpur","02-Jun-2025","01-Aug-2025","650000","Physical Inspection"
"971","Normal/Others","WS/MP18316/2025-2026/208730-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Karhaiya Shah me shamshan ghat wale nale par puliya nirman","16-Jun-2025","03-Jul-2025","1500000","Physical Inspection"
"972","Normal/Others","WS/MP18362/2025-2026/213598-Construction of culverts and bridges","Madhya Pradesh","NEEMUCH(District Collector Neemuch_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","work As attached letter","01-Jul-2025","24-Nov-2025","500000","Vendor Identification"
"973","Normal/Others","WS/MP106/2025-2026/219715-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Saroli, Janpad Panchayat Kundam ke Poshak Gram Garyari main Puliya Nirman Kary, District Jabalpur","18-Jul-2025","13-Aug-2025","650000","Physical Inspection"
"974","Repair and Renovation","WS/MP107/2025-2026/227564-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of culvert and connecting road in Village Mahgaon Gram Panchayat Daman Khamariya","18-Aug-2025","14-Oct-2025","2000000","Work partially Completed"
"975","Normal/Others","WS/MP106/2026-2027/230393-Construction of culverts and bridges","Madhya Pradesh","SAGAR(DISTRICT COLLECTOR SAGAR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Bagaspura, Vikaskhand Rehli ke gram Mahunga main Gargoli nala main Puliya nirman hetu, Sagar","30-Aug-2025","04-Aug-2026","200000","Vendor Identification"
"976","Normal/Others","WS/MP106/2025-2026/240644-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Garha Khrud, Janpad Panchayat Berasia ke Gram Kalyanpura main Puliya nirman hetu, Bhopal","07-Oct-2025","14-Nov-2025","400000","Work partially Completed"
"977","Normal/Others","WS/MP106/2025-2026/244216-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Kanti Dhamni, Janpad panchyat Patan ke gram Kanti main Puliya nirman hetu, Jabalpur","27-Oct-2025","13-Dec-2025","500000","Physical Inspection"
"978","Normal/Others","WS/MP18316/2025-2026/250285-Construction of culverts and bridges","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Panchayat Singhpur Chhota mein singla naala par puliya nirman","06-Dec-2025","29-Jan-2026","1000000","Vendor Identification"
