"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"165","Normal/Others","WS/MP18431/2025-2026/260614-Purchase of furniture and fixtures for educational purposes","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Furniture (Desk Bench) for Chengkuri Bagan High School, Chinkuri","20-Jan-2026","05-Mar-2026","700000","Work partially Completed"
"166","Normal/Others","WS/MP831/2026-2027/249065-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of rooms at Croft Memorial Hospital, Tukrajhar under Tukrajhar VCDC, Cirang.","18-Nov-2025","20-Jun-2026","2000000","Vendor Identification"
"167","Normal/Others","WS/MP18431/2025-2026/260618-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Providing Furniture, computers etc. for Urban Health Centre, Silchar Municipal Corporation.","20-Jan-2026","05-Mar-2026","300000","Vendor Identification"
"168","Normal/Others","WS/MP071/2025-2026/168284-Purchase of ambulances (Four, three and two wheelers)","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Ambulance to Senior Citizen Welfare Council, Beltola","23-Jan-2025","04-Aug-2025","1255919.1","Vendor Identification"
"169","Normal/Others","WS/MP831/2025-2026/143378-Installing community drinking water plants","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Installation of DTW by Odex system at Hatisar FV. under Hatisar VCDC, Chirang.","25-Sep-2024","26-Aug-2025","1500000","Vendor Identification"
"170","Normal/Others","WS/MP831/2025-2026/141423-Providing drains and gutters for public drainage","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of drain and gutter for protection of kolobary village from rain water erosion under Bhirhanggaon VCDC, Sidli Dev. Block.","17-Sep-2024","26-Aug-2025","1000000","Vendor Identification"
"171","Normal/Others","WS/MP831/2025-2026/165175-Construction of public toilets and bathrooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Community toilet at Swmdwn Nwgwr( No.1 Chapaguri) under sidli Dev. Block.","13-Jan-2025","10-Mar-2026","700000","Vendor Identification"
"172","Normal/Others","WS/MP831/2024-2025/132614-Construction of public irrigation facilities","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Stillway and protection of Chetonaguri irrigation Canal under Dangtal VCDC, Chirang.","18-Jun-2024","12-Mar-2025","3000000","Vendor Identification"
"173","Normal/Others","WS/MP831/2025-2026/177157-Construction of public irrigation facilities","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Restoration of R S afflux bund and improvement of upstream floor of Ujanigaon FIS under Kodomtal VCDC.","24-Feb-2025","28-Jul-2025","1484837","Physical Inspection"
"174","Normal/Others","WS/MP831/2025-2026/187174-Construction of public irrigation facilities","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Mathaori Bund at Taktara village paddy field under Kashikotra VCDC","27-Mar-2025","26-Aug-2025","500000","Vendor Identification"
"175","Normal/Others","WS/MP831/2026-2027/244806-Construction of public irrigation facilities","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of irrigation canal at Chetonaguri irrigation canal under Dangtal VCDC, Sidli Dev. Block,  Chirang.","30-Oct-2025","18-Aug-2026","4500000","Vendor Identification"
"176","Normal/Others","WS/MP831/2025-2026/132567-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","constructionn of Kujia River erosion protection at middle  Khamarpa village under Rowmari VCDC,chirang.","17-Jun-2024","12-Jul-2025","2000000","Vendor Identification"
"177","Normal/Others","WS/MP831/2025-2026/132615-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Mini flood control drop at Ulti Paddy field , Manglagaon under Bangaldaba VCDC, Chirang","18-Jun-2024","28-May-2025","1500000","Vendor Identification"
"178","Normal/Others","WS/MP831/2025-2026/165174-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Gully control at No 2 Polashguri village under Sidli Dev. Block.","13-Jan-2025","05-Feb-2026","2000000","Vendor Identification"
"179","Normal/Others","WS/MP831/2025-2026/179712-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Nilibari Gully control project at Nilibari paddy field under Bangaldaba VCDC.","06-Mar-2025","05-Feb-2026","2000000","Vendor Identification"
"180","Normal/Others","WS/MP831/2024-2025/132609-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","BARPETA(DEPUTY COMMISSIONER BARPETA 1)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from PWD road to Prodip Das house near Tribal Association and Rest House at Barpeta.","18-Jun-2024","26-Jul-2024","1200000","Vendor Identification"
"181","Normal/Others","WS/MP831/2024-2025/132610-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","BAJALI(DC Office Bajali)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Puron Bhabanipur L.P.School to Ananda Sarma house under Sarupeta Panchayat.","18-Jun-2024","12-Aug-2024","1200000","Physical Inspection"
"182","Normal/Others","WS/MP831/2025-2026/132613-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road from Kukurmari Market to Namghor, ward No. 3 under Kajalgaon MB.","18-Jun-2024","05-Jun-2025","3000000","Vendor Identification"
"183","Normal/Others","WS/MP831/2025-2026/132675-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Amguri No.1 village under Dangtal VCDC, Sidli Dev. Block.","20-Jun-2024","12-Jul-2025","1500000","Vendor Identification"
"184","Normal/Others","WS/MP831/2024-2025/140242-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","DARRANG(DEPUTY COMMISSIONER DARRANG_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Turai L.P. school to Rajghat via Sipajhar under Turai G.P, Darrang.","11-Sep-2024","22-Oct-2024","1200000","Physical Inspection"
"185","Normal/Others","WS/MP831/2024-2025/140244-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","BARPETA(DEPUTY COMMISSIONER BARPETA 1)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Road from Natunbasti to Ahom pathar via to dharani Barman house at village & G.P. Kamargaon, Barpeta.","11-Sep-2024","03-Feb-2025","2000000","Vendor Identification"
"186","Normal/Others","WS/MP831/2025-2026/144712-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Shiv nagar, Dangtal Bazar under Dangtal VCDC,","30-Sep-2024","26-Aug-2025","2000000","Vendor Identification"
