"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"172","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152092","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","29-May-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","189155"
"173","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152093","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","24-Mar-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","570000"
"174","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152093","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","29-May-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","189155"
"175","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152094","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","12-Mar-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","570000"
"176","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152094","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","29-May-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","189155"
"177","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152602","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"178","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157011","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","1700000"
"179","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157011","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","1681986"
"180","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157011","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","17-Feb-2026","CMHO BALOD","Payment Success","100000"
"181","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157012","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","1700000"
"182","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157012","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","1681986"
"183","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157012","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","17-Feb-2026","CMHO BALOD","Payment Success","100000"
"184","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157013","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","1700000"
"185","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157013","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","1681986"
