"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"83","Normal/Others","WS/MP18431/2025-2026/249779-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of road at Zubeen Garg path, Nowagaon, Guwahati","20-Nov-2025","2000000","20-Jan-2026"
"84","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Jogen Mohan (2026-32) (2026-2032)","Elected MP","Construction of Namani Shiva Nagarh Shiva Mandir Road with Retaining wall at Lishu Bagan,Hengrabari,Ward 51","14-Jul-2026","2000000","NA"
"85","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","infrastructure development of Gomaria Paathar Higher Secondary at Gomaria Gaon","16-Aug-2026","2000000","NA"
"86","Normal/Others","WS/MP071/2025-2026/168284-Purchase of ambulances (Four, three and two wheelers)","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Ambulance to Senior Citizen Welfare Council, Beltola","23-Jan-2025","1255919.1","04-Aug-2025"
"87","Normal/Others","WS/MP071/2024-2025/149065-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sangbadik Colony Road (Phase II)","22-Oct-2024","780000","30-Jan-2025"
"88","Normal/Others","WS/MP071/2024-2025/149066-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Kali Mandir Road at Maligaon (Phase II)","22-Oct-2024","790000","30-Jan-2025"
"89","Normal/Others","WS/MP071/2024-2025/158406-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Samannay Path at Kahilipara, Ward No. 41, Guwahati","12-Dec-2024","1600000","25-Mar-2025"
"90","Normal/Others","WS/MP071/2025-2026/162673-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Load bearing drain at Bye Lane No. 1, Ward no. 23, Satirthanagar, Saukuchi, Guwahati","31-Dec-2024","2700000","22-Apr-2025"
"91","Normal/Others","WS/MP071/2025-2026/162674-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Netaji Path at Lalganesh, Ward No. 21,Guwahati","31-Dec-2024","2700000","22-Apr-2025"
"92","Normal/Others","WS/MP831/2025-2026/217305-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of U.N. Brahma road at Bathoupuri Nwgwr, bylane no.3 under w no. 23, GMC .","12-Jul-2025","2500000","22-Dec-2025"
"93","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Road connecting Bhim Paul house at Domdang Gaon at 13 Hahara GP","14-Jun-2026","500000","NA"
"94","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Road connecting the house of Sankar Barman and Budhhi Biswas at 1 Dewshal village","14-Jun-2026","500000","NA"
"95","Normal/Others","WS/MP073/2025-2026/258123-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Santipur bye Lane-2 at Dimoria","08-Jan-2026","2000000","21-Feb-2026"
"96","Repair and Renovation","NA-Construction of stadiums","Assam","Sribhumi(Deputy Commissioner , Karimganj)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Renovation of old office building of DSA Sribhumi, Sribhumi","20-Nov-2025","1500000","NA"
"97","Normal/Others","NA-Construction of stadiums","Assam","Sribhumi(Deputy Commissioner , Karimganj)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Upgradation of DSA Sribhumi Playground, Sribhumi.","20-Nov-2025","500000","NA"
"98","Normal/Others","NA-Construction of community centers and community halls","Assam","Sribhumi(Deputy Commissioner , Karimganj)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of a Multi-purpose Community Hall at Madhav Dham, Shrigauri","30-Dec-2025","3500000","NA"
"99","Repair and Renovation","WS/MP831/2024-2025/165181-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction and renovation of Bagals road Naboclay Sangha under Pub Bahjani no.8  G.P.","13-Jan-2025","2000000","29-Mar-2025"
"100","Normal/Others","WS/MP071/2025-2026/184476-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sabhagriha at Hatorbari, Bardhanara, Ghograpar, Nalbari","20-Mar-2025","5000000","10-Jul-2025"
"101","Normal/Others","WS/MP071/2025-2026/157687-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of District Fencing Academy at Ward No. 4 & 7, Nalbari","09-Dec-2024","5000000","23-Apr-2025"
"102","Normal/Others","NA-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Commnuty Hall Near Shree Shree Manaprabhu Baragopal Than at Jaha,Dakhin Bahjani","16-Aug-2026","1000000","NA"
"103","Normal/Others","WS/MP831/2024-2025/132655-Construction of boundary walls of existing public and community buildings","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Sarania Kochary Kristi Sangha with Iron gate at Dhamdhama under No.19 Sataibari Panchayat, Ghograpar Dev.Block,","20-Jun-2024","1000000","23-Aug-2024"
"104","Normal/Others","NA-Construction of buildings for community cultural activities","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Cultural Bhawan Near Thetha Gohain Than at Dokoha","16-Aug-2026","2500000","NA"
"105","Normal/Others","WS/MP831/2026-2027/255060-Development of public parks","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of main entrance gate of Tarani Kt. Barman memorial park at Goboradol village under Pub-Numborbhat Mouja panchayat, Nalbari dist.","22-Dec-2025","500000","06-Jul-2026"
"106","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of BT Road and RCC Drain at MarowaGunespa with Street Light, Maroa","16-Aug-2026","3000000","NA"
"107","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Improvement of ICBP road Hajo Nalbari Road Utsab Khettra to Marowa Swashan under Barkhetri LAC","16-Aug-2026","3500000","NA"
"108","Normal/Others","WS/MP18431/2026-2027/285635-Construction of rooms and halls in school and colleges","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Academic Block at Mahapurush Sankardeva Viswavidyalaya, Atowatika Raidongia Campus","14-Jun-2026","3000000","26-Aug-2026"
"109","Normal/Others","WS/MP071/2025-2026/162670-Construction of stadiums","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Indoor Sports Stadium at Bengali Boy’s School Play Ground, Ward No. 17, Nagaon","31-Dec-2024","5000000","13-Jun-2025"
"110","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Jogen Mohan (2026-32) (2026-2032)","Elected MP","Construction of Brick Boundary wall of 230 No. Dhemajigaon L.P School under Raha (SC) LAC","27-Aug-2026","1000000","NA"
"111","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Constrution of community hall at Ai Kanaklata Prathamik Sankori Kola krishti Bikash kendra at Cham Gaon","06-Feb-2026","200000","NA"
"112","Normal/Others","WS/MP071/2024-2025/157669-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Guest House at Mahapurush Srimanta Sankardev Vishwavidyalaya, Hatichung, Nagaon","09-Dec-2024","5000000","21-Mar-2025"
"113","Normal/Others","WS/MP073/2026-2027/266823-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community hall at barhampur Panchajyana Anchalik Kristi Kendra at Barhampur","06-Feb-2026","300000","31-Jul-2026"
"114","Normal/Others","WS/MP073/2026-2027/266840-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community hall Near Sri Sri Brahmachari Satra Shiv Mandir at Brahmachari","06-Feb-2026","200000","16-Jun-2026"
"115","Normal/Others","NA-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction Of Community Hall Near AGP District office Nagaon at Neherubali","06-Feb-2026","500000","NA"
"116","Normal/Others","WS/MP073/2025-2026/243347-Construction of community centers and community halls","Assam","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community Hall Near Mahabhairab Temple","23-Oct-2025","1000000","20-Jan-2026"
"117","Normal/Others","WS/MP831/2024-2025/132565-Construction of rooms and halls in school and colleges","Assam","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional class room at Batachipur Milon Bodo M.E. School, under Batachipur Panchayat.","17-Jun-2024","2000000","16-Jan-2025"
"118","Normal/Others","WS/MP071/2026-2027/168285-Forest conservation infrastructure","Assam","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of protective sheds for preservation of Bhomoraguri Rock inscriptions near Kolia Bhomora Bridge, Bhomoraguri","23-Jan-2025","4500000","13-Jul-2026"
"119","Normal/Others","WS/MP071/2025-2026/162671-Construction of bus-sheds or bus-stops","Assam","KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Bus Stand at Boko College, Jarapara, Boko, Kamrup Rural","31-Dec-2024","1500000","08-Sep-2025"
"120","Normal/Others","NA-Construction of community centers and community halls","Assam","KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sajei Dagaon Chowk Rajahuwa Sabha Ghar, Dagaon Chowk, Phase-II","13-Mar-2026","1000000","NA"
"121","Normal/Others","NA-Construction of community centers and community halls","Assam","KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community Hall near Sarbajanin Sri Sri Laxmi Mandir Pacharia","04-Jul-2026","1000000","NA"
"122","Normal/Others","WS/MP071/2026-2027/267526-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Contractors Association Building","10-Feb-2026","300000","11-Aug-2026"
"123","Normal/Others","WS/MP071/2026-2027/267531-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Charigaon Surjoday Sangha Prekhyagriha, Charigaon, Phase II","10-Feb-2026","300000","11-Aug-2026"
"124","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Surujmukhi Krishti Kendra","10-Feb-2026","400000","NA"
"125","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Green Room at Biswajyoti Rangamancha Jalukonibari","10-Feb-2026","600000","NA"
"126","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Moheswar Rajkhowa Rangamancha Bogar Gaon","10-Feb-2026","650000","NA"
"127","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Borholla Guest House Building, Kolakunja","10-Feb-2026","1250000","NA"
"128","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Enajori Juba Sanghar Rangamancha Dakhin Karonga","10-Feb-2026","750000","NA"
"129","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Bandorcholiya Boishnobjyoti Music School","10-Feb-2026","500000","NA"
"130","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Office Building of All Assam Tea Tribes Students Association Titabor Branch","10-Feb-2026","800000","NA"
"131","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Natun Mati Rangamancha","03-Sep-2025","600000","NA"
"132","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Teok Rajohuwa Mukoli Mancha, Teok Chawdung Gaon","03-Sep-2025","1000000","NA"
"133","Normal/Others","WS/MP071/2025-2026/157992-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Open Stage at Jorhat Theatre Hall, Ward No. 13, Jorhat","10-Dec-2024","2500000","04-Jul-2025"
"134","Normal/Others","WS/MP071/2025-2026/223151-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sri Sri Anirudhra Kala Kristi Kendra","31-Jul-2025","600000","25-Nov-2025"
"135","Normal/Others","WS/MP071/2025-2026/223152-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sri Sri Anirudhra Sangskriti Bikas Kendra Prekhagrih, Atapam, Dholajan","31-Jul-2025","600000","02-Feb-2026"
"136","Normal/Others","WS/MP071/2025-2026/223153-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Panichakua Pulungabari Ranga Mancha, Panichakua","31-Jul-2025","600000","10-Feb-2026"
"137","Normal/Others","WS/MP071/2025-2026/223156-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Rupjyoti Puthibhoral, Khangia Gaon","31-Jul-2025","500000","02-Feb-2026"
"138","Normal/Others","WS/MP071/2025-2026/223157-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Guest House of Shree Shree Mayamora Modarkhat Sokha Satra, Borhuj Gaon","31-Jul-2025","700000","10-Feb-2026"
"139","Normal/Others","WS/MP071/2025-2026/223159-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Community Hall at Shat Sangha Kendra at Nam-Deuri","31-Jul-2025","400000","02-Mar-2026"
"140","Normal/Others","WS/MP071/2025-2026/223184-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Ratneswar Saikia Puthibharal, Porbotia Gaon","31-Jul-2025","650000","02-Feb-2026"
"141","Normal/Others","WS/MP071/2025-2026/223185-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sarucharai Chah Bagisa Rangamancha, Sarucharai Chah Bagisha","31-Jul-2025","500000","02-Feb-2026"
"142","Normal/Others","WS/MP071/2025-2026/223187-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Namoni Swaguri Morang Ghar, Swaguri","31-Jul-2025","700000","02-Feb-2026"
"143","Normal/Others","WS/MP071/2025-2026/223188-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sabalbanilha Krishnanagar Ranga Mancha, Sorbaibandha Gaon","31-Jul-2025","500000","02-Feb-2026"
"144","Normal/Others","WS/MP071/2025-2026/223191-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Eporia Club Ghar, Eporla Gaon","31-Jul-2025","400000","02-Feb-2026"
"145","Normal/Others","WS/MP071/2026-2027/223217-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Xopunor Gyandeep Samaj Kalayan Kendra, Potia Gaon","31-Jul-2025","600000","11-Aug-2026"
"146","Normal/Others","WS/MP071/2025-2026/223218-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Community Hall near Shri Shri Pitambar Dev and Shri Shri Bhojanananda Dev Than, Jaankhana, Nahatia","31-Jul-2025","1150000","10-Feb-2026"
"147","Normal/Others","WS/MP071/2025-2026/223219-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Atithi Griha near Hatigarh Shiv Mandir, Dahikhur","31-Jul-2025","400000","10-Feb-2026"
"148","Normal/Others","WS/MP071/2025-2026/223222-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Milan Puthibharal and Natya Mandir at Dulia Gaon","31-Jul-2025","500000","10-Feb-2026"
"149","Normal/Others","WS/MP071/2025-2026/223223-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Community Hall near Saraswati Pustak Mandir Rajohua Bhawan, Pamarmati Gaon","31-Jul-2025","500000","10-Feb-2026"
"150","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Dekagiri Jubak Sangha Prekhyagriha, Rajahawil","31-Jul-2025","500000","NA"
"151","Normal/Others","WS/MP071/2025-2026/223316-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Borkhelia Ranga Mancha, Borkhelia Gaon","31-Jul-2025","600000","10-Feb-2026"
"152","Normal/Others","WS/MP071/2025-2026/223318-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Jopong Gaon Kala Kristi Kendra, Shogunpara","31-Jul-2025","650000","10-Feb-2026"
"153","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Borkhat Ranga Mancha, Borkhat Gaon","31-Jul-2025","300000","NA"
"154","Normal/Others","WS/MP071/2025-2026/223321-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Ghar Pholia Gaon Kalakristi Kendra Cheniamguri, No.2 Ghar Pholia Gaon","31-Jul-2025","500000","25-Nov-2025"
"155","Normal/Others","WS/MP071/2025-2026/223322-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Kamalaboria Jubak Sangha Prekhyagriha, Kuhumjugunia","31-Jul-2025","1000000","10-Feb-2026"
"156","Normal/Others","WS/MP071/2025-2026/223323-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Charigaon Surjoday Sangha Prekhyagriha, Charigaon","31-Jul-2025","700000","25-Nov-2025"
"157","Normal/Others","WS/MP071/2026-2027/223324-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Gymnasium at Harijan Colony Jorhat Town, Ward No. 4, Jorhat Town","31-Jul-2025","1000000","09-Jul-2026"
"158","Normal/Others","WS/MP071/2025-2026/223154-Construction of rooms and halls in school and colleges","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction and Repairing of Classroom at Borkhongia High School","31-Jul-2025","500000","02-Feb-2026"
"159","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Suwani Gaon Cremation Ground","10-Feb-2026","500000","NA"
"160","Normal/Others","WS/MP071/2025-2026/223325-Construction of common work sheds/ common covered sitting area","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Seating arrangement at Chandra Kamal Bezboruah Commerce College Jorhat, Ward No 10, Jorhat Town","31-Jul-2025","1500000","17-Dec-2025"
"161","Normal/Others","NA-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Jogen Mohan (2026-32) (2026-2032)","Elected MP","Construction of Chaw Cheng Ren at Chelleng Hat, 12 No. Lahing G.P ,East Jorhat Devlopment Block","18-Jul-2026","1000000","NA"
"162","Normal/Others","WS/MP071/2025-2026/231112-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Public Library at Anirban Sankritik Goshthi","03-Sep-2025","1000000","19-Feb-2026"
"163","Normal/Others","NA-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Panchojonya Library","10-Feb-2026","300000","NA"
"164","Normal/Others","NA-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Tamulichiga Gyan Vikash Puthibharal","10-Feb-2026","100000","NA"
"165","Normal/Others","NA-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Borbheta Majgaon Puthibhoral","10-Feb-2026","200000","NA"
"166","Normal/Others","NA-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Jagaran Puthibhoral","10-Feb-2026","500000","NA"
"167","Normal/Others","WS/MP071/2026-2027/231110-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Teli Path (Notun Mati), Satriya Gaon","03-Sep-2025","600000","27-Aug-2026"
"168","Normal/Others","WS/MP071/2025-2026/223155-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Buda Chuk Path, Dhuafodia Gaon, Baghmuria","31-Jul-2025","500000","25-Nov-2025"
