"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"733","Normal/Others","WS/MP838/2025-2026/169668-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to AIDED HIGHER PRIMARY SCHOOL MARODY (29240204103)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"734","Normal/Others","WS/MP838/2025-2026/169671-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to SRI SARASWATI AIDED HIGHER PRIMARY SCHOOL BELAL (29240200904)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"735","Normal/Others","WS/MP838/2025-2026/169673-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to SHRI VISHNUMOORTHY AIDED HIGHER PRIMARY SCHOOL PATTOOR (29240205905)","31-Jan-2025","25-Mar-2026","145000","Sanction"
"736","Normal/Others","WS/MP838/2025-2026/169674-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to AIDED HIGHER PRIMARY SCHOOL URUVALU (29240207804)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"737","Normal/Others","WS/MP838/2025-2026/169676-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to AIDED HIGHER PRIMARY SCHOOL SULKERI (29240207101)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"738","Normal/Others","WS/MP838/2025-2026/169689-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. PRE UNIVERSITY COLLEGE (High School section) ALADANGADY  (29240200302)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"739","Normal/Others","WS/MP838/2025-2026/169690-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL BALENJA  (29240200602)","31-Jan-2025","31-Jan-2026","145000","Work partially Completed"
"740","Normal/Others","WS/MP838/2025-2026/169691-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL KAKKINJE (29240201004)","31-Jan-2025","31-Jan-2026","145000","Sanction"
"741","Normal/Others","WS/MP838/2025-2026/169692-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL SALETHADKA  (29240202001)","31-Jan-2025","31-Jan-2026","145000","Sanction"
"742","Normal/Others","WS/MP838/2025-2026/169693-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL KAYARTHADKA (29240202004)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"743","Normal/Others","WS/MP838/2025-2026/169694-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL KALMANJA (29240202206)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"744","Normal/Others","WS/MP838/2025-2026/169695-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL PADMUNJA (29240202304)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"745","Normal/Others","WS/MP838/2025-2026/169696-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL KASHIPATNA (29240202803)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"746","Normal/Others","WS/MP838/2025-2026/169697-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. PRE UNIVERSITY COLLEGE (High School section) KOKRADY (29240203002)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"747","Normal/Others","WS/MP838/2025-2026/169698-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to KARNATAKA PUBLIC SCHOOL (High School section) PUNJALKATTE (29240203303)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"748","Normal/Others","WS/MP838/2025-2026/169699-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL MITTABAGILU (29240204304)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"749","Normal/Others","WS/MP838/2025-2026/169708-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL BULERI - MOGRU (29240204405)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"750","Normal/Others","WS/MP838/2025-2026/169709-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL NAVOOR (29240205203)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"751","Normal/Others","WS/MP838/2025-2026/169710-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL NELYADKA (29240206403)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"752","Normal/Others","WS/MP838/2025-2026/169722-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to NETHAJI SUBHASHCHANDRABOSE GOVT. HIGH SCHOOL SAVANALU (29240206503)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"753","Normal/Others","WS/MP838/2025-2026/169724-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to  GOVT. HIGH SCHOOL SARALIKATTE (29240207402)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"754","Normal/Others","WS/MP838/2025-2026/169725-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT. HIGH SCHOOL HALEPETE UJIRE (29240207712)","31-Jan-2025","06-Feb-2026","145000","Sanction"
"755","Normal/Others","WS/MP838/2025-2026/169726-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to ST. THERESE HIGH SCHOOL BELTHANGADY (29240208402)","31-Jan-2025","02-Feb-2026","145000","Work partially Completed"
"756","Normal/Others","WS/MP838/2025-2026/169732-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to MUNDAJE HIGH SCHOOL MUNDAJE (29240204606)","31-Jan-2025","02-Feb-2026","145000","Sanction"
"757","Normal/Others","WS/MP838/2025-2026/197933-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Smart Class Unit (1 Nos) To Govt. Upgraded Primary School Nidle","08-May-2025","06-Feb-2026","145000","Sanction"
"758","Normal/Others","WS/MP838/2024-2025/151294-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Defense wall construction work","07-Nov-2024","07-Feb-2025","1000000","Physical Inspection"
"759","Normal/Others","WS/MP838/2025-2026/226678-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","For the ongoing work of Community Bhavan being constructed on the land belonging to Sri Ramanuja Seva Samiti Trust","13-Aug-2025","31-Dec-2025","499000","Work partially Completed"
"760","Normal/Others","WS/MP838/2025-2026/220895-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a public community hall","22-Jul-2025","31-Dec-2025","499000","Work partially Completed"
"761","Normal/Others","WS/MP838/2024-2025/149181-Construction of community centers and community halls","Karnataka","HAVERI(DEPUTY COMMISSIONER HAVERI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of Zilla Shahithya Bhavana","23-Oct-2024","27-Feb-2025","500000","Work partially Completed"
"762","Normal/Others","WS/MP18363/2024-2025/147432-Construction of public libraries and reading rooms","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of library building","15-Oct-2024","30-Oct-2024","10770000","Work partially Completed"
"763","Normal/Others","WS/MP18363/2024-2025/147459-Construction of public libraries and reading rooms","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of Library Building","15-Oct-2024","13-Mar-2025","8102000","Work partially Completed"
"764","Normal/Others","WS/MP838/2025-2026/213318-Construction of community centers and community halls","Karnataka","Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","For the construction of basic amenities of Anjaneya Swamy Community Hall","30-Jun-2025","02-Dec-2025","1000000","Physical Inspection"
"765","Normal/Others","WS/MP838/2025-2026/137805-Construction of community centers and community halls","Karnataka","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of Children's orphanage center","30-Aug-2024","23-Jun-2025","1000000","Work Completed"
"766","Normal/Others","WS/MP838/2024-2025/138562-Construction of community centers and community halls","Karnataka","HAVERI(DEPUTY COMMISSIONER HAVERI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction work of Kannada Sahitya Bhavan","03-Sep-2024","27-Feb-2025","1000000","Vendor Identification"
"767","Normal/Others","WS/MP838/2025-2026/138571-Construction of community centers and community halls","Karnataka","MYSURU(DEPUTY COMMISSIONER MYSORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction work of Shri H.D Devegowda community hall","03-Sep-2024","07-Jul-2025","375000","Physical Inspection"
"768","Normal/Others","WS/MP838/2024-2025/80191-Construction of community centers and community halls","Karnataka","MYSURU(DEPUTY COMMISSIONER MYSORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of Community Hall","11-Jan-2024","01-Feb-2025","1000000","Physical Inspection"
"769","Normal/Others","WS/MP838/2024-2025/80237-Construction of community centers and community halls","Karnataka","Dangs(DISTRICT COLLECTOR DANG_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of Dining Hall","11-Jan-2024","04-Dec-2024","1000000","Sanction"
"770","Normal/Others","WS/MP838/2025-2026/189895-Construction of community centers and community halls","Karnataka","HAVERI(DEPUTY COMMISSIONER HAVERI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Additional grant to complete the construction work of the District Literature Hall","07-Apr-2025","30-May-2025","500000","Work partially Completed"
"771","Normal/Others","WS/MP18363/2025-2026/253465-Construction of shelters for animals","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","comprehensive dog care centre","11-Dec-2025","04-Feb-2026","14255000","Vendor Identification"
"772","Normal/Others","WS/MP18363/2025-2026/253467-Construction of shelters for animals","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","construction of additional rooms for the comprehensive do care shelter","11-Dec-2025","04-Feb-2026","9745000","Vendor Identification"
"773","Normal/Others","WS/MP838/2026-2027/226687-Setting up processing plants, cold storages,etc for fish and fisheries products for community use","Karnataka","SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction work of the storage building of the Women Milk Producers Cooperative Society","13-Aug-2025","28-Jul-2026","499000","Vendor Identification"
"774","Normal/Others","WS/MP838/2026-2027/226688-Setting up processing plants, cold storages,etc for fish and fisheries products for community use","Karnataka","SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","New Building Construction Work of Milk Producers Cooperative Society","13-Aug-2025","28-Jul-2026","499000","Vendor Identification"
"775","Normal/Others","WS/MP838/2025-2026/93009-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Dhanasinganayaka Thanda Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"776","Normal/Others","WS/MP838/2025-2026/93011-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Kauta B Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"777","Normal/Others","WS/MP838/2025-2026/93012-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Benachichonchili Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"778","Normal/Others","WS/MP838/2025-2026/93014-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Chatnala Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"779","Normal/Others","WS/MP838/2025-2026/93017-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Tharanalli Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"780","Normal/Others","WS/MP838/2025-2026/93018-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Chimegaon Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"781","Normal/Others","WS/MP838/2025-2026/93020-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Mahadeva Pateela Thanda Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"782","Normal/Others","WS/MP838/2025-2026/93021-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Chikkanagava Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"783","Normal/Others","WS/MP838/2025-2026/93023-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Elyala Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"784","Normal/Others","WS/MP838/2025-2026/93024-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Mudhola K Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"785","Normal/Others","WS/MP838/2025-2026/93027-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Chandoori Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"786","Normal/Others","WS/MP838/2025-2026/93030-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Mahadonagaov Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"787","Normal/Others","WS/MP838/2025-2026/93034-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Murag K Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"788","Normal/Others","WS/MP838/2025-2026/93035-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Malakapurawadi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"789","Normal/Others","WS/MP838/2025-2026/93038-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Jambagi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"790","Normal/Others","WS/MP838/2025-2026/93044-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Gadigowdagaov Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"791","Normal/Others","WS/MP838/2025-2026/93052-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Kalakhora Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"792","Normal/Others","WS/MP838/2025-2026/93058-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Kambalewadi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"793","Normal/Others","WS/MP838/2025-2026/93063-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to  Yelladagundi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"794","Normal/Others","WS/MP838/2025-2026/93065-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Ladawanti Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"795","Normal/Others","WS/MP838/2025-2026/93074-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Hanumanthawadi M Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"796","Normal/Others","WS/MP838/2025-2026/93079-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Dhannoora R Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"797","Normal/Others","WS/MP838/2025-2026/93082-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Mudabi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"798","Normal/Others","WS/MP838/2025-2026/93085-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Valakhindi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"799","Normal/Others","WS/MP838/2025-2026/93091-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Devanala Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
"800","Normal/Others","WS/MP838/2025-2026/93094-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Data Processing Milk Collection Unit (1 Nos) to Morakhandi Milk Producers Cooperative Society","31-Jan-2024","21-Apr-2025","107771","Physical Inspection"
