"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"996","Normal/Others","WS/MP084/2025-2026/38659-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation work.","19-Oct-2023","500000","30-Aug-2025"
"997","Normal/Others","WS/MP084/2025-2026/38660-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation work.","19-Oct-2023","500000","30-Aug-2025"
"998","Normal/Others","WS/MP084/2025-2026/38661-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation.","19-Oct-2023","500000","30-Aug-2025"
"999","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete road at Tumkur District, Tiptur Talluk, Yadehalli village From Shanmuke home to Nanjayya home","11-Jul-2026","500000","NA"
"1000","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at tumkur district, turuvekere talluk, sampige grama panchayath, yelladabagi village from shankaralingaiah home to sampige","27-Aug-2026","500000","NA"
"1001","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of concrete road at tumkur district, turuvekere talluk, sampige grama panchayath, yelladabhagi village from somanna home to sampige","27-Aug-2026","500000","NA"
"1002","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Tumkur District, Tiptur Talluk, Nellikere grama panchayath, Near Yadehalli village lake home to ningaraju home","11-Jul-2026","500000","NA"
"1003","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To undertake the road development work from the house of S.C. community member Parvathamma in Maranayakanapalya village, Tumakuru Taluk, Tumakuru District, up to the S.C. community burial ground","28-Oct-2025","1000000","NA"
"1004","Normal/Others","WS/MP084/2025-2026/193662-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) near Kashilingeshwara Temple Enclosure, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1005","Normal/Others","WS/MP084/2025-2026/193663-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Mahesh House to Boregowda House, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1006","Normal/Others","WS/MP084/2025-2026/193664-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Thimmappa House to Venkatesh House, Kanchihatti Village, Bommenahalli Hobli, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1007","Normal/Others","WS/MP084/2025-2026/193665-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Venkatesh House to Water Tank, Kanchihatti Village, Bommenahalli Hobli, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1008","Normal/Others","WS/MP084/2025-2026/193666-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Vishwanath House to Panchakshari House Bommenahalli Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1009","Normal/Others","WS/MP084/2025-2026/193667-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Suresh House to Doddaiah House Bommenahalli Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1010","Normal/Others","WS/MP084/2025-2026/193668-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from Thubinakatte Main Road to Jayanna Thota, Thubinakatte Village, Mayasandra Hobli, Soravanahalli Gram Panchayat, Turuvekere Village, Tumakuru District, Karnataka","22-Apr-2025","500000","17-Feb-2026"
"1011","Normal/Others","WS/MP084/2025-2026/193669-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from  Jayanna Thota to Javarappa Thota, Thubinakatte Village, Mayasandra Hobli, Soravanahalli Gram Panchayat, Turuvekere Village, Tumakuru District, Karnataka","22-Apr-2025","500000","17-Feb-2026"
"1012","Normal/Others","WS/MP084/2025-2026/193065-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Janardhanapura Main road to Maddura Bovi House, Harijana Colony, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","500000","17-Feb-2026"
"1013","Normal/Others","WS/MP084/2025-2026/193066-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Maddura Bovi House to Hanumanthabovi House, Harijana Colony, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","500000","17-Feb-2026"
"1014","Normal/Others","WS/MP084/2025-2026/193067-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Amasegowda House to Gangganna House, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","500000","17-Feb-2026"
"1015","Normal/Others","WS/MP084/2025-2026/193068-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Gangganna House to Rajanna House, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","500000","17-Feb-2026"
"1016","Normal/Others","WS/MP084/2025-2026/193631-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Beluruswamy House to Shivshankar House, Mayasandra village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka","22-Apr-2025","500000","17-Feb-2026"
"1017","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Nataraju House to Lokesh House, Mayasandra village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka","22-Apr-2025","500000","NA"
"1018","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from Mulakattamma Temple to Kumbara Gudi, Doddasettikere Village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka","22-Apr-2025","500000","NA"
"1019","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from Kumbara Gudi to Chowdarikatte, Doddasettikere Village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka","22-Apr-2025","500000","NA"
"1020","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Suryanarayana House to Basavaraju House, Nandikalkere Village, Mayasandra Hobli, Mattagadahalli Gram Panchayat, Turuvekere Taluk, Tumkuru District, Karnataka.","22-Apr-2025","500000","NA"
"1021","Normal/Others","WS/MP084/2025-2026/193636-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Naveen House to Kumar House, Nandikalkere Village, Mayasandra Hobli, Mattagadahalli Gram Panchayat, Turuvekere Taluk, Tumkuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1022","Normal/Others","WS/MP084/2025-2026/193637-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Prakash House to Byraveshwara Temple, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka.","22-Apr-2025","500000","17-Feb-2026"
"1023","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) near Byraveshwara Temple Enclosure, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka.","22-Apr-2025","500000","NA"
"1024","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage from nagarajayyana house to shivabasavayyana house at Tumkur district, Tiptur taluk, nonavinakere hobali, nellikere grama panchayath, Burudeghatta village","28-Jan-2025","500000","NA"
"1025","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage from shivabasavayyana home to anekere at Tumkur district, Tiptur taluk, Nonavinakere hobali, Nellikere grama panchayath, Burudeghatta village","28-Jan-2025","500000","NA"
"1026","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Barrier, Mayasandra Village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","24-Jul-2024","500000","NA"
"1027","Normal/Others","WS/MP084/2024-2025/134112-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Mayasandra Village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","24-Jul-2024","500000","17-Dec-2024"
"1028","Normal/Others","WS/MP084/2024-2025/134113-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Jadiya Village,Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","24-Jul-2024","500000","17-Dec-2024"
"1029","Normal/Others","WS/MP084/2024-2025/134114-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Honakere Village,Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","24-Jul-2024","500000","17-Dec-2024"
"1030","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C.Drainage development work, Mayasandra village, Mayasandra Hobli, Turuvekere Taluk, Tumkur District.","04-Nov-2024","300000","NA"
"1031","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C.Drainage development work, Mayasandra village, Mayasandra Hobli, Turuvekere Taluk, Tumkur District.","04-Nov-2024","300000","NA"
"1032","Normal/Others","NA-Construction of public irrigation facilities","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of muddy canal from Edenahalli to Mallaghatta river at Tumkur district, Tiptur talluk, Nellikere grama panchayath","28-Jan-2025","500000","NA"
"1033","Normal/Others","NA-Setting up of laboratories","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","purchase of computer and other Equipments for government high school at tumkur district, tiptur talluk, nonavinakere hobali, nellikere grama panchayath, Burudeghatta village","28-Oct-2025","300000","NA"
"1034","Normal/Others","WS/MP084/2025-2026/135314-Construction of toilet blocks","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Toilet blocks at Government aided Siddeshwarswamy Vidhya Peeta School,Chennakeshavapura, Hariharapura village, Nidagal Hobli, Pavagada Taluk, Tumakuru District.","10-Aug-2024","495000","30-Aug-2025"
"1035","Normal/Others","WS/MP084/2025-2026/135315-Construction of toilet blocks","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing water and sewer Pipeline to Toilet blocks and other developmental work at Government aided Siddeshwarswamy Vidhya Peeta School,Chennakeshavapura, Hariharapura village, Nidagal Hobli, Pavagada Taluk, Tumakuru District.","10-Aug-2024","495000","30-Aug-2025"
"1036","Normal/Others","WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete draianage at Tumkur district, Tiptur talluk, kibbanahalli hobali, kottigehalli village from SC gangadharaiayana land to Basavayanna land","16-Aug-2025","500000","05-Nov-2025"
"1037","Normal/Others","WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage at tumkur district, tiptur talluk, kibbanahalli hobali, kappalu grama panchayath, kottigehalli village from prasad land to karadalu and kottigehalli road","16-Aug-2025","500000","05-Nov-2025"
"1038","Normal/Others","WS/MP084/2024-2025/133848-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Beerinakere Road to Mayanna's Thota, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1039","Normal/Others","WS/MP084/2024-2025/133930-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Y.T.Road to Puttaswamy's House, Soravanahalli Gram Panchyat,Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1040","Normal/Others","WS/MP084/2024-2025/133931-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Mugalur village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1041","Normal/Others","WS/MP084/2024-2025/133932-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Mugalur village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1042","Normal/Others","WS/MP084/2024-2025/133933-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1043","Normal/Others","WS/MP084/2024-2025/133934-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Dasihalli village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1044","Normal/Others","WS/MP084/2024-2025/133935-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1045","Normal/Others","WS/MP084/2024-2025/133936-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1046","Normal/Others","WS/MP084/2024-2025/133937-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1047","Normal/Others","WS/MP084/2024-2025/133938-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Mugalur Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1048","Normal/Others","WS/MP084/2024-2025/133939-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work, Mayasandra, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","22-Jul-2024","500000","17-Dec-2024"
"1049","Normal/Others","WS/MP084/2024-2025/133833-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work at Anadagu village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1050","Normal/Others","WS/MP084/2024-2025/133834-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work :  Anadagu village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1051","Normal/Others","WS/MP084/2024-2025/133835-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work : Anadagu village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1052","Normal/Others","WS/MP084/2024-2025/133836-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Anadagu village Kemppamma Temple to Narayan House, Anadagu village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1053","Normal/Others","WS/MP084/2024-2025/133837-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Chikkasettikere Main Road   to Radhakrishna Thota, Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1054","Normal/Others","WS/MP084/2024-2025/133838-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Radhakrishna Thota to Hucchappa Nayak Thota Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1055","Normal/Others","WS/MP084/2024-2025/133839-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Chikkasettikere Main Road to Ramanna Thota, Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1056","Normal/Others","WS/MP084/2024-2025/133840-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Chikkabeeranakere Main Road to Babu's Thota, Chikkabeeranakere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1057","Normal/Others","WS/MP084/2024-2025/133841-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Mayasandra Main Road to Lake, Mayasandra, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1058","Normal/Others","WS/MP084/2024-2025/133842-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road Development Work from Jadiya village Harijan colony to Shri Ranganatha Temple, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1059","Normal/Others","WS/MP084/2024-2025/133843-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road Development Work from Nagarj House to Nanjegowda House , Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1060","Normal/Others","WS/MP084/2024-2025/133844-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Thathegowda's Thota to Rangappa's Thota, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1061","Normal/Others","WS/MP084/2024-2025/133845-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Rangappa's Thota to Ganganna's Thota,  Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
"1062","Normal/Others","WS/MP084/2024-2025/133846-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development Work from Shivramaiah's Thota to Ramanna's Thota, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","21-Jul-2024","500000","17-Dec-2024"
