"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"210","Normal/Others","WS/MP838/2024-2025/94913-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Chinakera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"211","Normal/Others","WS/MP838/2024-2025/94917-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Chitta K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"212","Normal/Others","WS/MP838/2024-2025/94919-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Uccha Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"213","Normal/Others","WS/MP838/2024-2025/94923-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Varavatti K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"214","Normal/Others","WS/MP838/2024-2025/94926-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Bajolaga Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"215","Normal/Others","WS/MP838/2024-2025/94928-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Navadagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"216","Normal/Others","WS/MP838/2024-2025/94930-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Bannalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"217","Normal/Others","WS/MP838/2024-2025/94932-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Bashirapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"218","Normal/Others","WS/MP838/2024-2025/94933-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Vittalapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"219","Normal/Others","WS/MP838/2024-2025/94936-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Karakana Halli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"220","Normal/Others","WS/MP838/2024-2025/94452-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (6 No's) to Cheethalagera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","21600"
"221","Normal/Others","WS/MP838/2024-2025/94264-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (4 No's) to Gadigowdagaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","14400"
"222","Normal/Others","WS/MP838/2024-2025/94330-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (4 No's) to Sanganalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","14400"
"223","Normal/Others","WS/MP838/2024-2025/93975-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Haalahalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"224","Normal/Others","WS/MP838/2024-2025/93949-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Balatha K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"225","Normal/Others","WS/MP838/2024-2025/93999-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Mahadonagaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"226","Normal/Others","WS/MP838/2024-2025/93948-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Tornawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"227","Normal/Others","WS/MP838/2024-2025/94035-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Chandeshwara Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"228","Normal/Others","WS/MP838/2024-2025/93944-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Belakuni B.G. Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"229","Normal/Others","WS/MP838/2024-2025/94038-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Holasamudra Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"230","Normal/Others","WS/MP838/2024-2025/93942-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Harinayaka Thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"231","Normal/Others","WS/MP838/2024-2025/93940-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Khandikeri Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"232","Normal/Others","WS/MP838/2024-2025/94213-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Hirenagaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","36000"
"233","Normal/Others","WS/MP838/2024-2025/94376-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Chimakoda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"234","Normal/Others","WS/MP838/2024-2025/94378-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Marakhala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"235","Normal/Others","WS/MP838/2024-2025/94414-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Chattanalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"236","Normal/Others","WS/MP838/2024-2025/94939-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Polakapalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"237","Normal/Others","WS/MP838/2024-2025/93929-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Jambagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"238","Normal/Others","WS/MP838/2024-2025/93927-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Chikli J Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"239","Normal/Others","WS/MP838/2024-2025/93926-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10   No's) to Pashapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"240","Normal/Others","WS/MP838/2024-2025/93933-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Chatnala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"241","Normal/Others","WS/MP838/2024-2025/93932-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Ballura J Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"242","Normal/Others","WS/MP838/2024-2025/93937-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Jamalapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"243","Normal/Others","WS/MP838/2024-2025/94499-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Ghodampalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"244","Normal/Others","WS/MP838/2024-2025/94838-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Marakhala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"245","Normal/Others","WS/MP838/2024-2025/94900-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Mustari Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"246","Normal/Others","WS/MP838/2024-2025/94902-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Sindakera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"247","Normal/Others","WS/MP838/2024-2025/94905-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Fathimapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"248","Normal/Others","WS/MP838/2024-2025/94907-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Kodambala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"249","Normal/Others","WS/MP838/2024-2025/94910-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Itaga Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"250","Normal/Others","WS/MP838/2024-2025/94911-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Valakhindi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"251","Normal/Others","WS/MP838/2024-2025/94921-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Sedola Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"252","Normal/Others","WS/MP838/2024-2025/94934-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Bemalakheda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"253","Normal/Others","WS/MP838/2024-2025/94935-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Udamanalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","13-Aug-2025","36000"
"254","Normal/Others","WS/MP838/2024-2025/94938-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (10 No's) to Karapakapalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","36000"
"255","Normal/Others","WS/MP838/2024-2025/93955-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Chimegaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"256","Normal/Others","WS/MP838/2024-2025/93958-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Somunayaka Thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"257","Normal/Others","WS/MP838/2024-2025/93960-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Mahadeva Pateela Thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"258","Normal/Others","WS/MP838/2024-2025/93961-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Huliyala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"259","Normal/Others","WS/MP838/2024-2025/93965-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Dhudakanala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"260","Normal/Others","WS/MP838/2024-2025/94010-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Rakshala B Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
"261","Normal/Others","WS/MP838/2024-2025/94012-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Soladaapaka Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","28800"
