"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1112","Normal/Others","WS/MP053/2025-2026/272328-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Basudeo Rai to the house of rohit rai in ward no. 15","05-Mar-2026","20-Mar-2026","1495600","Physical Inspection"
"1113","Normal/Others","WS/MP053/2025-2026/272329-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of upendra Ram towards the house of Shankar Singh in ward no. 15","05-Mar-2026","20-Mar-2026","1495800","Physical Inspection"
"1114","Normal/Others","WS/MP053/2025-2026/272330-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from visar plant towards the house of Sudhir Kumar in ward no. 05","05-Mar-2026","20-Mar-2026","997578","Physical Inspection"
"1115","Normal/Others","WS/MP053/2025-2026/272331-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Sudhir kumar towards the house of Mukesh Kumar","05-Mar-2026","20-Mar-2026","1495322","Physical Inspection"
"1116","Normal/Others","WS/MP053/2025-2026/272332-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Mukesh jee towards the boundary of Dhirendra Kumar","05-Mar-2026","20-Mar-2026","999238","Physical Inspection"
"1117","Normal/Others","WS/MP001/2025-2026/272442-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  Drainage1RWD Road to Belhari Road Near Brij to RamjanmMahto Bangla  Community   BuilidingBlock Ariyari Village Reuta, District Sheikhpura.","05-Mar-2026","20-Mar-2026","1499989","Physical Inspection"
"1118","Normal/Others","WS/MP18300/2025-2026/273092-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","1499999","Vendor Identification"
"1119","Normal/Others","WS/MP18300/2025-2026/273093-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","1450000","Vendor Identification"
"1120","Normal/Others","WS/MP18300/2025-2026/273094-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","1499999","Vendor Identification"
"1121","Normal/Others","WS/MP18300/2025-2026/273095-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","1200000","Vendor Identification"
"1122","Normal/Others","WS/MP18300/2025-2026/273096-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","750000","Vendor Identification"
"1123","Normal/Others","WS/MP18300/2025-2026/273097-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","30-Mar-2026","1499999","Vendor Identification"
"1124","Normal/Others","WS/MP18300/2025-2026/273098-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1499999","Vendor Identification"
"1125","Normal/Others","WS/MP18300/2025-2026/273099-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1499999","Vendor Identification"
"1126","Normal/Others","WS/MP18300/2025-2026/273100-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1250000","Vendor Identification"
"1127","Normal/Others","WS/MP18300/2025-2026/273101-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","850000","Vendor Identification"
"1128","Normal/Others","WS/MP18300/2025-2026/273102-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1499999","Vendor Identification"
"1129","Normal/Others","WS/MP18300/2025-2026/273103-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1250000","Vendor Identification"
"1130","Normal/Others","WS/MP18300/2025-2026/273104-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1050000","Vendor Identification"
"1131","Normal/Others","WS/MP18300/2025-2026/273105-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1499999","Vendor Identification"
"1132","Normal/Others","WS/MP18300/2025-2026/273106-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","25-Mar-2026","1499999","Vendor Identification"
"1133","Normal/Others","WS/MP18300/2025-2026/273559-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction  work","11-Mar-2026","30-Mar-2026","1185000","Vendor Identification"
"1134","Normal/Others","WS/MP18300/2025-2026/273560-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","30-Mar-2026","1295000","Vendor Identification"
"1135","Normal/Others","WS/MP18300/2025-2026/273561-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","30-Mar-2026","1220000","Vendor Identification"
"1136","Normal/Others","WS/MP18300/2025-2026/273562-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","30-Mar-2026","1499999","Vendor Identification"
"1137","Normal/Others","WS/MP052/2026-2027/274781-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road in Vill- Madhopur Bairiya","17-Mar-2026","19-May-2026","1000000","Sanction"
"1138","Normal/Others","WS/MP052/2026-2027/274783-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road work in Mauje Madhopur, ward no 3","17-Mar-2026","19-May-2026","1000000","Sanction"
"1139","Normal/Others","WS/MP053/2026-2027/275275-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Buddhadev Chak main road to the house of Ranjeet Kumar","21-Mar-2026","10-Apr-2026","1496000","Work Completed"
"1140","Normal/Others","WS/MP053/2026-2027/275276-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of Pcc road from the house of Dhirendra Kumar to the Buddhadev Chak in ward no. 05","21-Mar-2026","10-Apr-2026","1000000","Work Completed"
"1141","Normal/Others","WS/MP053/2026-2027/275277-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the patna university Boys hostel towards patna College Gate","21-Mar-2026","10-Apr-2026","1495000","Work Completed"
"1142","Normal/Others","WS/MP053/2026-2027/275279-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from patna science college gate towards patna university police post block","21-Mar-2026","10-Apr-2026","1496000","Work Completed"
"1143","Normal/Others","WS/MP053/2026-2027/275281-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from police post Patna university gate towards SESQUICENTENNIAL gate","21-Mar-2026","10-Apr-2026","1495000","Work Completed"
"1144","Normal/Others","WS/MP18332/2026-2027/275289-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD WITH BRICKS SOLING- PURVI CHAMPARAN, PRAKHAND- PAHARPUR, VILL- NAUWA DIH- WARD NO-3 ME CHANDRA KISHORE DUBE KE KHET SE DUDHIAWA VILLAGE JANE WALI PATH ME PCC ROAD WITH BRICK SOLING.","22-Mar-2026","14-May-2026","1494800","Physical Inspection"
"1145","Normal/Others","WS/MP18332/2026-2027/275290-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PURVI CHAMPARAN, PRAKHAND- MEHSI, VILL- BHURKURWA KE WARD NO 5 ME PWD ROAD SE GRAM BAKHRI JANE WALI PATH ME PCC ROAD.","22-Mar-2026","14-May-2026","1497800","Physical Inspection"
"1146","Normal/Others","WS/MP18332/2026-2027/275291-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PURVI CHAMPARAN CHAKIA VILL BAISAHA, WARD NO 9 GRAM BARA GOVIND ME AJAY DEV KE FARM SE PRASUN DEV KE GHAR THAK.","22-Mar-2026","14-May-2026","1497100","Physical Inspection"
"1147","Normal/Others","WS/MP18332/2026-2027/275292-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PURVI CHAMPARAN, PRAKHHAND CHAKIA, VILL- BAISAHA WAD NO-14 ME GRAM TARNIA ME AJAY SINGH KE GHAR SE MUSLIM TOLA TAK JANE WALI PATH ME PCC ROAD.","22-Mar-2026","14-May-2026","999800","Physical Inspection"
"1148","Normal/Others","WS/MP18332/2026-2027/275293-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PURVI CHAMPARAN, PRAKHAND CHAKIA, BARA GOBIND ME NITYA DEV KE GHAR SE VINOD DEV KE GHAR TAK PCC ROAD.","22-Mar-2026","21-Apr-2026","1497300","Physical Inspection"
"1149","Normal/Others","WS/MP18332/2026-2027/275294-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPUURA WARD NO 5 ME MAHADALIT TOLA ME ENGINEER RAMPRAVESH KE GHAR SE MANIDEV JI KE GHAR KI ORE PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1150","Normal/Others","WS/MP18332/2026-2027/275295-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPUURA WARD NO 5 ME MAHADALIT TOLA ME KAMTA SINGH KE GHAR SE SURESH SINGH KE GHAR KI ORE PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1151","Normal/Others","WS/MP18332/2026-2027/275296-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPUURA WARD NO 4 GAON CHAINPUR ME DEVENDRA SINGH KE GHAR SE SUJIT SINGH KE GHAR KI ORE PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1152","Normal/Others","WS/MP18332/2026-2027/275297-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPURA WARD NO 4 GAON CHAINPUR ME SUNIL KUMAR KE GHAR SE ARVIND JI KE BOUNDARY KI TARAF PCC ROAD.","22-Mar-2026","10-Apr-2026","1000000","Work Completed"
"1153","Normal/Others","WS/MP18332/2026-2027/275298-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPURA WARD NO-1 PARSA MAIN ROAD SE SANJAY SINGH KE GHAR KI TARAF PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1154","Normal/Others","WS/MP18332/2026-2027/275299-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPURA WARD NO-3 CHIPURA KHURD MAIN ROAD SE CHANDAN JI KE GHAR KI TARAF PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1155","Normal/Others","WS/MP18332/2026-2027/275300-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, SAMPATCHAK, PRAKHADN CHIPURA WARD NO-3 ANAND KUMAR KE GHAR SE RAJIV KUMAR KE GHAR TAK PCC ROAD.","22-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1156","Normal/Others","WS/MP18332/2026-2027/275301-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- EAST CHAMPAPARAN, PRAKHAD CHAKIA, PANCHYAT- BISHUNPURA WARD NO-5 ME PWD MAIN ROAD SE PIPRA MAHAVIR UCCHH VIDYALAYE SE PAHUCH PATH TAK.","22-Mar-2026","21-Apr-2026","1496900","Sanction"
"1157","Normal/Others","WS/MP18332/2026-2027/275302-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, DANAPURR WARD NO 3 ME SAUBHAGYA SHARMA PATH ME SRI RAM NARESH KE GHAR SE BHAGWAN SINGH KE GHAR TAK PCC ROAD.","22-Mar-2026","13-Apr-2026","1498000","Sanction"
"1158","Normal/Others","WS/MP18332/2026-2027/275303-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND PHULWARI, PANCHYAT-CHILBILI NATHUPUR KE WARD NO-4 ME CHANAKYAPUR COLONY ME SHYAM MANORMA BHAVAN SE BINDU KUMAR KE GHAR TAK PCC ROAD WITH DRAIN.","22-Mar-2026","13-Apr-2026","1498000","Vendor Identification"
"1159","Normal/Others","WS/MP18332/2026-2027/275304-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND PHULWARI, PANCHYAT-CHILBILI WARD NO-4 ME SHASHI BHUSHAN SAHAYE KE GHAR SE NANDMOHAN PRASAD KE GHAR TAK PCC ROAD.","22-Mar-2026","13-Apr-2026","1498000","Vendor Identification"
"1160","Normal/Others","WS/MP18332/2026-2027/275305-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND BARH, PANCHYAT IBRAHIMPUR, VILL AKBARPUR ME MAIN ROAD SE URDU PRATHMIK VIDYALAYE TAK PCC ROAD.","22-Mar-2026","07-Apr-2026","1482880","Physical Inspection"
"1161","Normal/Others","WS/MP18332/2026-2027/275306-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND BARH, PANCHYAT- IBRAHIMPUR, VILLAGE AKBARPUR ME AMEEN SAHEB KE BATHAN SE IZAJ KE GHAR TAK PCC ROAD.","22-Mar-2026","07-Apr-2026","1483061","Physical Inspection"
"1162","Normal/Others","WS/MP053/2026-2027/275362-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from Patna College SESQUICENTENNIAL gate towards backside of Faraday Hostel","23-Mar-2026","10-Apr-2026","1498000","Work Completed"
"1163","Normal/Others","WS/MP053/2026-2027/275363-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from Patna University Gate to the backside of Faraday Hostel","23-Mar-2026","10-Apr-2026","1496000","Work Completed"
"1164","Normal/Others","WS/MP044/2026-2027/276629-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of connecting road from Bhagwan Shah house to Pundey Rai house in Ward number 6 of Turkaulia block under Nariyarwa Panchayat","30-Mar-2026","10-Apr-2026","1495000","Physical Inspection"
"1165","Normal/Others","WS/MP044/2026-2027/276630-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of connecting road from Rajesh Singh pond to Juria drainage in Ward number 8 of Turkaulia block in Mananppu village under Belwa Rai Panchayat","30-Mar-2026","10-Apr-2026","1495000","Work partially Completed"
"1166","Normal/Others","WS/MP044/2026-2027/276632-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","PCC construction work from Chandkishore Srivastava house to Jalil Mian house in Belwa Rai Tola Ward number 7","30-Mar-2026","10-Apr-2026","1495000","Physical Inspection"
"1167","Normal/Others","WS/MP18300/2026-2027/281461-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","18-Jun-2026","1175000","Vendor Identification"
"1168","Normal/Others","WS/MP18300/2026-2027/281462-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","01-Sep-2026","1499999","Vendor Identification"
"1169","Normal/Others","WS/MP18300/2026-2027/281464-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","15-Jun-2026","1175000","Sanction"
"1170","Normal/Others","WS/MP18300/2026-2027/281465-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","25-Jun-2026","650000","Vendor Identification"
"1171","Normal/Others","WS/MP18300/2026-2027/281467-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","12-Jun-2026","1499999","Vendor Identification"
"1172","Normal/Others","WS/MP18300/2026-2027/281468-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","12-Jun-2026","1499999","Vendor Identification"
"1173","Normal/Others","WS/MP18300/2026-2027/281469-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","18-May-2026","12-Jun-2026","1499999","Vendor Identification"
"1174","Normal/Others","WS/MP18300/2026-2027/281470-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","18-May-2026","12-Jun-2026","750000","Vendor Identification"
"1175","Normal/Others","WS/MP041/2026-2027/282271-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from main road towards the bike service centre in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1498000","Sanction"
"1176","Normal/Others","WS/MP041/2026-2027/282272-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from kirana dukaan towards the main road in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1495000","Work partially Completed"
"1177","Normal/Others","WS/MP041/2026-2027/282273-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from house of babloo ji towards the house of Rajeev ji in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1499000","Sanction"
"1178","Normal/Others","WS/MP041/2026-2027/282274-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur from house of sambhu singh to the house of mithlesh singh in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1496000","Sanction"
"1179","Normal/Others","WS/MP041/2026-2027/282275-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from dhananjay ji towards the house of jaiswal in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1498000","Sanction"
"1180","Normal/Others","WS/MP041/2026-2027/282276-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from house of mrityunjay narayan ji towards the house of suresh kumar in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1494000","Sanction"
