"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"69","Normal/Others","WS/MP052/2024-2025/148530-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work in the inarwa main road leading from Paras mukhiya's farms to Umesh and Hira sah's farms  in village council of tola chapariya, village  rampurwa, block Maintanr of district West Champaran. Estimated Amount Rs. 1499000","19-Oct-2024","1481607","14-Dec-2024"
"70","Normal/Others","WS/MP052/2024-2025/148542-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road and stream work from kanhaiya sah's house to road leading to M. P. Pandey's house via  bandhan bank in nagar nigam bettiah, ward no. - 4,  district West Champaran. Estimated Amount Rs. 1499000","19-Oct-2024","1490958","21-Nov-2024"
"71","Normal/Others","WS/MP052/2024-2025/148544-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","P. C. C road construction work from Arman Mia's house to Banaras Mahato farm on the road going from village Pipra of village Pipra of Raj Sugauli of block Narkatiaganj of district West Champaran. Estimated Amount Rs. 600000","19-Oct-2024","595983","16-Jan-2025"
"72","Normal/Others","WS/MP052/2024-2025/148574-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","construction of P. C. C. Road  work from Shri Sitaram Patel J's house to Shri Vipin Pandey's house in village Virti Tola Ward No. 06 of Gram Panchayat Raj Rajpur Tumkadia of Block Narkatiaganj. Estimated Amount Rs. 600000","19-Oct-2024","600000","24-Dec-2024"
"73","Normal/Others","WS/MP052/2024-2025/148726-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from pakadiya tola to Bhediharwa in village bhediharwa, village council bhediharwa,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","596582","09-Dec-2024"
"74","Normal/Others","WS/MP052/2024-2025/148727-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of bricks soling and P. C. C. Road  work jaymanglapur main road to brahm sthan in village jaymanglapur, Ward No.- 08, village council Dhumnagar, Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","600000","24-Dec-2024"
"75","Normal/Others","WS/MP052/2024-2025/148728-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from PWD road to sree Vinod ram via Punnu shrivastava's house in Pipra diuliya, municipal council Narkatiyaganj, Ward No. 25,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","597223","09-Dec-2024"
"76","Normal/Others","WS/MP052/2024-2025/148729-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","ward no. 23","20-Oct-2024","589705","04-Mar-2025"
"77","Normal/Others","WS/MP052/2024-2025/148730-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work from Manir khan's house to chhath ghat  in village Jaminiya, Ward No. 13, of Gram Panchayat Raj Dhumnagar,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","590782","21-Mar-2025"
"78","Normal/Others","WS/MP052/2024-2025/148731-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of Bricks soling and P. C. C. Road  work from sree Vindresh tiwari's house to sree satyanarayan pandey's house in village Ankhwan Jaminiya, Ward No. 14, of Gram Panchayat Raj Dhumnagar,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","595873","09-Dec-2024"
"79","Normal/Others","WS/MP052/2024-2025/148732-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","construction of P. C. C. Road  work from main road to Bambam gupta's hiuse in village Jaminiya, Ward No. 13, of Gram Panchayat Raj Dhumnagar,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","596398","24-Dec-2024"
"80","Normal/Others","WS/MP052/2024-2025/148733-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work from Shri sree kali mai sthan to sree Manikant upadhya's hiuse village Bakwa, Ward No. 04, of Gram Panchayat Raj chandarpur ratwal,  Block Block Bagha-1 West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","597473","23-Dec-2024"
"81","Normal/Others","WS/MP052/2024-2025/148739-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from mahjan miya's house to Ramadhawat Padit's house in village Sirisiya, Ward no. 05, village council Sirisiya ,  Block   Sikta West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","592470","18-Mar-2025"
"82","Normal/Others","WS/MP052/2024-2025/148740-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from main road via Bhikhari yadav's house to Sukhal paswan's house in village Sherwa bhuski, ward no. - 9, village council Dangraul,  Block   Narkatiyaganj West champaran bihar. Estimated Amount Rs. 600000","20-Oct-2024","598942","24-Dec-2024"
"83","Normal/Others","WS/MP052/2024-2025/148014-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road From near the bamboo of Israfil Miya in village Patkhauli of village Panchayat Raj Majharia of block Gaunaha of district West Champaran to Dhangad Toli on the main road. Estimated cost Rs. 1150000","17-Oct-2024","1135793","06-Mar-2025"
"84","Normal/Others","WS/MP052/2024-2025/156052-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from Lalbabu sah's house to chhath ghat  in village - lachhnauta, ward no. - 09, village  council lachhnauta, block - gaunaha,  west champaran bihar. Estimated Amount Rs. 1000000","30-Nov-2024","998348","24-Dec-2024"
"85","Normal/Others","WS/MP052/2024-2025/156054-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of P. C. C. Road  work path leading from machharganwan vishrampur main road  to Sri Kanahiya chaubey's house  in village - vishrampur, ward no. - 05, village  council darwaliya, yogapatti,  west champaran bihar. Estimated Amount Rs. 600000.","30-Nov-2024","598900","26-Mar-2025"
"86","Normal/Others","WS/MP052/2024-2025/150009-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of  Contact Road (Sampark path)  work in path leading from shri Kedarnath tiwari's house via shri Arvind upadhya's house to J. P. Yadav's house in ward no. 27, town council Bettiah, west champaran bihar. Estimated Amount 1400000.","29-Oct-2024","1389901","09-Dec-2024"
"87","Normal/Others","WS/MP052/2024-2025/150010-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of Contact Road (Sampark Path work in path leading from shri Amresh kumar's house via shri Nand kishore's hous, Raj kishore's house and Anil thakur's house to Daptauwa mai in ward no. 27, town council Bettiah, west champaran bihar. Estimated Amount 1499900","29-Oct-2024","1490971","09-Dec-2024"
"88","Normal/Others","WS/MP052/2024-2025/150011-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of  P. C. C. Road  work in path leading from shri Pintu dubey's house to shri Chandrabhushan dubey's house in village - Harsari, ward no. 12, village council Purainiya Harsari, Block - Narkatiyaganj, west champaran bihar. Estimated Amount Rs. 700000","29-Oct-2024","597802","24-Dec-2024"
"89","Normal/Others","WS/MP052/2024-2025/150012-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of bricks soling and P. C. C. Road  work in path leading from Uttam prasad's house to Main road in ward no. 5, village - bhariyani, village council valmikinagar, Block - bagha-2, west champaran bihar. Estimated Amount 600000","29-Oct-2024","598210","25-Feb-2025"
"90","Normal/Others","WS/MP052/2025-2026/161629-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","P.C.C. Road construction work in the road going from the Plot of Shri Amit Jaiswal to the main road in village Bhariyani, ward no. 5, village panchayat  valmikinagar under block bagaha 2,  west champaran Bihar. Estimated cost 10 lakh","26-Dec-2024","999498","24-Apr-2025"
"91","Normal/Others","WS/MP052/2025-2026/171243-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","NA","31-Jan-2025","1083195","09-May-2025"
"92","Normal/Others","WS/MP052/2025-2026/208267-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction Of P.C.C. Road.","12-Jun-2025","994301","05-Jul-2025"
"93","Normal/Others","WS/MP052/2025-2026/208270-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction Of P.C.C. Road","12-Jun-2025","793257","23-Jul-2025"
"94","Normal/Others","WS/MP052/2025-2026/221704-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","495821","26-Sep-2025"
"95","Normal/Others","WS/MP052/2025-2026/221705-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","586671","18-Dec-2025"
"96","Normal/Others","WS/MP052/2025-2026/221707-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","497802","26-Sep-2025"
"97","Normal/Others","WS/MP052/2025-2026/221709-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","497486","01-Dec-2025"
"98","Normal/Others","WS/MP052/2025-2026/221735-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","496362","18-Sep-2025"
"99","Normal/Others","WS/MP052/2025-2026/221736-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","493166","01-Dec-2025"
"100","Normal/Others","WS/MP052/2025-2026/221738-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","496713","18-Sep-2025"
"101","Normal/Others","WS/MP052/2025-2026/221739-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","796506","22-Sep-2025"
"102","Normal/Others","WS/MP052/2025-2026/221740-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","789742","06-Oct-2025"
"103","Normal/Others","WS/MP052/2025-2026/221654-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of pcc road","24-Jul-2025","997000","24-Nov-2025"
"104","Normal/Others","WS/MP052/2025-2026/221655-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of PCC Road","24-Jul-2025","497652","26-Nov-2025"
