"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"69","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145609","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Nov-2025","IQUBAL T K","Payment Success","759612"
"70","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145611","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","15-Jul-2025","TROWEL CONSTRUCTIONS PRIVATE LIMITED","Payment Success","2731500"
"71","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145611","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","18-Oct-2025","TROWEL CONSTRUCTIONS PRIVATE LIMITED","Payment Success","1155980"
"72","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145611","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","04-Aug-2026","Secretary  Nilambur Municipality","Payment Success","59123"
"73","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145600","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","05-Mar-2026","RAHINA MADASSERY","Payment Success","366609"
"74","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145601","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","05-Nov-2025","M C ABDULNASAR","Payment Success","291576"
"75","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145602","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","29-Apr-2025","BABU M JOSEPH","Payment Success","574993"
"76","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145604","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","14-Feb-2025","M M AHAMMED","Payment Success","777468"
"77","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/137104","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","05-Apr-2025","Mohammedali P K","Payment Success","310263"
"78","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145338","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","23-Jan-2025","SCALA INFRASTRUCTURE","Payment Success","407534"
"79","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145343","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","24-Sep-2025","Latheef M","Payment Success","408921"
"80","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132558","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","23-Feb-2025","RAVATTAMANGALAM LCCS","Payment Success","481516"
"81","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132559","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","26-May-2025","ABDULRAZACK T K","Payment Success","431178"
"82","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145346","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","12-May-2025","KUTTI RAYIN KUDUKKAN","Payment Success","248336"
"83","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/137100","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Sep-2024","Muhammed Shafi N","Payment Success","335536"
"84","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/137101","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","23-Sep-2024","Muhammed Shafi N","Payment Success","267873"
"85","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132555","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","06-Jul-2024","MOHAMED SANOOJ T K","Payment Success","396289"
"86","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145349","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Dec-2024","Niyas E","Payment Success","412752"
"87","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132959","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","02-May-2025","Rajesh P","Payment Success","238484"
"88","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132960","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","24-Apr-2025","E K Abdulsalam","Payment Success","252753"
"89","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132960","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","16-Jun-2025","E K Abdulsalam","Payment Success","154583"
"90","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132961","PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","04-Nov-2024","RINIL BABU","Payment Success","422950"
"91","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/133403","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","14-Aug-2025","JOHNSON JOSE","Payment Success","446326"
"92","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/133405","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","08-Oct-2024","Anilkumar V G","Payment Success","684603"
